Type;drg;name;AnzahlA;mwVwd;vwdStd;AnzKLA;AntKLA;AnzLLA;AntLLA
1;E06B;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter < 16 Jahre, mit offen chirurg. Pleurolyse od. mit best. atypischen Lungenresektionen od. mit best. Brustkorbkorrektur;1385;10.2996;4.865;11;0.0079;107;0.0773
1;E06C;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter > 15 Jahre, ohne offen chirurg. Pleurolyse, ohne best. atypische Lungenresektionen, ohne best. Brustkorbkorrektur;16709;9.3977;5.2463;314;0.0188;1456;0.0871
1;E07Z;Eingriffe bei Schlafapnoesyndrom;3249;3.9283;2.2519;457;0.1407;62;0.0191
1;E08A;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane mit operativem Eingriff oder Beatmung > 24 Stunden;240;23.65;18.5306;35;0.1458;43;0.1792
1;E08B;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;5149;25.3121;14.6188;328;0.0637;747;0.1451
1;E08C;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, weniger als 10 Bestrahlungen;11245;9.4436;8.5415;1708;0.1519;1162;0.1033
1;E36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte oder hochaufwendiges Implantat bei Krankheiten und Störungen der Atmungsorgane;5262;24.5382;13.4565;6;0.0011;555;0.1055
1;E37Z;Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen der Atmungsorgane;2;47.50;19.0919;0;0.00;0;0.00
1;E40A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Std., mehr als 2 Belegungstage, mit kompl. Prozedur oder int. Komplexbehandlung > 196 / 368 / - P. oder komplizierender Diagnose oder Alter < 16 J., mit äuß. schw. CC oder ARDS;1009;17.4965;12.2743;83;0.0823;139;0.1378
1;E40B;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur, mit äußerst schweren CC, Alter > 15 Jahre oder bei Para- / Tetraplegie;7627;12.2689;10.9669;1642;0.2153;617;0.0809
1;E40C;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Stunden, mehr als 2 Belegungstage, mit komplexer Prozedur, ohne äußerst schwere CC, außer bei Para- / Tetraplegie;16197;10.0546;7.0087;1432;0.0884;1171;0.0723
1;E41Z;Frührehabilitation bei Krankheiten und Störungen der Atmungsorgane;502;23.3267;10.959;0;0.00;0;0.00
1;E42Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Atmungsorgane;22413;21.6496;6.4418;0;0.00;1179;0.0526
1;E60A;Zystische Fibrose (Mukoviszidose), Alter < 16 Jahre oder mit äußerst schweren CC;2211;9.464;7.8228;354;0.1601;131;0.0592
1;E60B;Zystische Fibrose (Mukoviszidose), Alter > 15 Jahre, ohne äußerst schwere CC;2443;7.5518;5.755;402;0.1646;92;0.0377
1;E63A;Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie oder Polygraphie bis 2 Belegungstage, Alter < 16 Jahre;4341;1.4706;1.2865;2956;0.6809;115;0.0265
1;E63B;Schlafapnoesyndrom oder kardiorespiratorische Polysomnographie oder Polygraphie bis 2 Belegungstage, Alter > 15 Jahre;110354;1.7283;1.1727;49109;0.445;2396;0.0217
1;E64A;Respiratorische Insuffizienz, mehr als ein Belegungstag, mit äußerst schweren CC oder Lungenembolie;56914;7.855;5.403;6904;0.1213;3338;0.0586
1;E64B;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter < 10 Jahre;327;5.6116;7.5867;0;0.00;72;0.2202
1;E64C;Respiratorische Insuffizienz, mehr als ein Belegungstag, ohne äußerst schwere CC, Alter > 9 Jahre;11817;7.0152;4.6453;0;0.00;990;0.0838
1;E64D;Respiratorische Insuffizienz, ein Belegungstag;3816;1.0005;0.0229;0;0.00;0;0.00
1;E65A;Chronisch-obstruktive Atemwegserkrankung mit äuß. schw. CC oder starrer Bronchoskopie oder mit komplizierender Diagnose oder Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äuß. schw. oder schw. CC, Alter < 1 J., mit RS-Virus-Infektion;13137;12.7286;8.4755;1741;0.1325;813;0.0619
1;E65B;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, mit FEV1 < 35%, mehr als ein Belegungstag oder Alter < 1 Jahr;55399;8.5806;5.0491;2556;0.0461;2911;0.0525
1;E65C;Chronisch-obstruktive Atemwegserkrankung ohne äußerst schwere CC, ohne starre Bronchoskopie, ohne komplizierende Diagnose, ohne FEV1 < 35% oder ein Belegungstag, Alter > 0 Jahre;140360;6.5791;4.1556;11024;0.0785;8142;0.058
1;E66A;Schweres Thoraxtrauma mit komplizierender Diagnose;11847;6.4085;4.5247;641;0.0541;987;0.0833
1;E66B;Schweres Thoraxtrauma ohne komplizierende Diagnose;25120;4.301;3.422;3516;0.14;1583;0.063
1;E69A;Bronchitis und Asthma bronchiale, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, Alter < 1 Jahr ohne RS-Virus-Infektion oder bei Para- / Tetraplegie;1206;6.9494;4.8651;0;0.00;90;0.0746
1;E69B;Bronchitis und Asthma bronchiale, mehr als 1 BT u. Alter >  55 J. od. mit äußerst schw. od. schw. CC, Alt. > 0 J. od. 1 BT od. oh. äußerst schw. od. schw. CC, Alt. < 1 J. od. flex. Bronchoskopie, Alt. < 16 J., m. RS-Virus-Infekt.;65874;6.3361;3.6144;254;0.0039;3524;0.0535
1;E69C;Bronchitis und Asthma bronchiale, ein Belegungstag oder ohne äußerst schwere oder schwere CC, Alter < 1 Jahr oder flexible Bronchoskopie, Alter < 16 Jahre, ohne RS-Virus-Infektion;11777;3.3538;2.1925;1464;0.1243;880;0.0747
1;E69D;Bronchitis und Asthma bronchiale, Alter > 0 Jahre und Alter < 6 Jahre und ein Belegungstag oder ohne äußerst schwere oder schwere CC oder Störungen der Atmung mit Ursache in der Neonatalperiode oder Alter < 16 Jahre außer bei Hyperventilation;38102;2.8594;1.7557;6655;0.1747;2392;0.0628
1;E69E;Bronchitis und Asthma bronchiale, Alter > 5 Jahre, ein Belegungstag oder Alter > 5 Jahre und Alter < 56 Jahre, ohne äußerst schwere oder schwere CC oder Beschwerden und Symptome d. Atmung ohne komplexe Diagnose, Alter > 15 Jahre oder bei Hyperventilation;75374;2.8151;2.4334;31292;0.4152;3324;0.0441
1;E70A;Keuchhusten und akute Bronchiolitis, Alter < 3 Jahre;9929;4.504;2.9287;515;0.0519;706;0.0711
1;E70B;Keuchhusten und akute Bronchiolitis, Alter > 2 Jahre;1256;6.2922;4.3754;122;0.0971;77;0.0613
1;E71A;Neubildungen der Atmungsorgane, mehr als ein Belegungstag mit äußerst schweren CC;12133;13.8654;8.9543;1407;0.116;903;0.0744
1;E71B;Neubildungen der Atmungsorgane, ohne äußerst schwere CC oder ein Belegungstag, mit Bronchoskopie oder bestimmter Lungenbiopsie;17309;5.9755;5.5991;3673;0.2122;862;0.0498
1;E71C;Neubildungen der Atmungsorgane, ohne äußerst schwere CC oder ein Belegungstag, ohne Bronchoskopie, ohne bestimmte Lungenbiopsie;138507;4.4438;4.8943;43553;0.3144;11250;0.0812
1;E73A;Pleuraerguss mit äußerst schweren CC;1169;13.0411;9.6205;152;0.13;96;0.0821
1;E73B;Pleuraerguss ohne äußerst schwere CC;11806;5.9148;4.9538;2034;0.1723;659;0.0558
1;E74Z;Interstitielle Lungenerkrankung;24446;6.5459;5.7433;3769;0.1542;1567;0.0641
1;E75A;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter < 10 Jahre;96;7.8958;12.2315;37;0.3854;8;0.0833
1;E75B;Andere Krankheiten der Atmungsorgane mit äußerst schweren CC, Alter > 9 Jahre;3289;10.0061;7.1597;344;0.1046;262;0.0797
1;E75C;Andere Krankheiten der Atmungsorgane ohne äußerst schwere CC oder Beschwerden und Symptome der Atmung mit komplexer Diagnose;45798;4.6855;3.7291;9534;0.2082;2942;0.0642
1;E76A;Tuberkulose, mehr als 14 Belegungstage;4078;39.5255;30.4023;0;0.00;0;0.00
1;E76B;Tuberkulose bis 14 Belegungstage mit äußerst schweren oder schweren CC;561;7.3084;3.9932;43;0.0766;0;0.00
1;E76C;Tuberkulose bis 14 Belegungstage ohne äußerst schwere oder schwere CC oder Pneumothorax;16872;6.8236;4.9208;1567;0.0929;920;0.0545
1;E77A;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mehr als ein Belegungstag, mit intensivmedizinischer Komplexbehandlung > 196 / 368 / - Aufwandspunkte;278;19.8417;10.2141;1;0.0036;21;0.0755
1;E77B;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mehr als ein Belegungstag, mit komplizierender Konstellation oder hochkomplexer Diagnose oder komplexer Diagnose bei Zustand nach Organtransplantation;1538;18.4233;12.8589;214;0.1391;166;0.1079
1;E77C;Infektionen und Entzündungen der Atmungsorgane mit bestimmter komplexer Infektion und äußerst schweren CC;3077;16.3221;10.8225;295;0.0959;286;0.0929
1;E77D;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mehr als ein Belegungstag, mit Komplexbehandlung bei multiresistenten Erregern oder angeborenem Fehlbildungssyndrom;1527;14.6379;8.5982;27;0.0177;139;0.091
1;E77E;Infektionen und Entzündungen der Atmungsorgane mit bestimmter komplexer Infektion und schweren CC oder bei Zustand nach Organtransplantation;4631;11.1969;7.1291;381;0.0823;366;0.079
1;E77F;Infektionen und Entzündungen der Atmungsorgane mit komplexer Diagnose oder äußerst schweren CC, mehr als ein Belegungstag;44773;11.0238;6.8286;3217;0.0719;3214;0.0718
1;E77G;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, bei Para- / Tetraplegie oder mit Komplexbehandlung bei multiresistenten Erregern;4169;9.6498;5.6144;264;0.0633;313;0.0751
1;E77H;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, Alter < 1 Jahr, außer bei Para- / Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern;5763;5.3609;3.1664;196;0.034;465;0.0807
1;E77I;Infektionen und Entzündungen der Atmungsorgane ohne komplexe Diagnose, ohne äußerst schwere CC oder ein Belegungstag, Alter > 0 Jahre, außer bei Para- / Tetraplegie, ohne Komplexbehandlung bei multiresistenten Erregern;241376;7.1603;4.3912;13500;0.0559;17670;0.0732
1;E78Z;Kontrolle oder Optimierung einer bestehenden häuslichen Beatmung, bis 2 Belegungstage;27264;1.2455;0.4304;20570;0.7545;0;0.00
1;F01A;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, mit zusätzlichem Herz- oder Gefäßeingriff oder intensmed. Kompl. > 392 / 368 / - Aufwandspunkte, oder myokardmodulierendes System;1519;13.8565;10.9889;169;0.1113;149;0.0981
1;F01B;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation, mit zusätzlichem Herz- oder Gefäßeingriff oder intensmed. Kompl. > 392 / 368 / - Aufwandspunkte;1052;15.0875;9.6199;60;0.057;86;0.0817
1;F01C;Implantation Kardioverter / Defibrillator (AICD), Drei-Kammer-Stimulation oder Defibrillator mit subkutaner Elektrode, ohne zusätzlichen Herz- oder Gefäßeingriff;12060;7.5076;7.7374;3023;0.2507;901;0.0747
1;F01D;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, mit zusätzlichem Herz- oder Gefäßeingriff oder intensmed. Kompl. > 392 / 368 / - Aufwandspunkte;1261;15.46;11.1384;95;0.0753;120;0.0952
1;F01E;Implantation Kardioverter / Defibrillator (AICD), Ein- oder Zwei-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff, ohne intensmed. Kompl. > 392 / 368 / - Aufwandspunkte, mit äußerst schweren CC;3296;14.7248;10.3055;392;0.1189;318;0.0965
1;F01F;Implantation Kardioverter / Defibrillator (AICD), Zwei-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff, ohne intensmed. Kompl. > 392 / 368 / - Aufwandspunkte, ohne äußerst schweren CC;4133;5.8766;5.0223;663;0.1604;254;0.0615
1;F01G;Implantation Kardioverter / Defibrillator (AICD), Ein-Kammer-Stimulation, ohne zusätzlichen Herz- oder Gefäßeingriff, ohne intensmed. Kompl. > 392 / 368 / - Aufwandspunkte, ohne äußerst schweren CC;7839;5.2426;4.9204;1552;0.198;520;0.0663
1;F02A;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Zwei- oder Drei-Kammer-Stimulation;7260;3.0043;4.0127;2972;0.4094;401;0.0552
1;F02B;Aggregatwechsel eines Kardioverters / Defibrillators (AICD), Ein-Kammer-Stimulation;3835;2.7072;3.5982;1809;0.4717;165;0.043
1;F03A;Herzklappeneingriff mit Herz-Lungen-Maschine mit komplizierender Konstellation oder pulmonale Endarteriektomie oder bestimmter Zweifacheingriff;4817;17.5657;11.9087;447;0.0928;445;0.0924
1;F03B;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne komplizierende Konstellation, mit Dreifacheingriff oder Alter < 1 Jahr oder Eingriff in tiefer Hypothermie oder intensmed. Kompl. > 392 / 368 / - Aufwandspunkte;1151;18.2415;10.041;10;0.0087;137;0.119
1;F03C;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompl. Konstellation, Alter > 0 Jahre, ohne Eingriff in tiefer Hypothermie, ohne intensmed. Kompl. > 392 / 368 / - Punkte, mit Zweifacheingriff oder bei angeb. Herzfehler, mit komplexem Eingriff;3304;16.8248;9.0977;49;0.0148;209;0.0633
1;F03D;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konst., Alter > 0 J., ohne Eingr. in tiefer Hypothermie, ohne IntK > 392 / 368 / - P., mit Zweifacheingr. od. kompl. Eingr. od. bei Endokarditis od. bei angeb. Herzfehler, Alter < 16 J.;185;11.2108;9.5487;0;0.00;29;0.1568
1;F03E;Herzklappeneingriff mit Herz-Lungen-Maschine, ohne kompliz. Konstellation, ohne Eingriff in tiefer Hypothermie, ohne IntK > 392 / 368 / - P. , Alter > 15 J., mit Zweifacheingr. od. kompl. Eingriff od. bei Endokarditis od. bei angeb. Herzfehler;11348;14.8735;7.9021;111;0.0098;808;0.0712
1;F03F;Herzklappeneingr. mit Herz-Lungen-Maschine, ohne kompl. Konst., ohne Eingr. in tiefer Hypoth., ohne IntK > 392 / 368 / - P., ohne Dreifach- / Zweifacheingr., außer bei angeb. Herzfehler, ohne kompl. Eingr., außer bei Endokarditis, Alter > 15 J.;7859;12.5157;5.40;29;0.0037;485;0.0617
1;F05Z;Koronare Bypass-Operation mit invasiver kardiologischer Diagnostik oder intraoperativer Ablation, mit komplizierender Konstellation oder Karotiseingriff oder bestimmte Eingriffe mit Herz-Lungen-Maschine in tiefer Hypothermie;1480;14.8912;11.6455;176;0.1189;111;0.075
1;F06A;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, mit komplizierender Konstellation oder Karotiseingriff oder intensivmedizinische Komplexbehandlung > 392 / 368 / - Aufwandspunkte;542;24.9465;21.8721;140;0.2583;85;0.1568
1;F06B;Koronare Bypass-Operation mit mehrzeitigen komplexen OR-Prozeduren, ohne komplizierende Konstellation, ohne Karotiseingriff, ohne intensivmedizinische Komplexbehandlung > 392 / 368 / - Aufwandspunkte;955;26.7435;18.7759;31;0.0325;139;0.1455
1;F06C;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, mit kompl. Konstellation oder IntK > 392 / 368 / - P. oder Karotiseingriff oder bei Infarkt oder mit Reoperation oder mit invasiv. kardiolog. Diagnostik, mit intraoperativer Ablation;1933;15.5727;9.7214;115;0.0595;164;0.0848
1;F06D;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne kompl. Konstellation, ohne IntK > 392 / 368 / - P., ohne Karotiseingriff, mit invasiv. kardiolog. Diagnostik, bei Infarkt oder mit Reoperation, ohne intraoperative Ablation;2022;14.8877;7.1141;29;0.0143;104;0.0514
1;F06E;Koronare Bypass-Operation ohne mehrz. kompl. OR-Proz., ohne kompl. Konstellation, ohne IntK > 392 / 368 / - P., ohne Karotiseingr., mit invasiv. kardiolog. Diagnostik od. mit intraoperativer Ablation od. schwersten CC, außer bei Infarkt, ohne Reop.;2494;14.8464;8.0055;48;0.0192;198;0.0794
1;F06F;Koronare Bypass-Operation ohne mehrzeitige komplexe OR-Prozeduren, ohne kompl. Konstellation, ohne IntK > 392 / 368 / - P., ohne Karotiseingriff, ohne invasive kardiologische Diagnostik, ohne intraoperative Ablation, ohne schwerste CC;25071;11.7101;4.7844;107;0.0043;1263;0.0504
1;F07A;Andere Eingriffe mit Herz-Lungen-Maschine, Alter < 1 Jahr oder mit komplizierender Konstellation oder komplexer Operation;4007;14.3329;9.2056;153;0.0382;329;0.0821
1;F07B;Andere Eingriffe mit Herz-Lungen-Maschine, Alter > 0 Jahre, ohne komplizierende Konstellation, ohne komplexe Operation;3877;12.1235;6.6933;133;0.0343;247;0.0637
1;F08A;Rekonstruktive Gefäßeingriffe mit komplizierenden Konstellationen oder komplexe Vakuumbehandlung oder thorakoabdominales Aneurysma oder komplexer Aorteneingriff;2135;41.8585;34.6052;410;0.192;851;0.3986
1;F08B;Rekonstruktive Gefäßeingriffe, ohne kompliz. Konst., ohne kompl. Vakuumbeh., ohne thorakoabdominales Aneurysma ohne komplexen Aorteneingriff, mit komplex. Eingr. m. Mehretagen- od. Aorteneingr. od. Re-OP od. best. Bypässen, mit äußerst schw. CC;7640;23.6978;15.1572;312;0.0408;996;0.1304
1;F08C;Rekonstruktive Gefäßeingr., ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabd. Aneurysma ohne kompl. Aorteneingr., mit kompl. Eingr. ohne Mehretagen- od. Aorteneingr., ohne Reop., ohne best. Byp., mit äuß. schw. CC od. mit best. Aorteneingr.;2770;19.7278;12.442;138;0.0498;396;0.143
1;F08D;Rekonstruktive Gefäßeingr., ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabdominales Aneurysma ohne kompl. Aorteneingr., mit kompl. Eingr. mit Mehretagen- od. Aorteneingr. od. Reop. od. best. Byp., ohne äuß. schw. CC, ohne best. Aorteneingr.;9674;13.8008;7.4036;72;0.0074;786;0.0812
1;F08E;Rekonstr. Gefäßeingr., ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabd. Aneurysma ohne kompl. Aorteneingr., mit komplex. Eingr., ohne Mehretagen- oder Aorteneingr., ohne Reop., ohne best. Byp., ohne äuß. schw. CC, ohne best. Aorteneingr.;11691;10.9945;5.6321;227;0.0194;794;0.0679
1;F08F;Rekonstruktive Gefäßeingriffe, ohne kompl. Konst., ohne kompl. Vakuumbeh., ohne thorakoabdominales Aneurysma ohne komplexen Aorteneingriff, ohne komplexen Eingriff, ohne bestimmten Aorteneingriff;8384;8.632;5.2593;359;0.0428;593;0.0707
1;F09A;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, mit komplizierender Konstellation oder Alter < 16 Jahre;194;12.0876;23.7406;28;0.1443;22;0.1134
1;F09B;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 15 Jahre, mit äußerst schweren CC;1773;9.6678;9.8144;644;0.3632;100;0.0564
1;F09C;Andere kardiothorakale Eingriffe ohne Herz-Lungen-Maschine, ohne komplizierende Konstellation, Alter > 15 Jahre, ohne äußerst schwere CC;1192;7.307;5.2788;215;0.1804;36;0.0302
1;F12A;Implantation eines Herzschrittmachers, Drei-Kammersystem mit äußerst schweren CC oder mit ablativen Maßnahmen oder PTCA oder Implantation mit Revision mit komplexem Eingriff, mit äuß. schw. CC oder mit Sondenentf. mit Excimer-Laser od. Alter < 16 Jahre;1270;16.1717;12.3789;116;0.0913;153;0.1205
1;F12B;Implantation eines Herzschrittmachers, Drei-Kammersystem ohne äuß. schw. CC, oh. ablative Maßnahme, oh. PTCA oder Implantation eines Herzschrittmachers, Zwei-Kammersystem, oh. kompl. Eingriff, Alter > 15 J., m. Sondenentfernung m. Excimer-Laser;2290;6.2528;5.1966;253;0.1105;202;0.0882
1;F12C;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter < 16 Jahre;73;6.4932;4.243;1;0.0137;6;0.0822
1;F12D;Implantation eines Herzschrittmachers, Zwei-Kammersystem, Alter > 15 Jahre, mit komplexem Eingriff;3425;10.7804;6.3327;193;0.0564;264;0.0771
1;F12E;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne kompl. Eingr., Alter > 15 Jahre, mit äußerst schweren CC oder isolierter offen chirurgischer Sondenimplantation oder Sondenentfernung mit intraluminal expandierbarer Extraktionshilfe;6035;12.9372;8.4973;425;0.0704;411;0.0681
1;F12F;Implantation eines Herzschrittmachers, Ein-Kammersystem, mit invasiver kardiologischer Diagnostik bei bestimmten Eingriffen oder Alter < 16 Jahre;4193;8.28;5.9523;629;0.15;226;0.0539
1;F12G;Implantation eines Herzschrittmachers, Zwei-Kammersystem, ohne komplexen Eingriff, Alter > 15 Jahre, ohne Sondenentfernung mit Excimer-Laser, ohne äußerst schwere CC oder isolierte offen chirurgische Sondenimplantation;42258;5.783;4.4466;5842;0.1382;2425;0.0574
1;F12H;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, mit Implantation eines Ereignisrekorders;10817;4.559;4.246;3733;0.3451;623;0.0576
1;F12I;Implantation eines Herzschrittmachers, Ein-Kammersystem, ohne invasive kardiologische Diagnostik bei bestimmten Eingriffen, Alter > 15 Jahre, ohne Implantation eines Ereignisrekorders;9979;7.7396;6.7593;2489;0.2494;674;0.0675
1;F13A;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC und mehrzeitigen Revisions- oder Rekonstruktionseingriffen;7006;32.8698;20.4017;137;0.0196;1398;0.1995
1;F13B;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen mit äußerst schweren CC, ohne mehrzeitige Revisions- oder Rekonstruktionseingriffe;1255;14.5012;8.9253;94;0.0749;96;0.0765
1;F13C;Amputation bei Kreislauferkrankungen an oberer Extremität und Zehen ohne äußerst schwere CC;3034;11.6806;7.992;230;0.0758;273;0.09
1;F14A;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe mit äußerst schweren CC;5303;20.7926;14.6631;340;0.0641;673;0.1269
1;F14B;Komplexe oder mehrfache Gefäßeingriffe außer große rekonstruktive Eingriffe, ohne äußerst schwere CC;10184;11.4755;7.4499;894;0.0878;712;0.0699
1;F15Z;Perkutane Koronarangioplastie m. komplizierender Konstellation od. m. komplexer Diagn. u. hochkompl. Intervention od. m. perkut. Angioplastie, Alt. < 16 J. od. inv. kardiolog. Diagnostik, mehr als 2 Beleg.tage, m. kompliz. Konstellation od. Endokarditis;1849;22.3926;15.4429;244;0.132;272;0.1471
1;F17A;Wechsel eines Herzschrittmachers, Mehrkammersystem oder Alter < 16 Jahre;13404;2.3596;2.6719;6654;0.4964;523;0.039
1;F17B;Wechsel eines Herzschrittmachers, Einkammersystem, Alter > 15 Jahre;5439;2.6224;3.3933;2531;0.4653;303;0.0557
1;F18A;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff;975;12.6451;11.3184;136;0.1395;105;0.1077
1;F18B;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter < 16 Jahre oder mit äußerst schweren CC oder mit Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff;374;10.7219;9.0963;88;0.2353;20;0.0535
1;F18C;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, mit komplexem Eingriff;3245;4.9039;4.6081;586;0.1806;236;0.0727
1;F18D;Revision eines Herzschrittmachers oder Kardioverters / Defibrillators (AICD) ohne Aggregatwechsel, Alter > 15 Jahre, ohne äußerst schwere CC, ohne Sondenentfernung mit Excimer-Laser, ohne komplexen Eingriff;4333;2.6824;2.9762;2243;0.5177;272;0.0628
1;F19A;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen mit äußerst schweren CC;1087;12.3385;10.3958;258;0.2374;101;0.0929
1;F19B;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen oder Radiofrequenzablation über A. renalis, ohne äußerst schwere CC bei anderen perkutan-transluminalen Interventionen an Herz, Aorta und Lungengefäßen, Alter < 16 Jahre;1362;2.9581;2.6074;103;0.0756;74;0.0543
1;F19C;Andere perkutan-transluminale Intervention an Herz, Aorta und Lungengefäßen, ohne äußerst schwere CC, Alter > 15 Jahre;4233;4.9896;4.4775;604;0.1427;317;0.0749
1;F19D;Radiofrequenzablation über A. renalis, Alter > 15 Jahre;146;4.2466;4.5676;25;0.1712;24;0.1644
1;F20Z;Beidseitige Unterbindung und Stripping von Venen mit bestimmter Diagnose oder äußerst schweren oder schweren CC;206;6.3932;8.7192;95;0.4612;13;0.0631
1;F21A;Andere OR-Prozeduren bei Kreislauferkrankungen, mit hochkomplexem Eingriff;6436;26.9613;17.5842;359;0.0558;980;0.1523
1;F21B;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, mit komplexem Eingriff;2127;13.3507;13.3012;609;0.2863;199;0.0936
1;F21C;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, ohne komplexen Eingriff mit bestimmtem Eingriff;4347;16.5443;12.7823;414;0.0952;553;0.1272
1;F21D;Andere OR-Prozeduren bei Kreislauferkrankungen, ohne hochkomplexen Eingriff, ohne komplexen Eingriff, ohne bestimmten Eingriff;6865;11.4134;7.7235;491;0.0715;535;0.0779
1;F24A;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre, mit äußerst schweren CC;5185;12.8986;8.5783;508;0.098;379;0.0731
1;F24B;Perkutane Koronarangioplastie mit komplexer Diagnose und hochkomplexer Intervention oder mit perkutaner Angioplastie, Alter > 15 Jahre, ohne äußerst schwere CC;26106;6.5583;3.7401;983;0.0377;1523;0.0583
1;F27A;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, mit Gefäßeingriff;1442;26.613;16.6975;35;0.0243;229;0.1588
1;F27B;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, mit äußerst schweren CC oder komplexer Arthrodese des Fußes oder komplexe Hauteingriffe;6050;18.5924;12.9324;284;0.0469;584;0.0965
1;F27C;Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes, ohne komplexe Hauteingriffe;13198;13.6903;9.0594;589;0.0446;1143;0.0866
