Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
2;1;P35-P39;Infektionen, die für die Perinatalperiode spezifisch sind;16340;5.9621;3.8027;16336;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9998;0.0002;0;0.00;0;0.0001;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;P50-P61;Hämorrhagische und hämatologische Krankheiten beim Fetus und Neugeborenen;20746;4.5043;3.6858;20741;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9998;0.0001;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;P70-P74;Transitorische endokrine und Stoffwechselstörungen, die für den Fetus und das Neugeborene spezifisch sind;12682;4.3811;3.3358;12682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
2;1;P75-P78;Krankheiten des Verdauungssystems beim Fetus und Neugeborenen;931;9.84;24.3305;925;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9936;0.0054;0;0.0011;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;P80-P83;Krankheitszustände mit Beteiligung der Haut und der Temperaturregulation beim Fetus und Neugeborenen;4181;3.6637;4.0615;4125;34;16;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9866;0.0081;0.0038;0.001;0;0.0002;0.0002;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
2;1;P90-P96;Sonstige Störungen, die ihren Ursprung in der Perinatalperiode haben;12744;4.8444;7.3137;12710;25;6;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9973;0.002;0.0005;0.0001;0;0.00;0.0002;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
2;1;Q00-Q07;Angeborene Fehlbildungen des Nervensystems;3536;7.4649;14.4296;1260;794;392;211;155;87;97;91;70;55;74;62;62;36;33;24;22;8;3;0;0.3563;0.2245;0.1109;0.0597;0.0438;0.0246;0.0274;0.0257;0.0198;0.0156;0.0209;0.0175;0.0175;0.0102;0.0093;0.0068;0.0062;0.0023;0.0008;0.00
2;1;Q10-Q18;Angeborene Fehlbildungen des Auges, des Ohres, des Gesichtes und des Halses;8591;2.9715;2.5782;877;1377;1354;756;589;437;502;390;380;366;352;378;266;217;132;73;86;45;13;1;0.1021;0.1603;0.1576;0.088;0.0686;0.0509;0.0584;0.0454;0.0442;0.0426;0.041;0.044;0.031;0.0253;0.0154;0.0085;0.01;0.0052;0.0015;0.0001
2;1;Q20-Q28;Angeborene Fehlbildungen des Kreislaufsystems;22745;7.7137;15.5664;7331;2648;1546;1125;987;735;745;715;684;736;1040;1168;947;691;594;478;393;145;31;6;0.3223;0.1164;0.068;0.0495;0.0434;0.0323;0.0328;0.0314;0.0301;0.0324;0.0457;0.0514;0.0416;0.0304;0.0261;0.021;0.0173;0.0064;0.0014;0.0003
2;1;Q30-Q34;Angeborene Fehlbildungen des Atmungssystems;2329;6.1894;12.3774;1019;288;95;50;161;133;109;67;45;45;69;56;50;37;26;29;34;11;5;0;0.4375;0.1237;0.0408;0.0215;0.0691;0.0571;0.0468;0.0288;0.0193;0.0193;0.0296;0.024;0.0215;0.0159;0.0112;0.0125;0.0146;0.0047;0.0021;0.00
2;1;Q35-Q37;Lippen-, Kiefer- und Gaumenspalte;4266;5.3455;4.7239;2340;610;379;292;273;130;63;53;38;17;22;15;14;4;7;3;6;0;0;0;0.5485;0.143;0.0888;0.0684;0.064;0.0305;0.0148;0.0124;0.0089;0.004;0.0052;0.0035;0.0033;0.0009;0.0016;0.0007;0.0014;0;0.00;0.00
2;1;Q38-Q45;Sonstige angeborene Fehlbildungen des Verdauungssystems;7139;8.4167;15.0301;4136;699;244;136;150;93;79;79;77;126;174;195;203;162;180;135;166;63;32;10;0.5794;0.0979;0.0342;0.0191;0.021;0.013;0.0111;0.0111;0.0108;0.0176;0.0244;0.0273;0.0284;0.0227;0.0252;0.0189;0.0233;0.0088;0.0045;0.0014
2;1;Q50-Q56;Angeborene Fehlbildungen der Genitalorgane;14599;2.8871;3.1713;2083;6799;2319;939;498;283;296;306;235;148;144;163;94;79;61;63;47;22;14;6;0.1427;0.4657;0.1588;0.0643;0.0341;0.0194;0.0203;0.021;0.0161;0.0101;0.0099;0.0112;0.0064;0.0054;0.0042;0.0043;0.0032;0.0015;0.001;0.0004
2;1;Q60-Q64;Angeborene Fehlbildungen des Harnsystems;7723;4.7496;6.3626;3094;1715;850;351;270;181;145;95;108;98;126;179;138;120;88;63;63;20;13;6;0.4006;0.2221;0.1101;0.0454;0.035;0.0234;0.0188;0.0123;0.014;0.0127;0.0163;0.0232;0.0179;0.0155;0.0114;0.0082;0.0082;0.0026;0.0017;0.0008
2;1;Q65-Q79;Angeborene Fehlbildungen und Deformitäten des Muskel-Skelett-Systems;22886;5.0897;8.2398;8101;2490;1806;2927;2463;1155;965;650;522;387;390;348;243;143;93;73;79;35;14;2;0.354;0.1088;0.0789;0.1279;0.1076;0.0505;0.0422;0.0284;0.0228;0.0169;0.017;0.0152;0.0106;0.0062;0.0041;0.0032;0.0035;0.0015;0.0006;0.0001
2;1;Q80-Q89;Sonstige angeborene Fehlbildungen;5494;4.154;7.0316;775;545;365;279;561;556;361;294;250;231;290;284;224;147;113;80;70;44;22;3;0.1411;0.0992;0.0664;0.0508;0.1021;0.1012;0.0657;0.0535;0.0455;0.042;0.0528;0.0517;0.0408;0.0268;0.0206;0.0146;0.0127;0.008;0.004;0.0005
2;1;Q90-Q99;Chromosomenanomalien, anderenorts nicht klassifiziert;841;8.2925;11.4529;571;61;72;34;34;13;16;6;7;7;7;3;2;3;3;1;1;0;0;0;0.679;0.0725;0.0856;0.0404;0.0404;0.0155;0.019;0.0071;0.0083;0.0083;0.0083;0.0036;0.0024;0.0036;0.0036;0.0012;0.0012;0;0.00;0.00
2;1;R00-R09;Symptome, die das Kreislaufsystem und das Atmungssystem betreffen;254544;2.6807;2.9977;4286;1469;1780;4110;8811;8092;9463;9900;11886;14174;19468;22748;22158;20109;18830;18906;25102;17797;10761;4694;0.0168;0.0058;0.007;0.0161;0.0346;0.0318;0.0372;0.0389;0.0467;0.0557;0.0765;0.0894;0.087;0.079;0.074;0.0743;0.0986;0.0699;0.0423;0.0184
2;1;R10-R19;Symptome, die das Verdauungssystem und das Abdomen betreffen;191052;2.7056;3.3833;3168;3945;6934;14146;19628;14197;12510;10053;8838;8062;9454;10608;10189;9661;9468;9516;12887;9040;5840;2908;0.0166;0.0206;0.0363;0.074;0.1027;0.0743;0.0655;0.0526;0.0463;0.0422;0.0495;0.0555;0.0533;0.0506;0.0496;0.0498;0.0675;0.0473;0.0306;0.0152
2;1;R20-R23;Symptome, die die Haut und das Unterhautgewebe betreffen;32155;3.1567;2.5955;1084;504;321;592;1481;2027;2864;2975;2953;2629;3075;2850;2147;1568;1157;1085;1292;811;504;236;0.0337;0.0157;0.01;0.0184;0.0461;0.063;0.0891;0.0925;0.0918;0.0818;0.0956;0.0886;0.0668;0.0488;0.036;0.0337;0.0402;0.0252;0.0157;0.0073
2;1;R25-R29;Symptome, die das Nervensystem und das Muskel-Skelett-System betreffen;47906;12.3494;8.5856;439;755;339;353;456;257;323;293;360;378;588;819;954;1362;2401;4231;9086;10096;9262;5154;0.0092;0.0158;0.0071;0.0074;0.0095;0.0054;0.0067;0.0061;0.0075;0.0079;0.0123;0.0171;0.0199;0.0284;0.0501;0.0883;0.1897;0.2107;0.1933;0.1076
2;1;R30-R39;Symptome, die das Harnsystem betreffen;34472;4.4066;4.5486;119;350;410;353;338;251;274;290;363;387;659;955;1341;1916;2602;3740;6396;5920;5112;2696;0.0035;0.0102;0.0119;0.0102;0.0098;0.0073;0.0079;0.0084;0.0105;0.0112;0.0191;0.0277;0.0389;0.0556;0.0755;0.1085;0.1855;0.1717;0.1483;0.0782
2;1;R40-R46;Symptome, die das Erkennungs- und Wahrnehmungsvermögen, die Stimmung und das Verhalten betreffen;90199;3.4849;3.5188;849;730;729;2109;4131;3175;3547;3605;3643;3873;5208;6188;5971;5620;5650;6636;10471;8959;6142;2963;0.0094;0.0081;0.0081;0.0234;0.0458;0.0352;0.0393;0.04;0.0404;0.0429;0.0577;0.0686;0.0662;0.0623;0.0626;0.0736;0.1161;0.0993;0.0681;0.0328
2;1;R47-R49;Symptome, die die Sprache und die Stimme betreffen;4329;4.7692;7.2122;2;25;38;38;50;76;95;102;106;131;228;273;330;324;354;425;669;508;347;208;0.0005;0.0058;0.0088;0.0088;0.0116;0.0176;0.0219;0.0236;0.0245;0.0303;0.0527;0.0631;0.0762;0.0748;0.0818;0.0982;0.1545;0.1173;0.0802;0.048
2;1;R50-R69;Allgemeinsymptome;278709;4.1375;4.6106;6612;8995;6306;10725;16118;9758;8940;8043;8024;8271;11814;15047;15537;15534;16734;20935;33691;28182;19904;9539;0.0237;0.0323;0.0226;0.0385;0.0578;0.035;0.0321;0.0289;0.0288;0.0297;0.0424;0.054;0.0557;0.0557;0.06;0.0751;0.1209;0.1011;0.0714;0.0342
2;1;R70-R79;Abnorme Blutuntersuchungsbefunde ohne Vorliegen einer Diagnose;7306;3.2246;3.2933;392;148;116;176;271;180;228;232;240;278;410;549;586;607;623;635;820;476;241;98;0.0537;0.0203;0.0159;0.0241;0.0371;0.0246;0.0312;0.0318;0.0328;0.0381;0.0561;0.0751;0.0802;0.0831;0.0853;0.0869;0.1122;0.0652;0.033;0.0134
2;1;R80-R82;Abnorme Urinuntersuchungsbefunde ohne Vorliegen einer Diagnose;578;2.2093;2.443;42;57;47;33;46;17;12;16;16;25;31;32;51;36;46;23;29;12;4;3;0.0727;0.0986;0.0813;0.0571;0.0796;0.0294;0.0208;0.0277;0.0277;0.0433;0.0536;0.0554;0.0882;0.0623;0.0796;0.0398;0.0502;0.0208;0.0069;0.0052
2;1;R83-R89;Abnorme Befunde ohne Vorliegen einer Diagnose bei der Untersuchung anderer Körperflüssigkeiten, Substanzen und Gewebe;1153;2.6418;2.9903;41;10;6;7;17;32;64;74;91;86;101;132;97;88;79;71;79;50;21;7;0.0356;0.0087;0.0052;0.0061;0.0147;0.0278;0.0555;0.0642;0.0789;0.0746;0.0876;0.1145;0.0841;0.0763;0.0685;0.0616;0.0685;0.0434;0.0182;0.0061
2;1;R90-R94;Abnorme Befunde ohne Vorliegen einer Diagnose bei bildgebender Diagnostik und Funktionsprüfungen;14919;3.245;3.8526;332;299;675;364;238;200;274;296;407;504;860;1260;1418;1597;1495;1572;1792;895;348;93;0.0223;0.02;0.0452;0.0244;0.016;0.0134;0.0184;0.0198;0.0273;0.0338;0.0576;0.0845;0.095;0.107;0.1002;0.1054;0.1201;0.06;0.0233;0.0062
2;1;R95-R99;Ungenau bezeichnete und unbekannte Todesursachen;33;1.3939;1.6945;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9697;0.0303;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;S00-S09;Verletzungen des Kopfes;414661;3.5201;7.5407;21347;38893;22595;22594;28160;22403;17563;13007;11028;10347;13153;15668;14941;13369;13472;17162;30880;32569;31905;23605;0.0515;0.0938;0.0545;0.0545;0.0679;0.054;0.0424;0.0314;0.0266;0.025;0.0317;0.0378;0.036;0.0322;0.0325;0.0414;0.0745;0.0785;0.0769;0.0569
2;1;S10-S19;Verletzungen des Halses;31014;7.0314;17.9718;34;263;513;1061;2839;3004;2216;1688;1427;1401;1604;1744;1489;1290;1116;1384;2281;2193;2092;1375;0.0011;0.0085;0.0165;0.0342;0.0915;0.0969;0.0715;0.0544;0.046;0.0452;0.0517;0.0562;0.048;0.0416;0.036;0.0446;0.0735;0.0707;0.0675;0.0443
2;1;S20-S29;Verletzungen des Thorax;106001;7.2897;9.4781;49;258;851;1597;2890;2983;2879;2666;2676;3116;4898;6744;6963;6746;6373;8055;13255;13244;11854;7904;0.0005;0.0024;0.008;0.0151;0.0273;0.0281;0.0272;0.0252;0.0252;0.0294;0.0462;0.0636;0.0657;0.0636;0.0601;0.076;0.125;0.1249;0.1118;0.0746
2;1;S30-S39;Verletzungen des Abdomens, der Lumbosakralgegend, der Lendenwirbelsäule und des Beckens;149635;9.3349;9.7527;256;1377;3136;4009;4957;4097;3705;3061;2821;2836;4094;5560;6186;6494;7197;10667;20643;22623;21401;14515;0.0017;0.0092;0.021;0.0268;0.0331;0.0274;0.0248;0.0205;0.0189;0.019;0.0274;0.0372;0.0413;0.0434;0.0481;0.0713;0.138;0.1512;0.143;0.097
2;1;S40-S49;Verletzungen der Schulter und des Oberarmes;153819;6.4131;6.8434;146;1719;4249;3343;4980;5289;5616;5027;4819;5392;8428;10959;11314;10651;10955;11338;16908;14230;11360;7096;0.0009;0.0112;0.0276;0.0217;0.0324;0.0344;0.0365;0.0327;0.0313;0.0351;0.0548;0.0712;0.0736;0.0692;0.0712;0.0737;0.1099;0.0925;0.0739;0.0461
2;1;S50-S59;Verletzungen des Ellenbogens und des Unterarmes;143471;3.99;4.5413;51;2305;9290;9885;4643;3493;4110;3816;3765;4256;6173;8766;11168;11774;11033;10911;14637;11141;8027;4227;0.0004;0.0161;0.0648;0.0689;0.0324;0.0243;0.0286;0.0266;0.0262;0.0297;0.043;0.0611;0.0778;0.0821;0.0769;0.0761;0.102;0.0777;0.0559;0.0295
2;1;S60-S69;Verletzungen des Handgelenkes und der Hand;55976;2.9947;3.6425;49;1296;1342;1843;4130;4974;4849;4078;3609;3375;4358;4819;4157;3300;2467;2058;2443;1500;904;425;0.0009;0.0232;0.024;0.0329;0.0738;0.0889;0.0866;0.0729;0.0645;0.0603;0.0779;0.0861;0.0743;0.059;0.0441;0.0368;0.0436;0.0268;0.0161;0.0076
2;1;S70-S79;Verletzungen der Hüfte und des Oberschenkels;216576;13.468;9.879;258;1131;924;1439;1978;1496;1497;1376;1458;1725;3130;5405;7135;8915;11141;16016;31882;40252;44080;35338;0.0012;0.0052;0.0043;0.0066;0.0091;0.0069;0.0069;0.0064;0.0067;0.008;0.0145;0.025;0.0329;0.0412;0.0514;0.074;0.1472;0.1859;0.2035;0.1632
2;1;S80-S89;Verletzungen des Knies und des Unterschenkels;215262;6.626;8.0055;59;862;1981;6891;14254;13593;14058;11816;11101;11840;15840;18206;16654;14533;12973;12016;15183;11072;7611;4719;0.0003;0.004;0.0092;0.032;0.0662;0.0631;0.0653;0.0549;0.0516;0.055;0.0736;0.0846;0.0774;0.0675;0.0603;0.0558;0.0705;0.0514;0.0354;0.0219
2;1;S90-S99;Verletzungen der Knöchelregion und des Fußes;36477;5.7115;7.5533;51;512;700;1123;2310;2391;2599;2332;2313;2269;2972;3481;3239;2479;1797;1638;1858;1174;756;483;0.0014;0.014;0.0192;0.0308;0.0633;0.0655;0.0713;0.0639;0.0634;0.0622;0.0815;0.0954;0.0888;0.068;0.0493;0.0449;0.0509;0.0322;0.0207;0.0132
2;1;T00-T07;Verletzungen mit Beteiligung mehrerer Körperregionen;654;6.7645;13.8565;13;37;27;23;34;54;45;34;32;26;28;32;39;19;21;27;57;45;30;31;0.0199;0.0566;0.0413;0.0352;0.052;0.0826;0.0688;0.052;0.0489;0.0398;0.0428;0.0489;0.0596;0.0291;0.0321;0.0413;0.0872;0.0688;0.0459;0.0474
2;1;T08-T14;Verletzungen nicht näher bezeichneter Teile des Rumpfes, der Extremitäten oder anderer Körperregionen;3075;4.535;5.883;64;178;207;207;158;126;134;116;104;107;138;168;163;128;109;179;269;230;172;118;0.0208;0.0579;0.0673;0.0673;0.0514;0.041;0.0436;0.0377;0.0338;0.0348;0.0449;0.0546;0.053;0.0416;0.0354;0.0582;0.0875;0.0748;0.0559;0.0384
2;1;T15-T19;Folgen des Eindringens eines Fremdkörpers durch eine natürliche Körperöffnung;16700;2.3105;3.3313;605;2367;756;369;576;576;650;572;501;546;768;952;1015;932;841;928;1333;1083;797;533;0.0362;0.1417;0.0453;0.0221;0.0345;0.0345;0.0389;0.0343;0.03;0.0327;0.046;0.057;0.0608;0.0558;0.0504;0.0556;0.0798;0.0649;0.0477;0.0319
2;1;T20-T25;Verbrennungen oder Verätzungen der äußeren Körperoberfläche, Lokalisation bezeichnet;15510;7.3729;11.8172;1219;4294;920;689;775;813;817;682;618;548;764;687;620;439;349;316;385;272;206;97;0.0786;0.2769;0.0593;0.0444;0.05;0.0524;0.0527;0.044;0.0398;0.0353;0.0493;0.0443;0.04;0.0283;0.0225;0.0204;0.0248;0.0175;0.0133;0.0063
2;1;T26-T28;Verbrennungen oder Verätzungen, die auf das Auge und auf innere Organe begrenzt sind;2147;3.9837;7.9089;14;135;54;42;88;142;164;200;189;159;207;220;154;109;54;58;75;46;20;17;0.0065;0.0629;0.0252;0.0196;0.041;0.0661;0.0764;0.0932;0.088;0.0741;0.0964;0.1025;0.0717;0.0508;0.0252;0.027;0.0349;0.0214;0.0093;0.0079
2;1;T29-T32;Verbrennungen oder Verätzungen mehrerer und nicht näher bezeichneter Körperregionen;415;5.6651;12.2495;45;114;27;17;22;20;21;13;11;7;17;27;21;10;10;13;8;6;5;1;0.1084;0.2747;0.0651;0.041;0.053;0.0482;0.0506;0.0313;0.0265;0.0169;0.041;0.0651;0.0506;0.0241;0.0241;0.0313;0.0193;0.0145;0.012;0.0024
2;1;T33-T35;Erfrierungen;162;14.5432;21.3309;0;1;0;10;9;3;19;14;14;7;14;13;17;14;4;5;5;5;7;1;0;0.0062;0;0.0617;0.0556;0.0185;0.1173;0.0864;0.0864;0.0432;0.0864;0.0802;0.1049;0.0864;0.0247;0.0309;0.0309;0.0309;0.0432;0.0062
2;1;T36-T50;Vergiftungen durch Arzneimittel, Drogen und biologisch aktive Substanzen;23901;2.3703;3.7104;164;1270;173;818;2939;1954;1671;1490;1374;1382;1697;1721;1218;931;777;900;1178;1024;809;411;0.0069;0.0531;0.0072;0.0342;0.123;0.0818;0.0699;0.0623;0.0575;0.0578;0.071;0.072;0.051;0.039;0.0325;0.0377;0.0493;0.0428;0.0338;0.0172
2;1;T51-T65;Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen;16560;1.6602;2.5373;286;1144;602;755;1392;1084;1150;1030;984;1010;1102;1255;1095;884;668;588;639;400;310;182;0.0173;0.0691;0.0364;0.0456;0.0841;0.0655;0.0694;0.0622;0.0594;0.061;0.0665;0.0758;0.0661;0.0534;0.0403;0.0355;0.0386;0.0242;0.0187;0.011
2;1;T66-T78;Sonstige und nicht näher bezeichnete Schäden durch äußere Ursachen;45427;1.9094;3.1807;1104;4446;2298;2045;3035;3285;3096;2495;2209;2086;2560;2841;2585;2364;2094;1897;2169;1365;911;542;0.0243;0.0979;0.0506;0.045;0.0668;0.0723;0.0682;0.0549;0.0486;0.0459;0.0564;0.0625;0.0569;0.052;0.0461;0.0418;0.0477;0.03;0.0201;0.0119
2;1;T79-T79;Bestimmte Frühkomplikationen eines Traumas;5121;10.1459;11.6855;12;151;163;129;189;227;260;185;187;217;263;326;327;284;287;348;532;447;394;193;0.0023;0.0295;0.0318;0.0252;0.0369;0.0443;0.0508;0.0361;0.0365;0.0424;0.0514;0.0637;0.0639;0.0555;0.056;0.068;0.1039;0.0873;0.0769;0.0377
2;1;T80-T88;Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert;278075;9.682;12.7649;673;1885;1721;1817;3893;4747;5727;6158;7040;8252;13198;19480;24096;26711;28863;31885;42999;28627;14837;5466;0.0024;0.0068;0.0062;0.0065;0.014;0.0171;0.0206;0.0221;0.0253;0.0297;0.0475;0.0701;0.0867;0.0961;0.1038;0.1147;0.1546;0.1029;0.0534;0.0197
2;1;T89-T89;Sonstige Komplikationen eines Traumas, anderenorts nicht klassifiziert;1586;9.983;12.3173;7;43;51;36;51;47;58;61;64;75;86;108;133;127;131;133;175;101;67;32;0.0044;0.0271;0.0322;0.0227;0.0322;0.0296;0.0366;0.0385;0.0404;0.0473;0.0542;0.0681;0.0839;0.0801;0.0826;0.0839;0.1103;0.0637;0.0422;0.0202
2;1;T90-T98;Folgen von Verletzungen, Vergiftungen und sonstigen Auswirkungen äußerer Ursachen;2;16.50;16.2635;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.50;0.50;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
2;1;U00-U49;Vorläufige Zuordnungen für Krankheiten mit unklarer Ätiologie und nicht belegte Schlüsselnummern;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;U50-U52;Funktionseinschränkung;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
2;1;U55-U55;Erfolgte Registrierung zur Organtransplantation;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;U60-U61;Stadieneinteilung der HIV-Infektion;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;U69-U69;Sonstige sekundäre Schlüsselnummern für besondere Zwecke;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;U80-U85;Infektionserreger mit Resistenzen gegen bestimmte Antibiotika oder Chemotherapeutika;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;U99-U99;Nicht belegte Schlüsselnummern;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;V01-X59;Unfälle;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;X60-X84;Vorsätzliche Selbstbeschädigung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;X85-Y09;Tätlicher Angriff;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;Y10-Y34;Ereignis, dessen nähere Umstände unbestimmt sind;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;Y35-Y36;Gesetzliche Maßnahmen und Kriegshandlungen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;Y40-Y84;Komplikationen bei der medizinischen und chirurgischen Behandlung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
2;1;Z00-Z13;Personen, die das Gesundheitswesen zur Untersuchung und Abklärung in Anspruch nehmen;62762;2.1222;2.1725;10957;4367;2029;1568;2073;1530;1964;2047;2006;2154;3119;4098;4661;4540;4186;3744;4131;2182;1033;373;0.1746;0.0696;0.0323;0.025;0.033;0.0244;0.0313;0.0326;0.032;0.0343;0.0497;0.0653;0.0743;0.0723;0.0667;0.0597;0.0658;0.0348;0.0165;0.0059
2;1;Z20-Z29;Personen mit potentiellen Gesundheitsrisiken hinsichtlich übertragbarer Krankheiten;4391;2.8731;4.3273;3779;296;63;53;13;13;19;14;9;10;7;12;14;9;20;17;21;14;8;0;0.8606;0.0674;0.0143;0.0121;0.003;0.003;0.0043;0.0032;0.002;0.0023;0.0016;0.0027;0.0032;0.002;0.0046;0.0039;0.0048;0.0032;0.0018;0.00
2;1;Z30-Z39;Personen, die das Gesundheitswesen im Zusammenhang mit Problemen der Reproduktion in Anspruch nehmen;527725;3.0359;1.1927;523718;3;0;4;112;426;1135;1331;768;191;27;5;2;0;0;2;0;1;0;0;0.9924;0;0.00;0;0.0002;0.0008;0.0022;0.0025;0.0015;0.0004;0.0001;0;0.00;0;0.00;0;0.00;0;0.00;0.00
2;1;Z40-Z54;Personen, die das Gesundheitswesen zum Zwecke spezifischer Maßnahmen und zur medizinischen Betreuung in Anspruch nehmen;52428;3.0219;3.7281;133;297;398;451;458;507;737;899;1166;1540;2446;3228;3734;4093;4544;5272;8160;7048;4787;2530;0.0025;0.0057;0.0076;0.0086;0.0087;0.0097;0.0141;0.0171;0.0222;0.0294;0.0467;0.0616;0.0712;0.0781;0.0867;0.1006;0.1556;0.1344;0.0913;0.0483
2;1;Z55-Z65;Personen mit potentiellen Gesundheitsrisiken aufgrund sozioökonomischer oder psychosozialer Umstände;49;3.9796;5.2539;17;9;3;3;4;3;3;4;1;1;0;1;0;0;0;0;0;0;0;0;0.3469;0.1837;0.0612;0.0612;0.0816;0.0612;0.0612;0.0816;0.0204;0.0204;0;0.0204;0;0.00;0;0.00;0;0.00;0;0.00
2;1;Z70-Z76;Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen;1862;3.4463;2.9424;1492;28;11;24;35;23;21;13;17;19;14;25;23;21;13;17;28;19;9;10;0.8013;0.015;0.0059;0.0129;0.0188;0.0124;0.0113;0.007;0.0091;0.0102;0.0075;0.0134;0.0124;0.0113;0.007;0.0091;0.015;0.0102;0.0048;0.0054
