Type;Bereich;Bezeichnung;Anzahl KH;AnzahlTS
3;B79;Trichuriasis;0;0
3;B80;Enterobiasis;2;7
3;B81;Sonstige intestinale Helminthosen, anderenorts nicht klassifiziert;0;0
3;B82;Nicht näher bezeichneter intestinaler Parasitismus;0;0
3;B83;Sonstige Helminthosen;-999;-999
3;B85;Pedikulose [Läusebefall] und Phthiriasis [Filzläusebefall];-999;-999
3;B86;Skabies;13;54
3;B87;Myiasis;0;0
3;B88;Sonstiger Parasitenbefall der Haut;-999;-999
3;B89;Nicht näher bezeichnete parasitäre Krankheit;0;0
3;B90;Folgezustände der Tuberkulose;0;0
3;B91;Folgezustände der Poliomyelitis;-999;-999
3;B92;Folgezustände der Lepra;0;0
3;B94;Folgezustände sonstiger und nicht näher bezeichneter infektiöser und parasitärer Krankheiten;2;2
3;B95;Streptokokken und Staphylokokken als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0
3;B96;Sonstige näher bezeichnete Bakterien als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0
3;B97;Viren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0
3;B98;Sonstige näher bezeichnete infektiöse Erreger als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0
3;B99;Sonstige und nicht näher bezeichnete Infektionskrankheiten;26;81
3;C00;Bösartige Neubildung der Lippe;18;68
3;C01;Bösartige Neubildung des Zungengrundes;30;256
3;C02;Bösartige Neubildung sonstiger und nicht näher bezeichneter Teile der Zunge;32;253
3;C03;Bösartige Neubildung des Zahnfleisches;14;44
3;C04;Bösartige Neubildung des Mundbodens;35;348
3;C05;Bösartige Neubildung des Gaumens;16;36
3;C06;Bösartige Neubildung sonstiger und nicht näher bezeichneter Teile des Mundes;22;92
3;C07;Bösartige Neubildung der Parotis;36;177
3;C08;Bösartige Neubildung sonstiger und nicht näher bezeichneter großer Speicheldrüsen;17;66
3;C09;Bösartige Neubildung der Tonsille;36;347
3;C10;Bösartige Neubildung des Oropharynx;44;682
3;C11;Bösartige Neubildung des Nasopharynx;35;213
3;C12;Bösartige Neubildung des Recessus piriformis;8;26
3;C13;Bösartige Neubildung des Hypopharynx;43;550
3;C14;Bösartige Neubildung sonstiger und ungenau bezeichneter Lokalisationen der Lippe, der Mundhöhle und des Pharynx;13;20
3;C15;Bösartige Neubildung des Ösophagus;91;1868
3;C16;Bösartige Neubildung des Magens;97;3346
3;C17;Bösartige Neubildung des Dünndarmes;49;520
3;C18;Bösartige Neubildung des Kolons;122;5814
3;C19;Bösartige Neubildung am Rektosigmoid, Übergang;53;418
3;C20;Bösartige Neubildung des Rektums;108;4837
3;C21;Bösartige Neubildung des Anus und des Analkanals;56;373
3;C22;Bösartige Neubildung der Leber und der intrahepatischen Gallengänge;88;1853
3;C23;Bösartige Neubildung der Gallenblase;53;246
3;C24;Bösartige Neubildung sonstiger und nicht näher bezeichneter Teile der Gallenwege;71;551
3;C25;Bösartige Neubildung des Pankreas;98;5081
3;C26;Bösartige Neubildung sonstiger und ungenau bezeichneter Verdauungsorgane;18;34
3;C30;Bösartige Neubildung der Nasenhöhle und des Mittelohres;15;61
3;C31;Bösartige Neubildung der Nasennebenhöhlen;32;158
3;C32;Bösartige Neubildung des Larynx;44;516
3;C33;Bösartige Neubildung der Trachea;6;11
3;C34;Bösartige Neubildung der Bronchien und der Lunge;123;14027
3;C37;Bösartige Neubildung des Thymus;31;160
3;C38;Bösartige Neubildung des Herzens, des Mediastinums und der Pleura;38;97
3;C39;Bösartige Neubildung sonstiger und ungenau bezeichneter Lokalisationen des Atmungssystems und sonstiger intrathorakaler Organe;4;7
3;C40;Bösartige Neubildung des Knochens und des Gelenkknorpels der Extremitäten;44;613
3;C41;Bösartige Neubildung des Knochens und des Gelenkknorpels sonstiger und nicht näher bezeichneter Lokalisationen;51;635
3;C43;Bösartiges Melanom der Haut;67;5723
3;C44;Sonstige bösartige Neubildungen der Haut;64;3150
3;C45;Mesotheliom;60;716
3;C46;Kaposi-Sarkom [Sarcoma idiopathicum multiplex haemorrhagicum];18;68
3;C47;Bösartige Neubildung der peripheren Nerven und des autonomen Nervensystems;37;709
3;C48;Bösartige Neubildung des Retroperitoneums und des Peritoneums;49;221
3;C49;Bösartige Neubildung sonstigen Bindegewebes und anderer Weichteilgewebe;87;1923
3;C50;Bösartige Neubildung der Brustdrüse [Mamma];114;21477
3;C51;Bösartige Neubildung der Vulva;44;209
3;C52;Bösartige Neubildung der Vagina;22;60
3;C53;Bösartige Neubildung der Cervix uteri;73;1141
3;C54;Bösartige Neubildung des Corpus uteri;80;1086
3;C55;Bösartige Neubildung des Uterus, Teil nicht näher bezeichnet;20;80
3;C56;Bösartige Neubildung des Ovars;98;4127
3;C57;Bösartige Neubildung sonstiger und nicht näher bezeichneter weiblicher Genitalorgane;44;380
3;C58;Bösartige Neubildung der Plazenta;4;24
3;C60;Bösartige Neubildung des Penis;17;29
3;C61;Bösartige Neubildung der Prostata;96;4035
3;C62;Bösartige Neubildung des Hodens;60;659
3;C63;Bösartige Neubildung sonstiger und nicht näher bezeichneter männlicher Genitalorgane;12;45
3;C64;Bösartige Neubildung der Niere, ausgenommen Nierenbecken;90;1297
3;C65;Bösartige Neubildung des Nierenbeckens;33;116
3;C66;Bösartige Neubildung des Ureters;16;56
3;C67;Bösartige Neubildung der Harnblase;75;1070
3;C68;Bösartige Neubildung sonstiger und nicht näher bezeichneter Harnorgane;33;211
3;C69;Bösartige Neubildung des Auges und der Augenanhangsgebilde;41;252
3;C70;Bösartige Neubildung der Meningen;7;17
3;C71;Bösartige Neubildung des Gehirns;78;3708
3;C72;Bösartige Neubildung des Rückenmarkes, der Hirnnerven und anderer Teile des Zentralnervensystems;25;187
3;C73;Bösartige Neubildung der Schilddrüse;49;277
3;C74;Bösartige Neubildung der Nebenniere;37;494
3;C75;Bösartige Neubildung sonstiger endokriner Drüsen und verwandter Strukturen;32;368
3;C76;Bösartige Neubildung sonstiger und ungenau bezeichneter Lokalisationen;33;136
3;C77;Sekundäre und nicht näher bezeichnete bösartige Neubildung der Lymphknoten;49;471
3;C78;Sekundäre bösartige Neubildung der Atmungs- und Verdauungsorgane;74;981
3;C79;Sekundäre bösartige Neubildung an sonstigen und nicht näher bezeichneten Lokalisationen;94;1920
3;C80;Bösartige Neubildung ohne Angabe der Lokalisation;99;1429
3;C81;Hodgkin-Lymphom [Lymphogranulomatose];91;2534
3;C82;Follikuläres Lymphom;89;2178
3;C83;Nicht follikuläres Lymphom;105;4659
3;C84;Reifzellige T/NK-Zell-Lymphome;74;1235
3;C85;Sonstige und nicht näher bezeichnete Typen des Non-Hodgkin-Lymphoms;92;1951
3;C86;Weitere spezifizierte T/NK-Zell-Lymphome;43;162
3;C88;Bösartige immunproliferative Krankheiten;60;462
3;C90;Plasmozytom und bösartige Plasmazellen-Neubildungen;94;8488
3;C91;Lymphatische Leukämie;88;6672
3;C92;Myeloische Leukämie;84;4171
3;C93;Monozytenleukämie;53;649
3;C94;Sonstige Leukämien näher bezeichneten Zelltyps;36;104
3;C95;Leukämie nicht näher bezeichneten Zelltyps;30;88
3;C96;Sonstige und nicht näher bezeichnete bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes;43;493
3;C97;Bösartige Neubildungen als Primärtumoren an mehreren Lokalisationen;0;0
3;D00;Carcinoma in situ der Mundhöhle, des Ösophagus und des Magens;5;9
3;D01;Carcinoma in situ sonstiger und nicht näher bezeichneter Verdauungsorgane;5;6
3;D02;Carcinoma in situ des Mittelohres und des Atmungssystems;4;5
3;D03;Melanoma in situ;24;208
3;D04;Carcinoma in situ der Haut;26;313
3;D05;Carcinoma in situ der Brustdrüse [Mamma];12;80
3;D06;Carcinoma in situ der Cervix uteri;3;4
3;D07;Carcinoma in situ sonstiger und nicht näher bezeichneter Genitalorgane;14;56
3;D09;Carcinoma in situ sonstiger und nicht näher bezeichneter Lokalisationen;3;3
3;D10;Gutartige Neubildung des Mundes und des Pharynx;11;40
3;D11;Gutartige Neubildung der großen Speicheldrüsen;7;42
3;D12;Gutartige Neubildung des Kolons, des Rektums, des Analkanals und des Anus;23;57
3;D13;Gutartige Neubildung sonstiger und ungenau bezeichneter Teile des Verdauungssystems;28;101
3;D14;Gutartige Neubildung des Mittelohres und des Atmungssystems;8;22
3;D15;Gutartige Neubildung sonstiger und nicht näher bezeichneter intrathorakaler Organe;9;18
3;D16;Gutartige Neubildung des Knochens und des Gelenkknorpels;23;32
3;D17;Gutartige Neubildung des Fettgewebes;34;153
3;D18;Hämangiom und Lymphangiom;58;479
3;D19;Gutartige Neubildung des mesothelialen Gewebes;0;0
3;D20;Gutartige Neubildung des Weichteilgewebes des Retroperitoneums und des Peritoneums;3;6
3;D21;Sonstige gutartige Neubildungen des Bindegewebes und anderer Weichteilgewebe;28;77
3;D22;Melanozytennävus;37;1114
3;D23;Sonstige gutartige Neubildungen der Haut;35;307
3;D24;Gutartige Neubildung der Brustdrüse [Mamma];6;29
3;D25;Leiomyom des Uterus;5;6
3;D26;Sonstige gutartige Neubildungen des Uterus;0;0
3;D27;Gutartige Neubildung des Ovars;10;34
3;D28;Gutartige Neubildung sonstiger und nicht näher bezeichneter weiblicher Genitalorgane;5;8
3;D29;Gutartige Neubildung der männlichen Genitalorgane;7;35
3;D30;Gutartige Neubildung der Harnorgane;4;7
3;D31;Gutartige Neubildung des Auges und der Augenanhangsgebilde;11;22
3;D32;Gutartige Neubildung der Meningen;33;706
3;D33;Gutartige Neubildung des Gehirns und anderer Teile des Zentralnervensystems;43;895
3;D34;Gutartige Neubildung der Schilddrüse;5;8
3;D35;Gutartige Neubildung sonstiger und nicht näher bezeichneter endokriner Drüsen;30;461
3;D36;Gutartige Neubildung an sonstigen und nicht näher bezeichneten Lokalisationen;45;191
3;D37;Neubildung unsicheren oder unbekannten Verhaltens der Mundhöhle und der Verdauungsorgane;49;478
3;D38;Neubildung unsicheren oder unbekannten Verhaltens des Mittelohres, der Atmungsorgane und der intrathorakalen Organe;37;220
3;D39;Neubildung unsicheren oder unbekannten Verhaltens der weiblichen Genitalorgane;20;37
3;D40;Neubildung unsicheren oder unbekannten Verhaltens der männlichen Genitalorgane;18;59
3;D41;Neubildung unsicheren oder unbekannten Verhaltens der Harnorgane;21;48
3;D42;Neubildung unsicheren oder unbekannten Verhaltens der Meningen;6;6
3;D43;Neubildung unsicheren oder unbekannten Verhaltens des Gehirns und des Zentralnervensystems;39;263
3;D44;Neubildung unsicheren oder unbekannten Verhaltens der endokrinen Drüsen;41;272
3;D45;Polycythaemia vera;38;338
3;D46;Myelodysplastische Syndrome;84;2607
3;D47;Sonstige Neubildungen unsicheren oder unbekannten Verhaltens des lymphatischen, blutbildenden und verwandten Gewebes;78;1015
3;D48;Neubildung unsicheren oder unbekannten Verhaltens an sonstigen und nicht näher bezeichneten Lokalisationen;79;1556
3;D50;Eisenmangelanämie;83;395
3;D51;Vitamin-B12-Mangelanämie;16;24
3;D52;Folsäure-Mangelanämie;5;11
3;D53;Sonstige alimentäre Anämien;6;18
3;D55;Anämie durch Enzymdefekte;13;67
3;D56;Thalassämie;46;1399
3;D57;Sichelzellenkrankheiten;25;288
3;D58;Sonstige hereditäre hämolytische Anämien;27;116
3;D59;Erworbene hämolytische Anämien;54;260
3;D60;Erworbene isolierte aplastische Anämie [Erythroblastopenie] [pure red cell aplasia];11;26
3;D61;Sonstige aplastische Anämien;64;1183
3;D62;Akute Blutungsanämie;16;32
3;D63;Anämie bei chronischen, anderenorts klassifizierten Krankheiten;0;0
3;D64;Sonstige Anämien;68;425
3;D65;Disseminierte intravasale Gerinnung [Defibrinationssyndrom];2;2
3;D66;Hereditärer Faktor-VIII-Mangel;20;55
3;D67;Hereditärer Faktor-IX-Mangel;4;7
3;D68;Sonstige Koagulopathien;37;258
3;D69;Purpura und sonstige hämorrhagische Diathesen;87;968
3;D70;Agranulozytose und Neutropenie;47;162
3;D71;Funktionelle Störungen der neutrophilen Granulozyten;12;32
3;D72;Sonstige Krankheiten der Leukozyten;24;45
3;D73;Krankheiten der Milz;9;10
3;D74;Methämoglobinämie;-999;-999
3;D75;Sonstige Krankheiten des Blutes und der blutbildenden Organe;35;106
3;D76;Sonstige näher bezeichnete Krankheiten mit Beteiligung des lymphoretikulären Gewebes und des retikulohistiozytären Systems;24;107
3;D77;Sonstige Krankheiten des Blutes und der blutbildenden Organe bei anderenorts klassifizierten Krankheiten;0;0
3;D80;Immundefekt mit vorherrschendem Antikörpermangel;46;794
3;D81;Kombinierte Immundefekte;18;113
3;D82;Immundefekt in Verbindung mit anderen schweren Defekten;16;37
3;D83;Variabler Immundefekt [common variable immunodeficiency];14;78
3;D84;Sonstige Immundefekte;26;142
3;D86;Sarkoidose;56;236
3;D89;Sonstige Störungen mit Beteiligung des Immunsystems, anderenorts nicht klassifiziert;14;45
3;D90;Immunkompromittierung nach Bestrahlung, Chemotherapie und sonstigen immunsuppressiven Maßnahmen;3;6
3;E00;Angeborenes Jodmangelsyndrom;0;0
3;E01;Jodmangelbedingte Schilddrüsenkrankheiten und verwandte Zustände;4;8
3;E02;Subklinische Jodmangel-Hypothyreose;-999;-999
3;E03;Sonstige Hypothyreose;29;156
3;E04;Sonstige nichttoxische Struma;17;166
3;E05;Hyperthyreose [Thyreotoxikose];27;471
3;E06;Thyreoiditis;22;254
3;E07;Sonstige Krankheiten der Schilddrüse;6;9
3;E10;Diabetes mellitus, Typ 1;61;1972
3;E11;Diabetes mellitus, Typ 2;135;2767
3;E12;Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition];2;2
3;E13;Sonstiger näher bezeichneter Diabetes mellitus;22;102
3;E14;Nicht näher bezeichneter Diabetes mellitus;17;433
3;E15;Hypoglykämisches Koma, nichtdiabetisch;0;0
3;E16;Sonstige Störungen der inneren Sekretion des Pankreas;21;81
3;E20;Hypoparathyreoidismus;8;11
3;E21;Hyperparathyreoidismus und sonstige Krankheiten der Nebenschilddrüse;12;54
3;E22;Überfunktion der Hypophyse;16;77
3;E23;Unterfunktion und andere Störungen der Hypophyse;44;737
3;E24;Cushing-Syndrom;10;37
3;E25;Adrenogenitale Störungen;18;68
3;E26;Hyperaldosteronismus;7;29
3;E27;Sonstige Krankheiten der Nebenniere;19;84
3;E28;Ovarielle Dysfunktion;20;81
3;E29;Testikuläre Dysfunktion;9;18
3;E30;Pubertätsstörungen, anderenorts nicht klassifiziert;31;281
3;E31;Polyglanduläre Dysfunktion;5;13
3;E32;Krankheiten des Thymus;2;2
3;E34;Sonstige endokrine Störungen;41;974
3;E35;Störungen der endokrinen Drüsen bei anderenorts klassifizierten Krankheiten;0;0
3;E40;Kwashiorkor;0;0
3;E41;Alimentärer Marasmus;6;15
3;E42;Kwashiorkor-Marasmus;0;0
3;E43;Nicht näher bezeichnete erhebliche Energie- und Eiweißmangelernährung;4;4
3;E44;Energie- und Eiweißmangelernährung mäßigen und leichten Grades;2;3
3;E45;Entwicklungsverzögerung durch Energie- und Eiweißmangelernährung;6;18
3;E46;Nicht näher bezeichnete Energie- und Eiweißmangelernährung;5;13
3;E50;Vitamin-A-Mangel;-999;-999
3;E51;Thiaminmangel [Vitamin-B1-Mangel];-999;-999
3;E52;Niazinmangel [Pellagra];0;0
3;E53;Mangel an sonstigen Vitaminen des Vitamin-B-Komplexes;32;47
3;E54;Ascorbinsäuremangel;0;0
3;E55;Vitamin-D-Mangel;10;25
3;E56;Sonstige Vitaminmangelzustände;5;5
3;E58;Alimentärer Kalziummangel;2;2
3;E59;Alimentärer Selenmangel;0;0
3;E60;Alimentärer Zinkmangel;2;3
3;E61;Mangel an sonstigen Spurenelementen;12;30
3;E63;Sonstige alimentäre Mangelzustände;4;4
3;E64;Folgen von Mangelernährung oder sonstigen alimentären Mangelzuständen;-999;-999
3;E65;Lokalisierte Adipositas;0;0
3;E66;Adipositas;63;1951
3;E67;Sonstige Überernährung;0;0
3;E68;Folgen der Überernährung;2;2
3;E70;Störungen des Stoffwechsels aromatischer Aminosäuren;13;107
3;E71;Störungen des Stoffwechsels verzweigter Aminosäuren und des Fettsäurestoffwechsels;10;84
3;E72;Sonstige Störungen des Aminosäurestoffwechsels;14;97
3;E73;Laktoseintoleranz;33;306
3;E74;Sonstige Störungen des Kohlenhydratstoffwechsels;44;698
3;E75;Störungen des Sphingolipidstoffwechsels und sonstige Störungen der Lipidspeicherung;23;143
3;E76;Störungen des Glykosaminoglykan-Stoffwechsels;18;197
3;E77;Störungen des Glykoproteinstoffwechsels;2;16
3;E78;Störungen des Lipoproteinstoffwechsels und sonstige Lipidämien;24;877
3;E79;Störungen des Purin- und Pyrimidinstoffwechsels;7;12
3;E80;Störungen des Porphyrin- und Bilirubinstoffwechsels;17;51
3;E83;Störungen des Mineralstoffwechsels;52;464
3;E84;Zystische Fibrose;24;600
3;E85;Amyloidose;37;115
3;E86;Volumenmangel;36;177
3;E87;Sonstige Störungen des Wasser- und Elektrolythaushaltes sowie des Säure-Basen-Gleichgewichts;48;100
3;E88;Sonstige Stoffwechselstörungen;31;91
3;E89;Endokrine und Stoffwechselstörungen nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;14;63
3;E90;Ernährungs- und Stoffwechselstörungen bei anderenorts klassifizierten Krankheiten;0;0
3;F00;Demenz bei Alzheimer-Krankheit;0;0
3;F01;Vaskuläre Demenz;74;341
3;F02;Demenz bei anderenorts klassifizierten Krankheiten;0;0
3;F03;Nicht näher bezeichnete Demenz;79;499
3;F04;Organisches amnestisches Syndrom, nicht durch Alkohol oder andere psychotrope Substanzen bedingt;3;8
3;F05;Delir, nicht durch Alkohol oder andere psychotrope Substanzen bedingt;18;32
3;F06;Andere psychische Störungen aufgrund einer Schädigung oder Funktionsstörung des Gehirns oder einer körperlichen Krankheit;70;636
3;F07;Persönlichkeits- und Verhaltensstörung aufgrund einer Krankheit, Schädigung oder Funktionsstörung des Gehirns;17;34
3;F09;Nicht näher bezeichnete organische oder symptomatische psychische Störung;0;0
3;F10;Psychische und Verhaltensstörungen durch Alkohol;13;46
3;F11;Psychische und Verhaltensstörungen durch Opioide;5;21
3;F12;Psychische und Verhaltensstörungen durch Cannabinoide;3;5
3;F13;Psychische und Verhaltensstörungen durch Sedativa oder Hypnotika;2;2
3;F14;Psychische und Verhaltensstörungen durch Kokain;0;0
3;F15;Psychische und Verhaltensstörungen durch andere Stimulanzien, einschließlich Koffein;0;0
3;F16;Psychische und Verhaltensstörungen durch Halluzinogene;-999;-999
3;F17;Psychische und Verhaltensstörungen durch Tabak;5;5
3;F18;Psychische und Verhaltensstörungen durch flüchtige Lösungsmittel;0;0
3;F19;Psychische und Verhaltensstörungen durch multiplen Substanzgebrauch und Konsum anderer psychotroper Substanzen;4;6
3;F20;Schizophrenie;8;8
3;F21;Schizotype Störung;0;0
3;F22;Anhaltende wahnhafte Störungen;4;5
3;F23;Akute vorübergehende psychotische Störungen;3;3
3;F24;Induzierte wahnhafte Störung;0;0
3;F25;Schizoaffektive Störungen;2;2
3;F28;Sonstige nichtorganische psychotische Störungen;0;0
3;F29;Nicht näher bezeichnete nichtorganische Psychose;0;0
3;F30;Manische Episode;0;0
3;F31;Bipolare affektive Störung;11;16
3;F32;Depressive Episode;100;457
3;F33;Rezidivierende depressive Störung;48;186
3;F34;Anhaltende affektive Störungen;3;5
3;F38;Andere affektive Störungen;4;4
3;F39;Nicht näher bezeichnete affektive Störung;0;0
3;F40;Phobische Störungen;20;34
3;F41;Andere Angststörungen;61;146
3;F42;Zwangsstörung;8;15
3;F43;Reaktionen auf schwere Belastungen und Anpassungsstörungen;49;350
3;F44;Dissoziative Störungen [Konversionsstörungen];15;49
3;F45;Somatoforme Störungen;118;10682
3;F48;Andere neurotische Störungen;18;41
3;F50;Essstörungen;14;345
3;F51;Nichtorganische Schlafstörungen;21;171
3;F52;Sexuelle Funktionsstörungen, nicht verursacht durch eine organische Störung oder Krankheit;2;3
3;F53;Psychische oder Verhaltensstörungen im Wochenbett, anderenorts nicht klassifiziert;0;0
3;F54;Psychologische Faktoren oder Verhaltensfaktoren bei anderenorts klassifizierten Krankheiten;5;40
3;F55;Schädlicher Gebrauch von nichtabhängigkeitserzeugenden Substanzen;-999;-999
3;F59;Nicht näher bezeichnete Verhaltensauffälligkeiten bei körperlichen Störungen und Faktoren;-999;-999
3;F60;Spezifische Persönlichkeitsstörungen;6;14
3;F61;Kombinierte und andere Persönlichkeitsstörungen;-999;-999
3;F62;Andauernde Persönlichkeitsänderungen, nicht Folge einer Schädigung oder Krankheit des Gehirns;12;45
3;F63;Abnorme Gewohnheiten und Störungen der Impulskontrolle;-999;-999
3;F64;Störungen der Geschlechtsidentität;4;10
3;F65;Störungen der Sexualpräferenz;0;0
3;F66;Psychische und Verhaltensstörungen in Verbindung mit der sexuellen Entwicklung und Orientierung;0;0
3;F68;Andere Persönlichkeits- und Verhaltensstörungen;3;3
3;F69;Nicht näher bezeichnete Persönlichkeits- und Verhaltensstörung;-999;-999
3;F70;Leichte Intelligenzminderung;12;22
3;F71;Mittelgradige Intelligenzminderung;6;8
3;F72;Schwere Intelligenzminderung;-999;-999
3;F73;Schwerste Intelligenzminderung;0;0
3;F74;Dissoziierte Intelligenz;2;2
3;F78;Andere Intelligenzminderung;0;0
3;F79;Nicht näher bezeichnete Intelligenzminderung;7;8
3;F80;Umschriebene Entwicklungsstörungen des Sprechens und der Sprache;30;2116
3;F81;Umschriebene Entwicklungsstörungen schulischer Fertigkeiten;10;32
3;F82;Umschriebene Entwicklungsstörung der motorischen Funktionen;32;86
3;F83;Kombinierte umschriebene Entwicklungsstörungen;39;915
3;F84;Tief greifende Entwicklungsstörungen;24;112
3;F88;Andere Entwicklungsstörungen;4;5
3;F89;Nicht näher bezeichnete Entwicklungsstörung;22;86
3;F90;Hyperkinetische Störungen;28;103
3;F91;Störungen des Sozialverhaltens;11;37
3;F92;Kombinierte Störung des Sozialverhaltens und der Emotionen;5;10
3;F93;Emotionale Störungen des Kindesalters;17;73
3;F94;Störungen sozialer Funktionen mit Beginn in der Kindheit und Jugend;8;9
3;F95;Ticstörungen;20;54
3;F98;Andere Verhaltens- und emotionale Störungen mit Beginn in der Kindheit und Jugend;38;1106
3;F99;Psychische Störung ohne nähere Angabe;4;5
3;G00;Bakterielle Meningitis, anderenorts nicht klassifiziert;9;10
3;G01;Meningitis bei anderenorts klassifizierten bakteriellen Krankheiten;0;0
3;G02;Meningitis bei sonstigen anderenorts klassifizierten infektiösen und parasitären Krankheiten;0;0
3;G03;Meningitis durch sonstige und nicht näher bezeichnete Ursachen;7;16
3;G04;Enzephalitis, Myelitis und Enzephalomyelitis;36;425
3;G05;Enzephalitis, Myelitis und Enzephalomyelitis bei anderenorts klassifizierten Krankheiten;0;0
3;G06;Intrakranielle und intraspinale Abszesse und Granulome;9;12
3;G07;Intrakranielle und intraspinale Abszesse und Granulome bei anderenorts klassifizierten Krankheiten;0;0
3;G08;Intrakranielle und intraspinale Phlebitis und Thrombophlebitis;9;20
3;G09;Folgen entzündlicher Krankheiten des Zentralnervensystems;8;11
3;G10;Chorea Huntington;8;10
3;G11;Hereditäre Ataxie;26;90
3;G12;Spinale Muskelatrophie und verwandte Syndrome;37;189
3;G13;Systematrophien, vorwiegend das Zentralnervensystem betreffend, bei anderenorts klassifizierten Krankheiten;0;0
3;G14;Postpolio-Syndrom;-999;-999
3;G20;Primäres Parkinson-Syndrom;146;1314
3;G21;Sekundäres Parkinson-Syndrom;52;79
3;G22;Parkinson-Syndrom bei anderenorts klassifizierten Krankheiten;0;0
3;G23;Sonstige degenerative Krankheiten der Basalganglien;33;82
3;G24;Dystonie;32;345
3;G25;Sonstige extrapyramidale Krankheiten und Bewegungsstörungen;70;265
3;G26;Extrapyramidale Krankheiten und Bewegungsstörungen bei anderenorts klassifizierten Krankheiten;0;0
3;G30;Alzheimer-Krankheit;93;828
3;G31;Sonstige degenerative Krankheiten des Nervensystems, anderenorts nicht klassifiziert;60;198
3;G32;Sonstige degenerative Krankheiten des Nervensystems bei anderenorts klassifizierten Krankheiten;0;0
3;G35;Multiple Sklerose [Encephalomyelitis disseminata];70;3544
3;G36;Sonstige akute disseminierte Demyelinisation;15;65
3;G37;Sonstige demyelinisierende Krankheiten des Zentralnervensystems;27;92
3;G40;Epilepsie;103;1863
3;G41;Status epilepticus;11;14
3;G43;Migräne;70;1295
3;G44;Sonstige Kopfschmerzsyndrome;71;823
3;G45;Zerebrale transitorische Ischämie und verwandte Syndrome;57;163
3;G46;Zerebrale Gefäßsyndrome bei zerebrovaskulären Krankheiten;0;0
3;G47;Schlafstörungen;64;20500
3;G50;Krankheiten des N. trigeminus [V. Hirnnerv];39;203
3;G51;Krankheiten des N. facialis [VII. Hirnnerv];45;353
3;G52;Krankheiten sonstiger Hirnnerven;8;16
3;G53;Krankheiten der Hirnnerven bei anderenorts klassifizierten Krankheiten;0;0
3;G54;Krankheiten von Nervenwurzeln und Nervenplexus;48;177
3;G55;Kompression von Nervenwurzeln und Nervenplexus bei anderenorts klassifizierten Krankheiten;0;0
3;G56;Mononeuropathien der oberen Extremität;47;200
3;G57;Mononeuropathien der unteren Extremität;49;220
3;G58;Sonstige Mononeuropathien;24;71
3;G59;Mononeuropathie bei anderenorts klassifizierten Krankheiten;0;0
3;G60;Hereditäre und idiopathische Neuropathie;26;111
3;G61;Polyneuritis;55;1415
3;G62;Sonstige Polyneuropathien;114;1177
3;G63;Polyneuropathie bei anderenorts klassifizierten Krankheiten;0;0
3;G64;Sonstige Krankheiten des peripheren Nervensystems;2;2
3;G70;Myasthenia gravis und sonstige neuromuskuläre Krankheiten;40;233
3;G71;Primäre Myopathien;41;204
3;G72;Sonstige Myopathien;32;158
3;G73;Krankheiten im Bereich der neuromuskulären Synapse und des Muskels bei anderenorts klassifizierten Krankheiten;0;0
3;G80;Infantile Zerebralparese;42;361
3;G81;Hemiparese und Hemiplegie;95;516
3;G82;Paraparese und Paraplegie, Tetraparese und Tetraplegie;58;224
3;G83;Sonstige Lähmungssyndrome;47;81
3;G90;Krankheiten des autonomen Nervensystems;10;26
3;G91;Hydrozephalus;76;423
3;G92;Toxische Enzephalopathie;0;0
3;G93;Sonstige Krankheiten des Gehirns;71;524
3;G94;Sonstige Krankheiten des Gehirns bei anderenorts klassifizierten Krankheiten;0;0
3;G95;Sonstige Krankheiten des Rückenmarkes;35;99
3;G96;Sonstige Krankheiten des Zentralnervensystems;11;17
3;G97;Krankheiten des Nervensystems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;4;4
3;G98;Sonstige Krankheiten des Nervensystems, anderenorts nicht klassifiziert;-999;-999
3;G99;Sonstige Krankheiten des Nervensystems bei anderenorts klassifizierten Krankheiten;0;0
3;H00;Hordeolum und Chalazion;5;219
3;H01;Sonstige Entzündung des Augenlides;3;4
3;H02;Sonstige Affektionen des Augenlides;25;302
3;H03;Affektionen des Augenlides bei anderenorts klassifizierten Krankheiten;0;0
3;H04;Affektionen des Tränenapparates;12;148
3;H05;Affektionen der Orbita;4;7
3;H06;Affektionen des Tränenapparates und der Orbita bei anderenorts klassifizierten Krankheiten;0;0
3;H10;Konjunktivitis;8;9
3;H11;Sonstige Affektionen der Konjunktiva;4;38
3;H13;Affektionen der Konjunktiva bei anderenorts klassifizierten Krankheiten;0;0
3;H15;Affektionen der Sklera;3;3
3;H16;Keratitis;6;11
3;H17;Hornhautnarben und -trübungen;5;15
3;H18;Sonstige Affektionen der Hornhaut;8;29
3;H19;Affektionen der Sklera und der Hornhaut bei anderenorts klassifizierten Krankheiten;0;0
3;H20;Iridozyklitis;16;45
3;H21;Sonstige Affektionen der Iris und des Ziliarkörpers;-999;-999
