Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
2;2;3-10...3-13;Projektionsradiographie;359354;0;0;4130;2185;1438;1152;2876;5327;7491;9351;11353;16072;25566;33336;33909;37492;35649;46152;43120;24682;13605;4468;0,0115;0,0061;0,004;0,0032;0,008;0,0148;0,0208;0,026;0,0316;0,0447;0,0711;0,0928;0,0944;0,1043;0,0992;0,1284;0,12;0,0687;0,0379;0,0124
2;2;3-20...3-26;Computertomographie (CT);5235871;0;0;1531;4737;5595;10399;47555;75946;83972;91859;104489;150659;250137;342375;394401;458555;460049;710762;818873;616110;423763;184104;0,0003;0,0009;0,0011;0,002;0,0091;0,0145;0,016;0,0175;0,02;0,0288;0,0478;0,0654;0,0753;0,0876;0,0879;0,1357;0,1564;0,1177;0,0809;0,0352
2;2;3-30...3-30;Optische Verfahren;27877;0;0;3;20;83;201;280;290;367;416;434;822;1320;1842;2214;2758;3052;4769;4762;2557;1341;346;0,0001;0,0007;0,003;0,0072;0,01;0,0104;0,0132;0,0149;0,0156;0,0295;0,0474;0,0661;0,0794;0,0989;0,1095;0,1711;0,1708;0,0917;0,0481;0,0124
2;2;3-60...3-69;Darstellung des Gefäßsystems;610255;0;0;697;734;617;1002;1783;2458;3272;4512;5953;11078;23403;40390;56078;69490;69581;101398;105464;65781;35237;11327;0,0011;0,0012;0,001;0,0016;0,0029;0,004;0,0054;0,0074;0,0098;0,0182;0,0383;0,0662;0,0919;0,1139;0,114;0,1662;0,1728;0,1078;0,0577;0,0186
2;2;3-70...3-76;Nuklearmedizinische diagnostische Verfahren;380169;0;0;1616;1497;943;936;1602;2440;3740;5264;6984;11876;22102;32059;36170;43170;43478;57143;56354;32753;15882;4160;0,0043;0,0039;0,0025;0,0025;0,0042;0,0064;0,0098;0,0138;0,0184;0,0312;0,0581;0,0843;0,0951;0,1136;0,1144;0,1503;0,1482;0,0862;0,0418;0,0109
2;2;3-80...3-84;Magnetresonanztomographie (MRT);1862892;0;0;10315;19563;20596;30240;48089;51899;57168;61939;64246;82662;120010;146609;152770;161585;153514;223478;229164;137601;71703;19741;0,0055;0,0105;0,0111;0,0162;0,0258;0,0279;0,0307;0,0332;0,0345;0,0444;0,0644;0,0787;0,082;0,0867;0,0824;0,12;0,123;0,0739;0,0385;0,0106
2;2;3-90...3-90;Andere bildgebende Verfahren;39621;0;0;2;6;38;57;96;167;276;372;506;960;1995;3362;3773;3982;3527;5846;6488;4411;2772;985;0,0001;0,0002;0,001;0,0014;0,0024;0,0042;0,007;0,0094;0,0128;0,0242;0,0504;0,0849;0,0952;0,1005;0,089;0,1475;0,1638;0,1113;0,07;0,0249
2;2;3-99...3-99;Zusatzinformationen zu bildgebenden Verfahren;1449649;0;0;3772;5726;5602;7872;17461;23899;27620;30567;34094;47573;76348;100601;114494;130042;128063;193355;213477;149688;98248;41147;0,0026;0,0039;0,0039;0,0054;0,012;0,0165;0,0191;0,0211;0,0235;0,0328;0,0527;0,0694;0,079;0,0897;0,0883;0,1334;0,1473;0,1033;0,0678;0,0284
2;2;5-01...5-05;Operationen am Nervensystem;730767;0;0;4978;3902;3949;5164;9214;12201;16508;22016;27707;39279;59997;73970;72269;70720;64757;93207;87988;41984;16887;4070;0,0068;0,0053;0,0054;0,0071;0,0126;0,0167;0,0226;0,0301;0,0379;0,0538;0,0821;0,1012;0,0989;0,0968;0,0886;0,1275;0,1204;0,0575;0,0231;0,0056
2;2;5-06...5-07;Operationen an endokrinen Drüsen;166743;0;0;207;357;269;340;1151;2328;4354;7192;10391;15104;21943;23685;20643;18445;14758;13726;8407;2699;651;93;0,0012;0,0021;0,0016;0,002;0,0069;0,014;0,0261;0,0431;0,0623;0,0906;0,1316;0,142;0,1238;0,1106;0,0885;0,0823;0,0504;0,0162;0,0039;0,0006
2;2;5-08...5-16;Operationen an den Augen;514002;0;0;1368;3310;5878;2977;3325;4739;5881;6447;7269;11002;19581;30030;37468;48856;53535;82618;91172;55968;32267;10311;0,0027;0,0064;0,0114;0,0058;0,0065;0,0092;0,0114;0,0125;0,0141;0,0214;0,0381;0,0584;0,0729;0,0951;0,1042;0,1607;0,1774;0,1089;0,0628;0,0201
2;2;5-18...5-20;Operationen an den Ohren;137573;0;0;1503;21578;11758;5830;4718;4365;5119;5460;5356;6252;8192;8934;8725;8100;6651;9046;7828;4570;2584;1004;0,0109;0,1568;0,0855;0,0424;0,0343;0,0317;0,0372;0,0397;0,0389;0,0454;0,0595;0,0649;0,0634;0,0589;0,0483;0,0658;0,0569;0,0332;0,0188;0,0073
2;2;5-21...5-22;Operationen an Nase und Nasennebenhöhlen;297012;0;0;509;902;1738;3484;17842;27788;28740;26677;23017;23678;27368;26509;21849;17086;12515;13903;11446;6581;3919;1461;0,0017;0,003;0,0059;0,0117;0,0601;0,0936;0,0968;0,0898;0,0775;0,0797;0,0921;0,0893;0,0736;0,0575;0,0421;0,0468;0,0385;0,0222;0,0132;0,0049
2;2;5-23...5-28;Operationen an Mundhöhle und Gesicht;273693;0;0;5271;36610;21831;8524;15491;16238;13957;12098;9744;10040;12931;15674;16222;15594;12987;16473;16181;9895;5789;2143;0,0193;0,1338;0,0798;0,0311;0,0566;0,0593;0,051;0,0442;0,0356;0,0367;0,0472;0,0573;0,0593;0,057;0,0475;0,0602;0,0591;0,0362;0,0212;0,0078
2;2;5-29...5-31;Operationen an Pharynx, Larynx und Trachea;109503;0;0;368;613;353;330;699;1033;1482;1837;2130;3592;6771;10738;13095;14801;13087;15890;13502;6460;2291;431;0,0034;0,0056;0,0032;0,003;0,0064;0,0094;0,0135;0,0168;0,0195;0,0328;0,0618;0,0981;0,1196;0,1352;0,1195;0,1451;0,1233;0,059;0,0209;0,0039
2;2;5-32...5-34;Operationen an Lunge und Bronchus;173746;0;0;1255;432;380;830;3210;3317;3355;3327;3367;4801;8685;13893;17968;21961;21322;27844;23103;10151;3691;854;0,0072;0,0025;0,0022;0,0048;0,0185;0,0191;0,0193;0,0191;0,0194;0,0276;0,05;0,08;0,1034;0,1264;0,1227;0,1603;0,133;0,0584;0,0212;0,0049
2;2;5-35...5-37;Operationen am Herzen;414179;0;0;6988;2260;1064;915;1141;1396;1683;2049;2791;4969;10485;18800;27226;37165;43542;75220;88913;53832;25716;8024;0,0169;0,0055;0,0026;0,0022;0,0028;0,0034;0,0041;0,0049;0,0067;0,012;0,0253;0,0454;0,0657;0,0897;0,1051;0,1816;0,2147;0,13;0,0621;0,0194
2;2;5-38...5-39;Operationen an den Blutgefäßen;732608;0;0;2383;1918;1400;1289;2384;3562;6048;9207;11677;19583;35386;53821;71935;89825;88041;120567;112008;60739;30449;10386;0,0033;0,0026;0,0019;0,0018;0,0033;0,0049;0,0083;0,0126;0,0159;0,0267;0,0483;0,0735;0,0982;0,1226;0,1202;0,1646;0,1529;0,0829;0,0416;0,0142
2;2;5-40...5-41;Operationen am hämatopoetischen und Lymphgefäßsystem;181999;0;0;198;676;587;713;1281;1911;2509;3444;4595;8029;14549;20101;19827;22668;20789;23655;21087;10026;4312;1042;0,0011;0,0037;0,0032;0,0039;0,007;0,0105;0,0138;0,0189;0,0252;0,0441;0,0799;0,1104;0,1089;0,1246;0,1142;0,13;0,1159;0,0551;0,0237;0,0057
2;2;5-42...5-54;Operationen am Verdauungstrakt;2399705;0;0;18638;8098;8948;17641;34111;46136;57795;68104;75710;100644;154198;189454;205423;226362;217282;304181;312159;196773;115976;42072;0,0078;0,0034;0,0037;0,0074;0,0142;0,0192;0,0241;0,0284;0,0315;0,0419;0,0643;0,0789;0,0856;0,0943;0,0905;0,1268;0,1301;0,082;0,0483;0,0175
2;2;5-55...5-59;Operationen an den Harnorganen;532144;0;0;2226;3805;2364;1449;2685;5689;8721;11147;13198;18980;30375;38300;43594;52114;53493;79340;80525;48680;26878;8581;0,0042;0,0072;0,0044;0,0027;0,005;0,0107;0,0164;0,0209;0,0248;0,0357;0,0571;0,072;0,0819;0,0979;0,1005;0,1491;0,1513;0,0915;0,0505;0,0161
2;2;5-60...5-64;Operationen an den männlichen Geschlechtsorganen;195219;0;0;4111;13847;7151;6879;4930;4417;4510;4214;3477;4022;6112;8290;11950;16847;19691;28308;25000;13372;6448;1643;0,0211;0,0709;0,0366;0,0352;0,0253;0,0226;0,0231;0,0216;0,0178;0,0206;0,0313;0,0425;0,0612;0,0863;0,1009;0,145;0,1281;0,0685;0,033;0,0084
2;2;5-65...5-71;Operationen an den weiblichen Geschlechtsorganen;583824;0;0;254;212;283;1709;7902;19021;37700;52191;56063;68295;86297;60546;36405;34647;29695;38293;32696;14214;5890;1511;0,0004;0,0004;0,0005;0,0029;0,0135;0,0326;0,0646;0,0894;0,096;0,117;0,1478;0,1037;0,0624;0,0593;0,0509;0,0656;0,056;0,0243;0,0101;0,0026
2;2;5-72...5-75;Geburtshilfliche Operationen;652990;0;0;18;3;3;169;14241;73235;185341;231137;121787;25473;1422;95;12;14;8;8;12;7;5;0;0;0;0;0,0003;0,0218;0,1122;0,2838;0,354;0,1865;0,039;0,0022;0,0001;0;0;0;0;0;0;0;0
2;2;5-76...5-77;Operationen an Kiefer- und Gesichtsschädelknochen;72603;0;0;148;588;675;1059;6054;8468;6489;4778;3935;4003;4704;5341;4631;4407;3645;4764;4154;2547;1601;612;0,002;0,0081;0,0093;0,0146;0,0834;0,1166;0,0894;0,0658;0,0542;0,0551;0,0648;0,0736;0,0638;0,0607;0,0502;0,0656;0,0572;0,0351;0,0221;0,0084
2;2;5-78...5-86;Operationen an den Bewegungsorganen;4343113;0;0;2462;12048;32901;61662;102401;119192;123273;120730;135583;204615;329045;423000;440590;438389;374927;502424;464402;250838;141274;63357;0,0006;0,0028;0,0076;0,0142;0,0236;0,0274;0,0284;0,0278;0,0312;0,0471;0,0758;0,0974;0,1014;0,1009;0,0863;0,1157;0,1069;0,0578;0,0325;0,0146
2;2;5-87...5-88;Operationen an der Mamma;154449;0;0;25;9;11;215;2411;3371;3392;4659;6466;10768;18710;22989;16639;16516;14599;13214;11592;5445;2611;807;0,0002;0,0001;0,0001;0,0014;0,0156;0,0218;0,022;0,0302;0,0419;0,0697;0,1211;0,1488;0,1077;0,1069;0,0945;0,0856;0,0751;0,0353;0,0169;0,0052
2;2;5-89...5-92;Operationen an Haut und Unterhaut;1276475;0;0;6249;21646;11918;13227;27892;37402;39450;38920;37940;48158;71924;87220;89267;98866;95841;146168;164296;117018;82948;40125;0,0049;0,017;0,0093;0,0104;0,0219;0,0293;0,0309;0,0305;0,0297;0,0377;0,0563;0,0683;0,0699;0,0775;0,0751;0,1145;0,1287;0,0917;0,065;0,0314
2;2;5-93...5-99;Zusatzinformationen zu Operationen;1216789;0;0;3816;10725;8041;6554;13033;20200;26090;32651;38900;54891;85871;108938;116967;127043;119119;162064;152277;79066;38933;11610;0,0031;0,0088;0,0066;0,0054;0,0107;0,0166;0,0214;0,0268;0,032;0,0451;0,0706;0,0895;0,0961;0,1044;0,0979;0,1332;0,1251;0,065;0,032;0,0095
2;2;6-00...6-00;Applikation von Medikamenten;285194;0;0;10984;2221;2529;4282;4698;3885;4620;5158;5699;8910;15971;24043;29116;33554;31017;41198;34777;15585;5741;1206;0,0385;0,0078;0,0089;0,015;0,0165;0,0136;0,0162;0,0181;0,02;0,0312;0,056;0,0843;0,1021;0,1177;0,1088;0,1445;0,1219;0,0546;0,0201;0,0042
2;2;8-01...8-02;Applikation von Medikamenten und Nahrung und therapeutische Injektion;429253;0;0;103782;16986;9288;9721;9459;5589;6680;7114;7641;10478;17096;22561;24855;26656;25693;37769;39242;25337;16059;7247;0,2418;0,0396;0,0216;0,0226;0,022;0,013;0,0156;0,0166;0,0178;0,0244;0,0398;0,0526;0,0579;0,0621;0,0599;0,088;0,0914;0,059;0,0374;0,0169
2;2;8-03...8-03;Immuntherapie;4599;0;0;0;9;179;202;192;157;180;220;275;425;623;609;489;413;253;243;114;15;1;0;0;0,002;0,0389;0,0439;0,0417;0,0341;0,0391;0,0478;0,0598;0,0924;0,1355;0,1324;0,1063;0,0898;0,055;0,0528;0,0248;0,0033;0,0002;0
2;2;8-10...8-11;Entfernung von Fremdmaterial und Konkrementen;46576;0;0;400;1850;828;401;687;1001;1380;1754;1896;2602;3929;4611;4756;4459;3533;4214;3945;2283;1447;600;0,0086;0,0397;0,0178;0,0086;0,0148;0,0215;0,0296;0,0377;0,0407;0,0559;0,0844;0,099;0,1021;0,0957;0,0759;0,0905;0,0847;0,049;0,0311;0,0129
2;2;8-12...8-13;Manipulationen an Verdauungstrakt und Harntrakt;578950;0;0;7493;5015;4616;6170;5544;6720;9745;12184;13774;18699;29063;36939;43242;51532;52713;79908;86879;57990;36626;14098;0,0129;0,0087;0,008;0,0107;0,0096;0,0116;0,0168;0,021;0,0238;0,0323;0,0502;0,0638;0,0747;0,089;0,091;0,138;0,1501;0,1002;0,0633;0,0244
2;2;8-14...8-17;Therapeutische Katheterisierung, Aspiration, Punktion und Spülung;415243;0;0;3356;3739;2239;2698;4057;4565;5638;6111;7052;10547;18693;27179;32103;39527;40318;59074;64261;43743;28473;11870;0,0081;0,009;0,0054;0,0065;0,0098;0,011;0,0136;0,0147;0,017;0,0254;0,045;0,0655;0,0773;0,0952;0,0971;0,1423;0,1548;0,1053;0,0686;0,0286
2;2;8-19...8-19;Verbände;310612;0;0;978;3155;1074;1287;2536;3530;4134;4514;5048;7500;12492;18296;21856;27445;27799;42383;49729;36643;26601;13612;0,0031;0,0102;0,0035;0,0041;0,0082;0,0114;0,0133;0,0145;0,0163;0,0241;0,0402;0,0589;0,0704;0,0884;0,0895;0,1364;0,1601;0,118;0,0856;0,0438
2;2;8-20...8-22;Geschlossene Reposition und Korrektur von Deformitäten;59285;0;0;936;1766;3553;3330;1818;1588;1567;1273;1124;1731;2930;3632;3961;4121;3805;5590;6387;4883;3482;1808;0,0158;0,0298;0,0599;0,0562;0,0307;0,0268;0,0264;0,0215;0,019;0,0292;0,0494;0,0613;0,0668;0,0695;0,0642;0,0943;0,1077;0,0824;0,0587;0,0305
2;2;8-31...8-39;Immobilisation und spezielle Lagerung;224085;0;0;20681;1832;2260;2450;2195;1995;2235;2262;2684;3784;6681;9684;11596;14447;14797;24624;32071;28266;24345;15196;0,0923;0,0082;0,0101;0,0109;0,0098;0,0089;0,01;0,0101;0,012;0,0169;0,0298;0,0432;0,0517;0,0645;0,066;0,1099;0,1431;0,1261;0,1086;0,0678
2;2;8-40...8-41;Knochenextension und andere Extensionsverfahren;6087;0;0;6;22;81;110;104;90;101;139;165;213;411;536;532;532;391;589;718;562;500;285;0,001;0,0036;0,0133;0,0181;0,0171;0,0148;0,0166;0,0228;0,0271;0,035;0,0675;0,0881;0,0874;0,0874;0,0642;0,0968;0,118;0,0923;0,0821;0,0468
2;2;8-50...8-51;Tamponade von Blutungen und Manipulation an Fetus oder Uterus;52748;0;0;24;91;155;260;1347;2759;4580;5086;3303;2277;2802;3283;3217;3350;3200;4711;5118;3768;2444;973;0,0005;0,0017;0,0029;0,0049;0,0255;0,0523;0,0868;0,0964;0,0626;0,0432;0,0531;0,0622;0,061;0,0635;0,0607;0,0893;0,097;0,0714;0,0463;0,0184
2;2;8-52...8-54;Strahlentherapie, nuklearmedizinische Therapie und Chemotherapie;929061;0;0;1396;9843;8301;8707;10129;9485;11734;14433;16709;26848;51265;83233;106044;123081;113670;144648;116022;50664;18691;4158;0,0015;0,0106;0,0089;0,0094;0,0109;0,0102;0,0126;0,0155;0,018;0,0289;0,0552;0,0896;0,1141;0,1325;0,1223;0,1557;0,1249;0,0545;0,0201;0,0045
2;2;8-55...8-60;Frührehabilitative und physikalische Therapie;838834;0;0;48378;4546;4263;6112;7289;6741;7676;8955;10547;15579;26587;36977;42951;50321;54541;97296;133419;121428;102260;52968;0,0577;0,0054;0,0051;0,0073;0,0087;0,008;0,0092;0,0107;0,0126;0,0186;0,0317;0,0441;0,0512;0,06;0,065;0,116;0,1591;0,1448;0,1219;0,0631
2;2;8-63...8-66;Elektrostimulation, Elektrotherapie und Dauer der Behandlung durch fokussierten Ultraschall;265091;0;0;661;415;361;757;966;1070;1525;2153;3036;5281;10239;16211;20809;27000;29469;48072;50195;29560;13842;3469;0,0025;0,0016;0,0014;0,0029;0,0036;0,004;0,0058;0,0081;0,0115;0,0199;0,0386;0,0612;0,0785;0,1019;0,1112;0,1813;0,1894;0,1115;0,0522;0,0131
2;2;8-70...8-72;Maßnahmen für das Atmungssystem;584091;0;0;79636;3085;1562;1667;2687;3343;4224;5408;7406;12087;22843;35749;46217;56696;56430;77892;81204;51260;26583;8112;0,1363;0,0053;0,0027;0,0029;0,0046;0,0057;0,0072;0,0093;0,0127;0,0207;0,0391;0,0612;0,0791;0,0971;0,0966;0,1334;0,139;0,0878;0,0455;0,0139
2;2;8-77...8-77;Maßnahmen im Rahmen der Reanimation;86346;0;0;2840;249;88;103;203;295;411;526;714;1255;2486;4071;5490;7075;7919;12697;16026;12669;8173;3056;0,0329;0,0029;0,001;0,0012;0,0024;0,0034;0,0048;0,0061;0,0083;0,0145;0,0288;0,0471;0,0636;0,0819;0,0917;0,147;0,1856;0,1467;0,0947;0,0354
2;2;8-80...8-85;Maßnahmen für den Blutkreislauf;4046857;0;0;50090;15165;10073;11169;16551;19945;25890;33029;42559;74584;155998;255983;338104;416801;428206;641114;698102;458213;259939;95342;0,0124;0,0037;0,0025;0,0028;0,0041;0,0049;0,0064;0,0082;0,0105;0,0184;0,0385;0,0633;0,0835;0,103;0,1058;0,1584;0,1725;0,1132;0,0642;0,0236
2;2;8-86...8-86;Therapie mit besonderen Zellen und Blutbestandteilen;1737;0;0;0;6;12;18;42;59;46;65;49;87;125;148;203;196;163;224;177;82;28;7;0;0,0035;0,0069;0,0104;0,0242;0,034;0,0265;0,0374;0,0282;0,0501;0,072;0,0852;0,1169;0,1128;0,0938;0,129;0,1019;0,0472;0,0161;0,004
2;2;8-90...8-91;Anästhesie und Schmerztherapie;1253061;0;0;12650;23159;15636;15792;21034;31786;56552;66724;49674;48517;75026;100153;111473;113830;102441;145817;140981;75400;35463;10953;0,0101;0,0185;0,0125;0,0126;0,0168;0,0254;0,0451;0,0532;0,0396;0,0387;0,0599;0,0799;0,089;0,0908;0,0818;0,1164;0,1125;0,0602;0,0283;0,0087
2;2;8-92...8-93;Patientenmonitoring;2459876;0;0;132961;51073;25057;27601;43752;37841;38034;40565;44167;61295;102865;142508;168841;199920;202655;308527;349740;250556;163303;68615;0,0541;0,0208;0,0102;0,0112;0,0178;0,0154;0,0155;0,0165;0,018;0,0249;0,0418;0,0579;0,0686;0,0813;0,0824;0,1254;0,1422;0,1019;0,0664;0,0279
2;2;8-97...8-98;Komplexbehandlung;1301123;0;0;6790;6974;5029;6485;9883;11858;14239;16321;19198;29442;53984;79443;96932;117601;121183;187450;216004;157035;102615;42657;0,0052;0,0054;0,0039;0,005;0,0076;0,0091;0,0109;0,0125;0,0148;0,0226;0,0415;0,0611;0,0745;0,0904;0,0931;0,1441;0,166;0,1207;0,0789;0,0328
2;2;8-99...8-99;Zusatzinformationen zu nichtoperativen therapeutischen Maßnahmen;5164;0;0;1;10;12;55;62;61;61;80;120;173;341;526;572;726;676;935;572;144;29;8;0,0002;0,0019;0,0023;0,0107;0,012;0,0118;0,0118;0,0155;0,0232;0,0335;0,066;0,1019;0,1108;0,1406;0,1309;0,1811;0,1108;0,0279;0,0056;0,0015
2;2;9-20...9-20;Pflege und Versorgung von Patienten;214026;0;0;5;531;605;873;888;612;627;751;943;1742;3395;5455;7110;10327;12658;25126;38936;41351;38202;23889;0;0,0025;0,0028;0,0041;0,0041;0,0029;0,0029;0,0035;0,0044;0,0081;0,0159;0,0255;0,0332;0,0483;0,0591;0,1174;0,1819;0,1932;0,1785;0,1116
2;2;9-26...9-28;Geburtsbegleitende Maßnahmen und Behandlung wegen Infertilität;946166;0;0;603849;3;2;92;9035;43372;100093;118540;59218;11434;504;17;2;1;1;1;0;0;1;1;0,6382;0;0;0,0001;0,0095;0,0458;0,1058;0,1253;0,0626;0,0121;0,0005;0;0;0;0;0;0;0;0;0
2;2;9-31...9-32;Phoniatrische und pädaudiologische Therapie;143321;0;0;497;674;819;259;358;636;806;1030;1272;2224;4334;6391;8156;10531;11560;20047;26292;22056;16800;8579;0,0035;0,0047;0,0057;0,0018;0,0025;0,0044;0,0056;0,0072;0,0089;0,0155;0,0302;0,0446;0,0569;0,0735;0,0807;0,1399;0,1834;0,1539;0,1172;0,0599
2;2;9-40...9-41;Psychosoziale, psychosomatische, neuropsychologische und psychotherapeutische Therapie;415646;0;0;5007;5669;7736;9049;8438;4238;5181;6315;7313;10648;18776;26320;30299;32987;32563;49672;57872;45708;35090;16765;0,012;0,0136;0,0186;0,0218;0,0203;0,0102;0,0125;0,0152;0,0176;0,0256;0,0452;0,0633;0,0729;0,0794;0,0783;0,1195;0,1392;0,11;0,0844;0,0403
2;2;9-50...9-51;Präventive und ergänzende kommunikative Maßnahmen;160976;0;0;6570;1343;1765;3413;3970;9524;24068;30032;16329;5485;4357;6020;6876;7447;6810;9000;9259;5288;2626;794;0,0408;0,0083;0,011;0,0212;0,0247;0,0592;0,1495;0,1866;0,1014;0,0341;0,0271;0,0374;0,0427;0,0463;0,0423;0,0559;0,0575;0,0328;0,0163;0,0049
2;2;9-60...9-64;Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen;362;0;0;0;0;1;0;7;15;8;12;17;22;25;33;26;37;22;31;39;39;20;8;0;0;0,0028;0;0,0193;0,0414;0,0221;0,0331;0,047;0,0608;0,0691;0,0912;0,0718;0,1022;0,0608;0,0856;0,1077;0,1077;0,0552;0,0221
2;2;9-65...9-69;Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen;29;0;0;0;0;2;16;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,069;0,5517;0,3793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;9-70...9-70;Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen;8;0;0;0;0;0;0;0;1;1;0;0;0;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0,125;0,125;0;0;0;0,125;0,125;0,25;0;0,125;0;0,125;0;0;0
2;2;9-80...9-80;Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0,5;0
2;2;9-98...9-99;Andere ergänzende Maßnahmen und Informationen;2004;0;0;33;5;0;3;15;11;25;22;19;41;55;111;143;173;179;274;362;279;180;74;0,0165;0,0025;0;0,0015;0,0075;0,0055;0,0125;0,011;0,0095;0,0205;0,0274;0,0554;0,0714;0,0863;0,0893;0,1367;0,1806;0,1392;0,0898;0,0369
2;3;A00-A09;Infektiöse Darmkrankheiten;1738;4,4074;4,0912;86;231;121;99;76;95;86;58;40;39;46;55;63;55;69;103;123;120;110;63;0,0495;0,1329;0,0696;0,057;0,0437;0,0547;0,0495;0,0334;0,023;0,0224;0,0265;0,0316;0,0362;0,0316;0,0397;0,0593;0,0708;0,069;0,0633;0,0362
2;3;A15-A19;Tuberkulose;19;14,5789;14,435;0;1;0;0;0;0;1;2;3;1;1;1;1;4;1;1;0;2;0;0;0;0,0526;0;0;0;0;0,0526;0,1053;0,1579;0,0526;0,0526;0,0526;0,0526;0,2105;0,0526;0,0526;0;0,1053;0;0
2;3;A20-A28;Bestimmte bakterielle Zoonosen;9;6,2222;4,0552;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;3;0;2;0;0;0;0;0;0;0;0,1111;0;0;0;0;0;0,1111;0;0,1111;0,1111;0,3333;0;0,2222;0;0
2;3;A30-A49;Sonstige bakterielle Krankheiten;1547;7,8313;5,4735;7;14;7;6;5;9;15;32;36;40;74;98;128;130;145;206;231;171;129;64;0,0045;0,009;0,0045;0,0039;0,0032;0,0058;0,0097;0,0207;0,0233;0,0259;0,0478;0,0633;0,0827;0,084;0,0937;0,1332;0,1493;0,1105;0,0834;0,0414
2;3;A50-A64;Infektionen, die vorwiegend durch Geschlechtsverkehr übertragen werden;37;4,5946;3,3538;0;0;0;0;12;10;3;4;2;1;0;2;0;1;0;0;0;1;0;1;0;0;0;0;0,3243;0,2703;0,0811;0,1081;0,0541;0,027;0;0,0541;0;0,027;0;0;0;0,027;0;0,027
2;3;A65-A69;Sonstige Spirochätenkrankheiten;39;8,0256;5,5795;0;2;5;4;0;1;0;1;3;1;2;0;3;5;4;2;5;1;0;0;0;0,0513;0,1282;0,1026;0;0,0256;0;0,0256;0,0769;0,0256;0,0513;0;0,0769;0,1282;0,1026;0,0513;0,1282;0,0256;0;0
2;3;A70-A74;Sonstige Krankheiten durch Chlamydien;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;3;A75-A79;Rickettsiosen;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99
2;3;A80-A89;Virusinfektionen des Zentralnervensystems;5;2,4;2,6077;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,2;0,2;0;0,2;0,2;0;0;0;0,2;0;0;0
2;3;A90-A99;Durch Arthropoden übertragene Viruskrankheiten und virale hämorrhagische Fieber;2;7,5;2,1213;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0;0
2;3;B00-B09;Virusinfektionen, die durch Haut- und Schleimhautläsionen gekennzeichnet sind;410;5,8317;3,8024;14;25;5;6;7;14;3;15;7;13;12;23;25;46;28;44;60;32;24;7;0,0341;0,061;0,0122;0,0146;0,0171;0,0341;0,0073;0,0366;0,0171;0,0317;0,0293;0,0561;0,061;0,1122;0,0683;0,1073;0,1463;0,078;0,0585;0,0171
2;3;B15-B19;Virushepatitis;28;1,8214;2,9821;0;0;0;1;0;0;0;3;3;5;3;3;3;3;1;2;1;0;0;0;0;0;0;0,0357;0;0;0;0,1071;0,1071;0,1786;0,1071;0,1071;0,1071;0,1071;0,0357;0,0714;0,0357;0;0;0
2;3;B20-B24;HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];2;3;1,4142;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0
