Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
1;5-274;Mundbodenplastik;561;123;4.561;0.3886;0.5918;0.7041;0.7879;0.8556
1;5-275;Palatoplastik;3529;214;16.4907;0.5384;0.7181;0.8235;0.8841;0.9246
1;5-276;Plastische Rekonstruktion einer (angeborenen) Lippenspalte und Lippen-Kieferspalte;2103;116;18.1293;0.5473;0.69;0.797;0.8645;0.9111
1;5-277;Resektion des Mundbodens mit plastischer Rekonstruktion;1833;150;12.22;0.3612;0.5837;0.736;0.8483;0.9122
1;5-278;Resektion der Wange mit plastischer Rekonstruktion;945;127;7.4409;0.327;0.5291;0.6942;0.8042;0.8762
1;5-279;Andere Operationen am Mund;3820;288;13.2639;0.4641;0.6806;0.8092;0.8859;0.9291
1;5-280;Transorale Inzision und Drainage eines pharyngealen oder parapharyngealen Abszesses;7159;227;31.5374;0.3915;0.603;0.7537;0.8515;0.9165
1;5-281;Tonsillektomie (ohne Adenotomie);50519;261;193.5594;0.2814;0.47;0.6204;0.7487;0.856
1;5-282;Tonsillektomie mit Adenotomie;5750;233;24.6781;0.4019;0.5852;0.7132;0.8059;0.8744
1;5-284;Exzision und Destruktion einer Zungengrundtonsille;1165;132;8.8258;0.4996;0.6618;0.788;0.8575;0.9082
1;5-285;Adenotomie (ohne Tonsillektomie);30639;271;113.059;0.3031;0.5064;0.6741;0.806;0.8996
1;5-289;Andere Operationen an Gaumen- und Rachenmandeln;6879;244;28.1926;0.3787;0.5582;0.6857;0.7918;0.8724
1;5-290;Pharyngotomie;271;108;2.5093;0.3358;0.5129;0.6236;0.7159;0.797
1;5-291;Operationen an Kiemengangsresten;1760;270;6.5185;0.3216;0.5176;0.6739;0.7875;0.8693
1;5-292;Exzision und Destruktion von erkranktem Gewebe des Pharynx;5085;198;25.6818;0.5064;0.6852;0.7837;0.8555;0.9097
1;5-293;Pharyngoplastik;458;107;4.2804;0.4083;0.583;0.7009;0.7817;0.8493
1;5-294;Andere Rekonstruktionen des Pharynx;2294;205;11.1902;0.3871;0.5567;0.687;0.7825;0.8588
1;5-295;Partielle Resektion des Pharynx [Pharynxteilresektion];1933;171;11.3041;0.3316;0.5427;0.6756;0.7734;0.8515
1;5-296;Radikale Resektion des Pharynx [Pharyngektomie];429;112;3.8304;0.352;0.5431;0.6737;0.7529;0.8228
1;5-299;Andere Operationen am Pharynx;1713;304;5.6349;0.3964;0.5995;0.7245;0.8079;0.8687
1;5-300;Exzision und Destruktion von erkranktem Gewebe des Larynx;19188;266;72.1353;0.3499;0.5635;0.7222;0.8351;0.9215
1;5-301;Hemilaryngektomie;175;69;2.5362;0.3429;0.5257;0.6457;0.7257;0.8057
1;5-302;Andere partielle Laryngektomie;3540;171;20.7018;0.3299;0.4994;0.6198;0.7184;0.8065
1;5-303;Laryngektomie;1249;153;8.1634;0.2794;0.4716;0.6045;0.7054;0.7894
1;5-310;Larynxverengende Eingriffe;1046;107;9.7757;0.5306;0.6711;0.7734;0.8518;0.9082
1;5-311;Temporäre Tracheostomie;35777;1026;34.8704;0.4914;0.6599;0.7667;0.8423;0.8965
1;5-312;Permanente Tracheostomie;16185;836;19.36;0.6378;0.802;0.8778;0.9208;0.9487
1;5-313;Inzision des Larynx und andere Inzisionen der Trachea;1180;175;6.7429;0.5017;0.6669;0.7737;0.8398;0.8915
1;5-314;Exzision, Resektion und Destruktion (von erkranktem Gewebe) der Trachea;2221;329;6.7508;0.4561;0.6326;0.7479;0.8303;0.8879
1;5-315;Rekonstruktion des Larynx;1152;158;7.2911;0.5642;0.7066;0.7917;0.8498;0.8941
1;5-316;Rekonstruktion der Trachea;7244;531;13.6422;0.5355;0.7463;0.8499;0.9104;0.9456
1;5-319;Andere Operationen an Larynx und Trachea;5035;374;13.4626;0.4608;0.6743;0.8032;0.8866;0.9343
1;5-320;Exzision und Destruktion von erkranktem Gewebe eines Bronchus;10418;459;22.6972;0.5284;0.7284;0.8403;0.906;0.9462
1;5-321;Andere Exzision und Resektion eines Bronchus (ohne Resektion des Lungenparenchyms);266;104;2.5577;0.3346;0.5113;0.6241;0.7143;0.7895
1;5-322;Atypische Lungenresektion;20017;497;40.2757;0.489;0.7177;0.842;0.9108;0.9559
1;5-323;Segmentresektion und Bisegmentresektion der Lunge;2982;304;9.8092;0.437;0.6442;0.7656;0.8457;0.8997
1;5-324;Einfache Lobektomie und Bilobektomie der Lunge;10221;335;30.5104;0.4319;0.6382;0.7701;0.8583;0.9145
1;5-325;Erweiterte Lobektomie und Bilobektomie der Lunge;1925;212;9.0802;0.4696;0.654;0.7719;0.8473;0.8997
1;5-327;Einfache (Pleuro-)Pneum(on)ektomie;431;166;2.5964;0.3341;0.4942;0.6125;0.6984;0.7773
1;5-328;Erweiterte (Pleuro-)Pneum(on)ektomie;830;170;4.8824;0.3928;0.5723;0.6976;0.7867;0.8506
1;5-329;Andere Exzisionen an Lunge und Bronchus;47;35;1.3429;0.2766;0.4043;0.4894;0.5532;0.6383
1;5-330;Inzision eines Bronchus;120;43;2.7907;0.625;0.7167;0.75;0.7833;0.825
1;5-331;Inzision der Lunge;56;34;1.6471;0.2679;0.4643;0.5714;0.6429;0.6964
1;5-333;Adhäsiolyse an Lunge und Brustwand;18834;489;38.5153;0.5702;0.7778;0.881;0.9379;0.9668
1;5-334;Rekonstruktion an Lunge und Bronchien;3537;345;10.2522;0.553;0.7243;0.8236;0.8846;0.9237
1;5-335;Lungentransplantation;307;14;21.9286;0.3648;0.7134;0.7752;0.8795;0.9186
1;5-339;Andere Operationen an Lunge und Bronchien;5925;331;17.9003;0.4901;0.6761;0.7971;0.8788;0.9301
1;5-340;Inzision von Brustwand und Pleura;29792;905;32.9193;0.585;0.7701;0.865;0.9202;0.9528
1;5-341;Inzision des Mediastinums;6171;218;28.3073;0.5417;0.8294;0.9396;0.9639;0.9778
1;5-342;Exzision und Destruktion von erkranktem Gewebe des Mediastinums;2809;324;8.6698;0.456;0.6632;0.769;0.8455;0.8989
1;5-343;Exzision und Destruktion von (erkranktem) Gewebe der Brustwand;7015;667;10.5172;0.5283;0.7196;0.8257;0.8864;0.9267
1;5-344;Pleurektomie;20660;507;40.7495;0.5393;0.7575;0.8681;0.9244;0.9568
1;5-345;Pleurodese [Verödung des Pleuraspaltes];9827;637;15.427;0.4929;0.6791;0.7897;0.8633;0.9156
1;5-346;Plastische Rekonstruktion der Brustwand;7608;453;16.7947;0.5609;0.7731;0.8784;0.9278;0.9539
1;5-347;Operationen am Zwerchfell;4920;584;8.4247;0.5035;0.6837;0.7866;0.8553;0.9028
1;5-349;Andere Operationen am Thorax;17322;566;30.6042;0.5735;0.7944;0.9038;0.9497;0.9706
1;5-350;Valvulotomie;166;37;4.4865;0.5723;0.6988;0.8012;0.8554;0.8916
1;5-351;Ersatz von Herzklappen durch Prothese;25582;81;315.8272;0.2416;0.3988;0.5243;0.6276;0.7327
1;5-352;Wechsel von Herzklappenprothesen;2262;80;28.275;0.2896;0.4531;0.5818;0.6861;0.7706
1;5-353;Valvuloplastik;15801;83;190.3735;0.3114;0.5064;0.6231;0.7189;0.8062
1;5-354;Andere Operationen an Herzklappen;10813;82;131.8659;0.379;0.5385;0.6655;0.7583;0.8323
1;5-355;Herstellung und Vergrößerung eines Septumdefektes des Herzens;328;26;12.6154;0.378;0.5671;0.75;0.8293;0.9146
1;5-356;Plastische Rekonstruktion des Herzseptums bei angeborenen Herzfehlern;4705;84;56.0119;0.4491;0.6882;0.7936;0.8601;0.9058
1;5-357;Operationen bei kongenitalen Gefäßanomalien;2114;111;19.045;0.7332;0.8959;0.938;0.9565;0.9693
1;5-358;Operationen bei kongenitalen Klappenanomalien des Herzens;1817;61;29.7869;0.3886;0.6351;0.8041;0.8932;0.9461
1;5-359;Andere Operationen am Herzen bei kongenitalen Anomalien;1768;44;40.1818;0.4225;0.6934;0.8303;0.9525;0.9847
1;5-35a;Minimalinvasive Operationen an Herzklappen;32451;163;199.0859;0.3371;0.5653;0.7196;0.8374;0.9145
1;5-360;Desobliteration (Endarteriektomie) der Koronararterien;512;61;8.3934;0.4277;0.6074;0.709;0.7871;0.8613
1;5-361;Anlegen eines aortokoronaren Bypass;69502;79;879.7722;0.2071;0.3679;0.5106;0.6282;0.73
1;5-362;Anlegen eines aortokoronaren Bypass durch minimalinvasive Technik;10254;75;136.72;0.5613;0.7656;0.8779;0.9272;0.9572
1;5-363;Andere Revaskularisation des Herzens;3016;75;40.2133;0.509;0.6847;0.8173;0.878;0.9194
1;5-364;Anwendung eines mechanischen Anastomosensystems bei Operationen an den Koronargefäßen;1007;12;83.9167;0.7229;0.8401;0.9722;0.9801;0.9871
1;5-369;Andere Operationen an den Koronargefäßen;459;72;6.375;0.4466;0.6013;0.7277;0.817;0.8802
1;5-370;Perikardiotomie und Kardiotomie;5671;346;16.3902;0.6699;0.8609;0.9229;0.9475;0.9633
1;5-371;Chirurgische ablative Maßnahmen bei Tachyarrhythmie;4632;80;57.90;0.394;0.5728;0.7077;0.8094;0.8839
1;5-372;Exzision und Destruktion von erkranktem Gewebe des Perikardes und Perikardektomie;2543;220;11.5591;0.6225;0.7566;0.8356;0.8879;0.9265
1;5-373;Exzision und Destruktion von erkranktem Gewebe des Herzens;4656;91;51.1648;0.5092;0.6624;0.773;0.8512;0.9016
1;5-374;Rekonstruktion des Perikardes und des Herzens;3128;185;16.9081;0.5943;0.7593;0.8584;0.913;0.9473
1;5-375;Herz- und Herz-Lungen-Transplantation;263;19;13.8421;0.3802;0.5361;0.6616;0.7529;0.8251
1;5-376;Implantation und Entfernung eines herzunterstützenden Systems, offen chirurgisch;1885;83;22.7108;0.4796;0.7045;0.8186;0.8854;0.9358
1;5-377;Implantation eines Herzschrittmachers, Defibrillators und Ereignis-Rekorders;132296;935;141.493;0.3722;0.5601;0.693;0.7931;0.8691
1;5-378;Entfernung, Wechsel und Korrektur eines Herzschrittmachers und Defibrillators;62018;887;69.9188;0.4358;0.6148;0.7336;0.8225;0.8862
1;5-379;Andere Operationen an Herz und Perikard;16790;261;64.3295;0.5814;0.8369;0.9708;0.9837;0.9896
1;5-37a;Minimalinvasive Rekonstruktion des Perikardes und des Herzens;39;17;2.2941;0.3846;0.4872;0.5897;0.6923;0.7949
1;5-37b;Offen chirurgische Implantation und Entfernung von Kanülen für die Anwendung eines extrakorporalen (herz- und) lungenunterstützenden Systems mit Gasaustausch;4925;105;46.9048;0.4932;0.6863;0.8244;0.8897;0.9389
1;5-380;Inzision, Embolektomie und Thrombektomie von Blutgefäßen;72546;769;94.3381;0.3664;0.582;0.7354;0.8455;0.9236
1;5-381;Endarteriektomie;119573;624;191.6234;0.3385;0.5335;0.6736;0.7849;0.8675
1;5-382;Resektion von Blutgefäßen mit Reanastomosierung;7984;595;13.4185;0.502;0.6859;0.7908;0.8612;0.9123
1;5-383;Resektion und Ersatz (Interposition) von (Teilen von) Blutgefäßen;8039;595;13.5109;0.3986;0.5983;0.7304;0.824;0.8904
1;5-384;Resektion und Ersatz (Interposition) an der Aorta;13453;477;28.2034;0.6329;0.7919;0.8669;0.9136;0.9448
1;5-385;Unterbindung, Exzision und Stripping von Varizen;129337;885;146.1435;0.7084;0.8225;0.8908;0.9326;0.9611
1;5-386;Andere Exzision von (erkrankten) Blutgefäßen und Transplantatentnahme;18513;670;27.6313;0.4537;0.6642;0.7905;0.873;0.9275
1;5-387;Ligatur und Teilverschluss der Vena cava;42;36;1.1667;0.2143;0.3095;0.4048;0.4762;0.5714
1;5-388;Naht von Blutgefäßen;36924;979;37.716;0.5463;0.72;0.8254;0.8951;0.9397
1;5-389;Anderer operativer Verschluss an Blutgefäßen;11684;910;12.8396;0.5047;0.6692;0.7752;0.8497;0.9037
1;5-38a;Endovaskuläre Implantation von Stent-Prothesen;32088;468;68.5641;0.4445;0.62;0.7378;0.8247;0.8878
1;5-38b;Endoskopische Entnahme von Blutgefäßen zur Transplantation;4155;72;57.7083;0.5081;0.8125;0.9461;0.9728;0.9851
1;5-390;Shuntoperationen zwischen großem und kleinem Kreislauf [Links-Rechts-Shunt];711;47;15.1277;0.4501;0.6723;0.834;0.9325;0.9606
1;5-391;Anlegen eines intraabdominalen venösen Shuntes;92;37;2.4865;0.4457;0.5543;0.6522;0.7391;0.8043
1;5-392;Anlegen eines arteriovenösen Shuntes;21654;577;37.5286;0.42;0.6023;0.7283;0.8186;0.8877
1;5-393;Anlegen eines anderen Shuntes und Bypasses an Blutgefäßen;45435;611;74.3617;0.3222;0.5115;0.6508;0.7604;0.8478
1;5-394;Revision einer Blutgefäßoperation;51709;702;73.6595;0.3901;0.5891;0.7323;0.8339;0.9075
1;5-395;Patchplastik an Blutgefäßen;32153;624;51.5272;0.3769;0.5805;0.7097;0.8085;0.8804
1;5-396;Transposition von Blutgefäßen;1593;280;5.6893;0.5261;0.6949;0.7866;0.8449;0.8908
1;5-397;Andere plastische Rekonstruktion von Blutgefäßen;5656;451;12.541;0.6726;0.8078;0.8789;0.9169;0.9443
1;5-398;Operationen am Glomus caroticum und anderen Paraganglien;321;113;2.8407;0.4642;0.6106;0.6978;0.7664;0.8255
1;5-399;Andere Operationen an Blutgefäßen;145765;1132;128.7677;0.4486;0.6424;0.7682;0.8523;0.9117
1;5-400;Inzision von Lymphknoten und Lymphgefäßen;469;222;2.1126;0.3625;0.5224;0.6247;0.7164;0.7633
1;5-401;Exzision einzelner Lymphknoten und Lymphgefäße;87533;1014;86.3245;0.4345;0.6501;0.7901;0.8827;0.9359
1;5-402;Regionale Lymphadenektomie (Ausräumung mehrerer Lymphknoten einer Region) als selbständiger Eingriff;12831;827;15.5151;0.4339;0.6192;0.745;0.83;0.8924
1;5-403;Radikale zervikale Lymphadenektomie [Neck dissection];20734;457;45.3698;0.5083;0.7389;0.8733;0.9508;0.9773
1;5-404;Radikale (systematische) Lymphadenektomie als selbständiger Eingriff;7624;681;11.1953;0.501;0.665;0.7715;0.846;0.8991
1;5-405;Operationen am Ductus thoracicus;356;149;2.3893;0.3792;0.5337;0.6404;0.7247;0.7921
1;5-406;Regionale Lymphadenektomie (Ausräumung mehrerer Lymphknoten einer Region) im Rahmen einer anderen Operation;24986;813;30.7331;0.4477;0.6633;0.789;0.8691;0.9244
1;5-407;Radikale (systematische) Lymphadenektomie im Rahmen einer anderen Operation;14826;694;21.3631;0.4892;0.6837;0.7981;0.8754;0.9222
1;5-408;Andere Operationen am Lymphgefäßsystem;3290;529;6.2193;0.4976;0.6723;0.7739;0.8422;0.8906
1;5-410;Entnahme von hämatopoetischen Stammzellen aus Knochenmark und peripherem Blut zur Transplantation;4933;119;41.4538;0.3659;0.5656;0.7091;0.8105;0.878
1;5-411;Transplantation von hämatopoetischen Stammzellen aus dem Knochenmark;677;54;12.537;0.3604;0.6647;0.774;0.8774;0.9261
1;5-412;Inzision der Milz;25;25;1.00;0.12;0.20;0.32;0.40;0.52
1;5-413;Splenektomie;7436;824;9.0243;0.4259;0.6014;0.7224;0.8108;0.8744
1;5-418;Andere Operationen am Knochenmark;19;16;1.1875;0.2632;0.3158;0.4211;0.4737;0.5789
1;5-419;Andere Operationen an der Milz;2243;640;3.5047;0.3295;0.5033;0.63;0.7289;0.8034
1;5-420;Inzision des Ösophagus;1015;220;4.6136;0.6128;0.7291;0.80;0.8473;0.8906
1;5-421;Ösophagostomie als selbständiger Eingriff;80;57;1.4035;0.2125;0.3375;0.4875;0.575;0.65
1;5-422;Lokale Exzision und Destruktion von erkranktem Gewebe des Ösophagus;7615;752;10.1263;0.5597;0.7111;0.8025;0.8633;0.9076
1;5-423;Partielle Ösophagusresektion ohne Wiederherstellung der Kontinuität;162;92;1.7609;0.3333;0.4815;0.6049;0.6605;0.716
1;5-424;Partielle Ösophagusresektion mit Wiederherstellung der Kontinuität;1421;295;4.8169;0.3462;0.5285;0.665;0.765;0.8388
1;5-425;(Totale) Ösophagektomie ohne Wiederherstellung der Kontinuität;65;48;1.3542;0.2462;0.40;0.4769;0.5538;0.6308
1;5-426;(Totale) Ösophagektomie mit Wiederherstellung der Kontinuität;2160;213;10.1408;0.4722;0.6213;0.7245;0.8069;0.8796
1;5-427;Rekonstruktion der Ösophaguspassage (als selbständiger Eingriff);134;88;1.5227;0.2537;0.403;0.5224;0.6045;0.6716
1;5-428;Rekonstruktion der Ösophaguspassage bei Atresie und Versorgung einer kongenitalen ösophagotrachealen Fistel;247;80;3.0875;0.2996;0.498;0.6235;0.7206;0.7976
1;5-429;Andere Operationen am Ösophagus;58326;1015;57.464;0.4325;0.6077;0.733;0.8195;0.884
1;5-430;Gastrotomie;515;308;1.6721;0.266;0.4233;0.5398;0.6408;0.701
1;5-431;Gastrostomie;50654;1206;42.0017;0.43;0.6135;0.7331;0.8163;0.8783
1;5-432;Operationen am Pylorus;2202;528;4.1705;0.3769;0.5618;0.6803;0.7688;0.8379
1;5-433;Lokale Exzision und Destruktion von erkranktem Gewebe des Magens;25265;998;25.3156;0.3225;0.5045;0.6362;0.7437;0.8295
1;5-434;Atypische partielle Magenresektion;10343;720;14.3653;0.624;0.7954;0.8673;0.9088;0.939
1;5-435;Partielle Magenresektion (2/3-Resektion);1986;646;3.0743;0.2764;0.4486;0.5846;0.6848;0.7744
1;5-436;Subtotale Magenresektion (4/5-Resektion);1748;592;2.9527;0.3249;0.4954;0.6184;0.7197;0.7952
1;5-437;(Totale) Gastrektomie;4015;693;5.7937;0.3402;0.5205;0.6478;0.7462;0.8247
1;5-438;(Totale) Gastrektomie mit Ösophagusresektion;633;239;2.6485;0.3618;0.5276;0.6461;0.733;0.8088
1;5-439;Andere Inzision, Exzision und Resektion am Magen;263;196;1.3418;0.27;0.403;0.4791;0.5513;0.6274
1;5-444;Vagotomie;35;21;1.6667;0.3143;0.5143;0.5714;0.6286;0.7143
1;5-445;Gastroenterostomie ohne Magenresektion [Bypassverfahren];9361;685;13.6657;0.6792;0.8097;0.8733;0.9112;0.9385
1;5-447;Revision nach Magenresektion;843;298;2.8289;0.5042;0.6346;0.7153;0.7865;0.8233
1;5-448;Andere Rekonstruktion am Magen;15763;882;17.8719;0.4533;0.6216;0.7332;0.8152;0.8767
1;5-449;Andere Operationen am Magen;52369;1043;50.21;0.3037;0.4867;0.626;0.7369;0.8238
1;5-450;Inzision des Darmes;4518;867;5.2111;0.3705;0.5425;0.6636;0.7563;0.8289
1;5-451;Lokale Exzision und Destruktion von erkranktem Gewebe des Dünndarmes;17124;964;17.7635;0.3776;0.5619;0.69;0.7879;0.8603
1;5-452;Lokale Exzision und Destruktion von erkranktem Gewebe des Dickdarmes;179427;1080;166.1361;0.3253;0.5097;0.6497;0.7578;0.8416
1;5-453;Ausschaltung eines Darmsegmentes als selbständiger Eingriff (z.B. bei zweizeitigen plastischen Operationen);75;38;1.9737;0.4933;0.60;0.64;0.6933;0.7467
1;5-454;Resektion des Dünndarmes;34506;975;35.3908;0.3351;0.5105;0.6415;0.7405;0.8201
1;5-455;Partielle Resektion des Dickdarmes;89525;992;90.247;0.2626;0.4349;0.5743;0.6851;0.7769
1;5-456;(Totale) Kolektomie und Proktokolektomie;3595;630;5.7063;0.4871;0.6384;0.7374;0.8134;0.8679
1;5-459;Bypass-Anastomose des Darmes;4784;771;6.2049;0.4191;0.5934;0.7084;0.7931;0.8579
1;5-460;Anlegen eines Enterostomas, doppelläufig, als selbständiger Eingriff;10831;922;11.7473;0.3331;0.5115;0.6439;0.747;0.8285
1;5-461;Anlegen eines Enterostomas, endständig, als selbständiger Eingriff;4195;809;5.1854;0.3466;0.517;0.6434;0.7426;0.8184
1;5-462;Anlegen eines Enterostomas (als protektive Maßnahme) im Rahmen eines anderen Eingriffes;15059;915;16.4579;0.3887;0.5686;0.6967;0.7896;0.8613
1;5-463;Anlegen anderer Enterostomata;3901;679;5.7452;0.433;0.6093;0.7219;0.8034;0.8626
1;5-464;Revision und andere Eingriffe an einem Enterostoma;9255;892;10.3756;0.3486;0.5224;0.6472;0.7425;0.8202
1;5-465;Rückverlagerung eines doppelläufigen Enterostomas;15232;917;16.6107;0.3662;0.5419;0.6712;0.7694;0.8452
1;5-466;Wiederherstellung der Kontinuität des Darmes bei endständigen Enterostomata;5517;837;6.5914;0.3237;0.4997;0.6306;0.7312;0.8129
1;5-467;Andere Rekonstruktion des Darmes;23276;967;24.0703;0.3747;0.5473;0.673;0.7693;0.8418
1;5-468;Intraabdominale Manipulation am Darm;1847;578;3.1955;0.3351;0.5073;0.6329;0.7271;0.7986
1;5-469;Andere Operationen am Darm;398261;1100;362.0555;0.3046;0.494;0.6352;0.7443;0.831
1;5-470;Appendektomie;109389;988;110.7176;0.2495;0.4086;0.54;0.652;0.7471
1;5-471;Simultane Appendektomie;16040;911;17.607;0.3585;0.5446;0.6771;0.7715;0.8453
1;5-479;Andere Operationen an der Appendix;447;292;1.5308;0.2662;0.4004;0.5347;0.6085;0.6734
1;5-480;Inzision des Rektums;406;246;1.6504;0.3079;0.4384;0.5616;0.6355;0.697
1;5-482;Peranale lokale Exzision und Destruktion von erkranktem Gewebe des Rektums;25199;1002;25.1487;0.3583;0.5522;0.6915;0.791;0.8656
1;5-484;Rektumresektion unter Sphinktererhaltung;28483;939;30.3333;0.3271;0.5063;0.6419;0.747;0.831
1;5-485;Rektumresektion ohne Sphinktererhaltung;4069;756;5.3823;0.3062;0.4802;0.6134;0.7161;0.7972
1;5-486;Rekonstruktion des Rektums;5510;781;7.0551;0.4702;0.631;0.7347;0.8114;0.8704
1;5-489;Andere Operation am Rektum;15411;903;17.0664;0.3846;0.5876;0.7236;0.821;0.8876
1;5-490;Inzision und Exzision von Gewebe der Perianalregion;52219;1015;51.4473;0.3172;0.48;0.609;0.7117;0.7981
1;5-491;Operative Behandlung von Analfisteln;29227;956;30.5722;0.4243;0.5895;0.7053;0.7892;0.8561
1;5-492;Exzision und Destruktion von erkranktem Gewebe des Analkanals;21556;950;22.6905;0.4387;0.5989;0.7108;0.7971;0.8639
1;5-493;Operative Behandlung von Hämorrhoiden;45916;996;46.1004;0.357;0.5245;0.6501;0.7482;0.8272
1;5-494;Durchtrennung des Sphincter ani [Sphinkterotomie];221;121;1.8264;0.3846;0.5113;0.6154;0.6697;0.7285
1;5-495;Primäre plastische Rekonstruktion bei anorektalen Anomalien;512;142;3.6056;0.377;0.5625;0.6953;0.7852;0.8418
1;5-496;Rekonstruktion des Anus und des Sphinkterapparates;3881;572;6.785;0.5158;0.6826;0.7892;0.8539;0.90
1;5-499;Andere Operationen am Anus;5182;733;7.0696;0.5438;0.6951;0.7825;0.8443;0.8914
1;5-500;Inzision der Leber;987;463;2.1317;0.3019;0.465;0.5866;0.6798;0.766
1;5-501;Lokale Exzision und Destruktion von erkranktem Gewebe der Leber (atypische Leberresektion);17444;893;19.5342;0.4801;0.6446;0.7548;0.8351;0.8921
1;5-502;Anatomische (typische) Leberresektion;7241;575;12.593;0.5372;0.6904;0.7887;0.8572;0.9091
1;5-503;Leberteilresektion und Hepatektomie (zur Transplantation);79;20;3.95;0.3924;0.5823;0.6962;0.7975;0.8608
1;5-504;Lebertransplantation;795;22;36.1364;0.20;0.3434;0.5409;0.6591;0.7623
1;5-505;Rekonstruktion der Leber;4012;672;5.9702;0.4821;0.6281;0.735;0.8118;0.8679
1;5-506;Implantation, Wechsel und Entfernung eines Katheterverweilsystems in Leberarterie und Pfortader (zur Chemotherapie) und offen chirurgische intrahepatische Chemoperfusion;118;30;3.9333;0.6864;0.7627;0.8136;0.8475;0.8729
1;5-509;Andere Operationen an der Leber;1065;321;3.3178;0.5136;0.6582;0.7446;0.8047;0.8498
1;5-510;Cholezystotomie und Cholezystostomie;467;243;1.9218;0.3747;0.5075;0.6103;0.6874;0.7409
1;5-511;Cholezystektomie;198294;1003;197.7009;0.2441;0.4041;0.5373;0.6488;0.7447
1;5-512;Biliodigestive Anastomose (von Ductus hepaticus, Ductus choledochus und Leberparenchym);3321;509;6.5246;0.4836;0.6411;0.7453;0.822;0.8759
1;5-513;Endoskopische Operationen an den Gallengängen;275022;983;279.7782;0.3253;0.5112;0.6474;0.7531;0.8353
1;5-514;Andere Operationen an den Gallengängen;14435;760;18.9934;0.6197;0.7643;0.845;0.8979;0.9342
1;5-515;Exzision und Resektion von erkranktem Gewebe der Gallengänge;1146;335;3.4209;0.4948;0.6353;0.7304;0.7888;0.8482
1;5-516;Andere Rekonstruktion der Gallengänge;1325;476;2.7836;0.4038;0.563;0.6717;0.7426;0.8151
1;5-517;Einlegen oder Wechseln von selbstexpandierenden Stents und Stent-Prothesen in die Gallengänge;714;225;3.1733;0.3571;0.542;0.6737;0.7647;0.8291
1;5-518;Operationen an Sphincter Oddi und Papilla duodeni major;409;218;1.8761;0.3374;0.4866;0.5892;0.6797;0.7335
1;5-519;Andere Operationen an Gallenblase und Gallengängen;655;294;2.2279;0.3802;0.5344;0.6229;0.7145;0.7756
1;5-520;Inzision des Pankreas;323;208;1.5529;0.322;0.452;0.548;0.613;0.678
1;5-521;Lokale Exzision und Destruktion von erkranktem Gewebe des Pankreas;1278;408;3.1324;0.4272;0.5782;0.6768;0.7567;0.8208
1;5-522;Marsupialisation einer Pankreaszyste;40;34;1.1765;0.175;0.325;0.40;0.50;0.575
1;5-523;Innere Drainage des Pankreas;822;294;2.7959;0.4124;0.5718;0.6776;0.753;0.8212
1;5-524;Partielle Resektion des Pankreas;10366;576;17.9965;0.4067;0.5732;0.6931;0.784;0.8592
1;5-525;(Totale) Pankreatektomie;1420;337;4.2136;0.4324;0.5739;0.6838;0.769;0.838
1;5-526;Endoskopische Operationen am Pankreasgang;17716;742;23.876;0.5137;0.6994;0.8079;0.8768;0.9231
1;5-527;Anastomose des Ductus pancreaticus;247;102;2.4216;0.4413;0.5668;0.6599;0.7409;0.7935
1;5-528;Transplantation von Pankreas(gewebe);80;21;3.8095;0.275;0.4375;0.575;0.675;0.7875
1;5-529;Andere Operationen am Pankreas und am Pankreasgang;5064;590;8.5831;0.4753;0.654;0.7668;0.8456;0.8987
1;5-530;Verschluss einer Hernia inguinalis;167347;1014;165.0365;0.253;0.4106;0.5355;0.6432;0.736
1;5-531;Verschluss einer Hernia femoralis;6800;934;7.2805;0.2776;0.4475;0.5818;0.6904;0.7781
1;5-534;Verschluss einer Hernia umbilicalis;55982;1014;55.2091;0.2716;0.4324;0.5586;0.6663;0.7569
1;5-535;Verschluss einer Hernia epigastrica;9953;974;10.2187;0.2806;0.4411;0.5663;0.6723;0.7619
1;5-536;Verschluss einer Narbenhernie;48736;1013;48.1106;0.2605;0.4256;0.5586;0.6694;0.763
1;5-537;Verschluss kongenitaler Bauchwanddefekte (Omphalozele, Laparoschisis);398;120;3.3167;0.3065;0.5025;0.6508;0.7613;0.8241
1;5-538;Verschluss einer Hernia diaphragmatica;9117;762;11.9646;0.4804;0.6505;0.7581;0.8356;0.8913
1;5-539;Verschluss anderer abdominaler Hernien;4808;859;5.5972;0.3665;0.5431;0.6612;0.7519;0.8243
1;5-540;Inzision der Bauchwand;4099;814;5.0356;0.4162;0.5711;0.6809;0.768;0.8361
1;5-541;Laparotomie und Eröffnung des Retroperitoneums;80518;1020;78.9392;0.4079;0.5915;0.717;0.8045;0.8694
1;5-542;Exzision und Destruktion von erkranktem Gewebe der Bauchwand;9724;951;10.225;0.3666;0.5324;0.6529;0.7499;0.8275
1;5-543;Exzision und Destruktion von peritonealem Gewebe;42273;979;43.1798;0.4399;0.6112;0.7261;0.81;0.8741
1;5-545;Verschluss von Bauchwand und Peritoneum;16748;969;17.2838;0.406;0.5828;0.7041;0.7961;0.8646
1;5-546;Plastische Rekonstruktion von Bauchwand und Peritoneum;12923;917;14.0927;0.4791;0.6464;0.7532;0.8277;0.8844
