Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
3;1;I31;Sonstige Krankheiten des Perikards;6983;7.7202;7.6986;25;15;13;38;207;262;292;245;270;232;334;564;621;629;679;690;888;626;265;88;0.0036;0.0021;0.0019;0.0054;0.0296;0.0375;0.0418;0.0351;0.0387;0.0332;0.0478;0.0808;0.0889;0.0901;0.0972;0.0988;0.1272;0.0896;0.0379;0.0126
3;1;I32;Perikarditis bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I33;Akute und subakute Endokarditis;8497;23.9382;18.7619;6;16;18;29;38;30;84;164;191;185;333;528;677;811;990;1060;1563;1189;471;114;0.0007;0.0019;0.0021;0.0034;0.0045;0.0035;0.0099;0.0193;0.0225;0.0218;0.0392;0.0621;0.0797;0.0954;0.1165;0.1247;0.1839;0.1399;0.0554;0.0134
3;1;I34;Nichtrheumatische Mitralklappenkrankheiten;22193;10.9707;10.5286;10;10;9;16;26;37;66;119;209;320;607;1191;1567;1928;2687;3062;5003;3647;1417;262;0.0005;0.0005;0.0004;0.0007;0.0012;0.0017;0.003;0.0054;0.0094;0.0144;0.0274;0.0537;0.0706;0.0869;0.1211;0.138;0.2254;0.1643;0.0638;0.0118
3;1;I35;Nichtrheumatische Aortenklappenkrankheiten;67988;11.0729;9.734;12;6;18;17;36;56;92;130;193;318;700;1386;2423;3712;5440;7900;16042;16599;9738;3170;0.0002;0.0001;0.0003;0.0003;0.0005;0.0008;0.0014;0.0019;0.0028;0.0047;0.0103;0.0204;0.0356;0.0546;0.08;0.1162;0.236;0.2441;0.1432;0.0466
3;1;I36;Nichtrheumatische Trikuspidalklappenkrankheiten;1373;12.6752;14.5803;2;3;1;1;4;6;6;17;11;17;25;35;52;64;100;218;398;289;97;27;0.0015;0.0022;0.0007;0.0007;0.0029;0.0044;0.0044;0.0124;0.008;0.0124;0.0182;0.0255;0.0379;0.0466;0.0728;0.1588;0.2899;0.2105;0.0706;0.0197
3;1;I37;Pulmonalklappenkrankheiten;440;7.4523;7.9967;13;24;37;35;50;34;43;21;30;19;24;32;24;11;10;12;14;7;0;0;0.0295;0.0545;0.0841;0.0795;0.1136;0.0773;0.0977;0.0477;0.0682;0.0432;0.0545;0.0727;0.0545;0.025;0.0227;0.0273;0.0318;0.0159;0;0.00
3;1;I38;Endokarditis, Herzklappe nicht näher bezeichnet;941;21.0786;17.2418;1;2;3;4;7;6;11;16;17;12;26;48;65;87;111;120;192;144;57;12;0.0011;0.0021;0.0032;0.0043;0.0074;0.0064;0.0117;0.017;0.0181;0.0128;0.0276;0.051;0.0691;0.0925;0.118;0.1275;0.204;0.153;0.0606;0.0128
3;1;I39;Endokarditis und Herzklappenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I40;Akute Myokarditis;4463;5.8671;7.4649;16;18;16;43;501;565;540;429;412;284;325;356;257;201;152;123;134;63;20;8;0.0036;0.004;0.0036;0.0096;0.1123;0.1266;0.121;0.0961;0.0923;0.0636;0.0728;0.0798;0.0576;0.045;0.0341;0.0276;0.03;0.0141;0.0045;0.0018
3;1;I41;Myokarditis bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I42;Kardiomyopathie;22569;7.1978;15.6848;162;86;53;75;155;167;258;449;602;814;1458;2279;2596;2658;2706;2379;3117;1730;650;175;0.0072;0.0038;0.0023;0.0033;0.0069;0.0074;0.0114;0.0199;0.0267;0.0361;0.0646;0.101;0.115;0.1178;0.1199;0.1054;0.1381;0.0767;0.0288;0.0078
3;1;I43;Kardiomyopathie bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I44;Atrioventrikulärer Block und Linksschenkelblock;31573;6.1905;6.0004;25;12;29;59;106;89;107;148;159;215;351;662;1048;1589;2586;3727;7021;6887;4490;2263;0.0008;0.0004;0.0009;0.0019;0.0034;0.0028;0.0034;0.0047;0.005;0.0068;0.0111;0.021;0.0332;0.0503;0.0819;0.118;0.2224;0.2181;0.1422;0.0717
3;1;I45;Sonstige kardiale Erregungsleitungsstörungen;5999;4.3247;4.8158;61;30;80;204;387;288;288;235;211;190;263;265;322;313;328;456;770;735;398;175;0.0102;0.005;0.0133;0.034;0.0645;0.048;0.048;0.0392;0.0352;0.0317;0.0438;0.0442;0.0537;0.0522;0.0547;0.076;0.1284;0.1225;0.0663;0.0292
3;1;I46;Herzstillstand;7265;5.0372;10.0986;38;35;8;13;27;49;58;74;132;149;274;435;582;654;723;757;1154;1054;686;363;0.0052;0.0048;0.0011;0.0018;0.0037;0.0067;0.008;0.0102;0.0182;0.0205;0.0377;0.0599;0.0801;0.09;0.0995;0.1042;0.1588;0.1451;0.0944;0.05
3;1;I47;Paroxysmale Tachykardie;63322;4.3194;5.1684;354;179;319;510;1415;1601;1646;1736;2002;2644;3921;5207;5951;6282;6697;6493;8279;5150;2224;712;0.0056;0.0028;0.005;0.0081;0.0223;0.0253;0.026;0.0274;0.0316;0.0418;0.0619;0.0822;0.094;0.0992;0.1058;0.1025;0.1307;0.0813;0.0351;0.0112
3;1;I48;Vorhofflimmern und Vorhofflattern;307585;4.2369;4.4125;14;4;14;43;153;424;862;1368;2296;3469;7966;15736;23404;31205;40385;46247;64107;42117;20053;7718;0;0.00;0;0.0001;0.0005;0.0014;0.0028;0.0044;0.0075;0.0113;0.0259;0.0512;0.0761;0.1015;0.1313;0.1504;0.2084;0.1369;0.0652;0.0251
3;1;I49;Sonstige kardiale Arrhythmien;54405;5.706;6.4238;186;84;138;297;532;556;719;809;947;1139;1793;2674;3312;3779;4781;6181;10618;8827;5090;1943;0.0034;0.0015;0.0025;0.0055;0.0098;0.0102;0.0132;0.0149;0.0174;0.0209;0.033;0.0491;0.0609;0.0695;0.0879;0.1136;0.1952;0.1622;0.0936;0.0357
3;1;I50;Herzinsuffizienz;459968;9.9502;8.2319;158;48;24;36;101;143;349;619;1000;1621;3686;7521;13193;20839;31813;44372;88362;103766;87880;54437;0.0003;0.0001;0.0001;0.0001;0.0002;0.0003;0.0008;0.0013;0.0022;0.0035;0.008;0.0164;0.0287;0.0453;0.0692;0.0965;0.1921;0.2256;0.1911;0.1183
3;1;I51;Komplikationen einer Herzkrankheit und ungenau beschriebene Herzkrankheit;6279;5.7826;9.2478;9;10;15;45;157;212;203;191;215;196;306;395;455;452;583;591;915;668;472;189;0.0014;0.0016;0.0024;0.0072;0.025;0.0338;0.0323;0.0304;0.0342;0.0312;0.0487;0.0629;0.0725;0.072;0.0928;0.0941;0.1457;0.1064;0.0752;0.0301
3;1;I52;Sonstige Herzkrankheiten bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I60;Subarachnoidalblutung;10926;19.5668;24.6552;12;6;8;8;29;43;106;253;383;572;1084;1567;1631;1309;922;761;931;711;403;187;0.0011;0.0005;0.0007;0.0007;0.0027;0.0039;0.0097;0.0232;0.0351;0.0524;0.0992;0.1434;0.1493;0.1198;0.0844;0.0697;0.0852;0.0651;0.0369;0.0171
3;1;I61;Intrazerebrale Blutung;35009;16.8459;22.1079;51;20;31;41;79;131;155;257;343;498;1085;1659;2144;2658;3339;3901;6835;6037;3945;1800;0.0015;0.0006;0.0009;0.0012;0.0023;0.0037;0.0044;0.0073;0.0098;0.0142;0.031;0.0474;0.0612;0.0759;0.0954;0.1114;0.1952;0.1724;0.1127;0.0514
3;1;I62;Sonstige nichttraumatische intrakranielle Blutung;11305;10.6716;12.1641;63;25;19;14;23;26;27;39;58;102;173;323;454;629;859;1361;2298;2391;1677;744;0.0056;0.0022;0.0017;0.0012;0.002;0.0023;0.0024;0.0034;0.0051;0.009;0.0153;0.0286;0.0402;0.0556;0.076;0.1204;0.2033;0.2115;0.1483;0.0658
3;1;I63;Hirninfarkt;258678;11.7543;13.0198;50;27;20;30;134;292;671;972;1692;2724;6043;10803;15639;19955;25184;28754;48982;45505;32577;18624;0.0002;0.0001;0.0001;0.0001;0.0005;0.0011;0.0026;0.0038;0.0065;0.0105;0.0234;0.0418;0.0605;0.0771;0.0974;0.1112;0.1894;0.1759;0.1259;0.072
3;1;I64;Schlaganfall, nicht als Blutung oder Infarkt bezeichnet;3149;8.2296;10.4468;0;1;2;0;4;8;13;22;20;32;70;125;159;185;277;300;553;560;492;326;0;0.0003;0.0006;0;0.0013;0.0025;0.0041;0.007;0.0064;0.0102;0.0222;0.0397;0.0505;0.0587;0.088;0.0953;0.1756;0.1778;0.1562;0.1035
3;1;I65;Verschluss und Stenose präzerebraler Arterien ohne resultierenden Hirninfarkt;27922;6.1874;6.1974;0;0;2;6;5;5;10;18;29;78;288;962;2045;3448;4514;4989;6524;3573;1193;233;0;0.00;0.0001;0.0002;0.0002;0.0002;0.0004;0.0006;0.001;0.0028;0.0103;0.0345;0.0732;0.1235;0.1617;0.1787;0.2337;0.128;0.0427;0.0083
3;1;I66;Verschluss und Stenose zerebraler Arterien ohne resultierenden Hirninfarkt;720;6.7958;10.6045;3;0;9;0;0;1;7;9;23;24;31;43;59;68;50;88;128;107;44;26;0.0042;0;0.0125;0;0.00;0.0014;0.0097;0.0125;0.0319;0.0333;0.0431;0.0597;0.0819;0.0944;0.0694;0.1222;0.1778;0.1486;0.0611;0.0361
3;1;I67;Sonstige zerebrovaskuläre Krankheiten;20828;6.6132;7.7969;14;43;61;40;96;196;289;441;568;834;1372;1999;2293;2094;1923;1693;2628;2135;1440;669;0.0007;0.0021;0.0029;0.0019;0.0046;0.0094;0.0139;0.0212;0.0273;0.04;0.0659;0.096;0.1101;0.1005;0.0923;0.0813;0.1262;0.1025;0.0691;0.0321
3;1;I68;Zerebrovaskuläre Störungen bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I69;Folgen einer zerebrovaskulären Krankheit;44;12.8182;15.5971;2;2;0;3;0;0;0;0;1;1;0;1;3;0;2;2;5;8;8;6;0.0455;0.0455;0;0.0682;0;0.00;0;0.00;0.0227;0.0227;0;0.0227;0.0682;0;0.0455;0.0455;0.1136;0.1818;0.1818;0.1364
3;1;I70;Atherosklerose;196514;9.3671;12.1943;0;1;4;12;17;23;53;125;323;814;3139;8894;17309;24336;27281;26811;36775;27050;15607;7940;0;0.00;0;0.0001;0.0001;0.0001;0.0003;0.0006;0.0016;0.0041;0.016;0.0453;0.0881;0.1238;0.1388;0.1364;0.1871;0.1376;0.0794;0.0404
3;1;I71;Aortenaneurysma und -dissektion;30886;10.3535;12.2074;0;6;3;9;20;25;93;112;224;373;773;1487;2138;3310;4227;4863;6713;4304;1725;481;0;0.0002;0.0001;0.0003;0.0006;0.0008;0.003;0.0036;0.0073;0.0121;0.025;0.0481;0.0692;0.1072;0.1369;0.1574;0.2173;0.1394;0.0559;0.0156
3;1;I72;Sonstiges Aneurysma und sonstige Dissektion;12234;9.3641;11.0426;2;6;9;9;29;57;87;175;208;325;510;900;1125;1462;1640;1591;2151;1286;525;137;0.0002;0.0005;0.0007;0.0007;0.0024;0.0047;0.0071;0.0143;0.017;0.0266;0.0417;0.0736;0.092;0.1195;0.1341;0.13;0.1758;0.1051;0.0429;0.0112
3;1;I73;Sonstige periphere Gefäßkrankheiten;3480;6.8943;5.5485;25;7;6;51;95;69;118;137;186;258;369;409;403;254;227;239;324;174;88;41;0.0072;0.002;0.0017;0.0147;0.0273;0.0198;0.0339;0.0394;0.0534;0.0741;0.106;0.1175;0.1158;0.073;0.0652;0.0687;0.0931;0.05;0.0253;0.0118
3;1;I74;Arterielle Embolie und Thrombose;19210;11.0885;12.3914;12;3;9;7;20;29;49;105;147;264;608;1112;1694;1965;2006;1954;2735;2541;2094;1856;0.0006;0.0002;0.0005;0.0004;0.001;0.0015;0.0026;0.0055;0.0077;0.0137;0.0317;0.0579;0.0882;0.1023;0.1044;0.1017;0.1424;0.1323;0.109;0.0966
3;1;I77;Sonstige Krankheiten der Arterien und Arteriolen;6804;7.2444;9.3571;11;22;33;52;88;85;112;139;137;189;332;585;767;850;851;765;923;562;229;72;0.0016;0.0032;0.0049;0.0076;0.0129;0.0125;0.0165;0.0204;0.0201;0.0278;0.0488;0.086;0.1127;0.1249;0.1251;0.1124;0.1357;0.0826;0.0337;0.0106
3;1;I78;Krankheiten der Kapillaren;988;3.8583;4.087;2;9;10;5;6;6;11;14;15;29;56;80;122;145;94;117;156;79;31;1;0.002;0.0091;0.0101;0.0051;0.0061;0.0061;0.0111;0.0142;0.0152;0.0294;0.0567;0.081;0.1235;0.1468;0.0951;0.1184;0.1579;0.08;0.0314;0.001
3;1;I79;Krankheiten der Arterien, Arteriolen und Kapillaren bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I80;Thrombose, Phlebitis und Thrombophlebitis;32883;5.2925;5.1506;7;11;20;56;352;441;645;765;908;1149;1770;2255;2450;2638;2840;2956;4566;4148;2945;1961;0.0002;0.0003;0.0006;0.0017;0.0107;0.0134;0.0196;0.0233;0.0276;0.0349;0.0538;0.0686;0.0745;0.0802;0.0864;0.0899;0.1389;0.1261;0.0896;0.0596
3;1;I81;Pfortaderthrombose;1275;8.0965;11.6846;1;21;18;13;19;22;26;48;63;70;119;165;139;142;116;101;109;65;13;5;0.0008;0.0165;0.0141;0.0102;0.0149;0.0173;0.0204;0.0376;0.0494;0.0549;0.0933;0.1294;0.109;0.1114;0.091;0.0792;0.0855;0.051;0.0102;0.0039
3;1;I82;Sonstige venöse Embolie und Thrombose;1681;6.652;8.2153;10;6;11;7;27;52;67;63;74;69;124;159;150;177;144;124;173;116;80;48;0.0059;0.0036;0.0065;0.0042;0.0161;0.0309;0.0399;0.0375;0.044;0.041;0.0738;0.0946;0.0892;0.1053;0.0857;0.0738;0.1029;0.069;0.0476;0.0286
3;1;I83;Varizen der unteren Extremitäten;76925;3.3931;5.2298;0;2;0;8;88;447;1364;2433;3399;4217;6634;8645;8903;8610;8429;7160;8363;4696;2363;1164;0;0.00;0;0.0001;0.0011;0.0058;0.0177;0.0316;0.0442;0.0548;0.0862;0.1124;0.1157;0.1119;0.1096;0.0931;0.1087;0.061;0.0307;0.0151
3;1;I85;Ösophagusvarizen;1708;4.8648;5.2909;0;12;26;18;19;13;12;22;44;60;92;175;173;220;182;177;209;159;67;28;0;0.007;0.0152;0.0105;0.0111;0.0076;0.007;0.0129;0.0258;0.0351;0.0539;0.1025;0.1013;0.1288;0.1066;0.1036;0.1224;0.0931;0.0392;0.0164
3;1;I86;Varizen sonstiger Lokalisationen;2896;2.982;4.1835;0;2;5;229;334;367;311;259;188;99;112;125;99;105;138;129;158;132;76;28;0;0.0007;0.0017;0.0791;0.1153;0.1267;0.1074;0.0894;0.0649;0.0342;0.0387;0.0432;0.0342;0.0363;0.0477;0.0445;0.0546;0.0456;0.0262;0.0097
3;1;I87;Sonstige Venenkrankheiten;9828;8.9058;9.4418;3;7;8;12;32;65;87;145;226;223;366;570;728;830;918;967;1732;1517;928;464;0.0003;0.0007;0.0008;0.0012;0.0033;0.0066;0.0089;0.0148;0.023;0.0227;0.0372;0.058;0.0741;0.0845;0.0934;0.0984;0.1762;0.1544;0.0944;0.0472
3;1;I88;Unspezifische Lymphadenitis;6866;2.9061;2.7091;39;485;967;1331;913;512;384;346;250;219;257;274;234;184;161;100;132;52;22;4;0.0057;0.0706;0.1408;0.1939;0.133;0.0746;0.0559;0.0504;0.0364;0.0319;0.0374;0.0399;0.0341;0.0268;0.0234;0.0146;0.0192;0.0076;0.0032;0.0006
3;1;I89;Sonstige nichtinfektiöse Krankheiten der Lymphgefäße und Lymphknoten;10860;7.5793;7.0455;13;138;217;172;123;103;118;188;231;295;523;796;1004;1171;1359;1299;1503;912;445;250;0.0012;0.0127;0.02;0.0158;0.0113;0.0095;0.0109;0.0173;0.0213;0.0272;0.0482;0.0733;0.0924;0.1078;0.1251;0.1196;0.1384;0.084;0.041;0.023
3;1;I95;Hypotonie;42695;4.4258;4.0652;15;32;276;1705;2296;920;697;713;721;731;1162;1713;2169;2430;2868;3620;7046;6911;4617;2053;0.0004;0.0007;0.0065;0.0399;0.0538;0.0215;0.0163;0.0167;0.0169;0.0171;0.0272;0.0401;0.0508;0.0569;0.0672;0.0848;0.165;0.1619;0.1081;0.0481
3;1;I97;Kreislaufkomplikationen nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;1407;5.8671;6.3928;1;6;6;6;17;12;21;33;42;46;84;99;135;158;154;149;204;150;58;26;0.0007;0.0043;0.0043;0.0043;0.0121;0.0085;0.0149;0.0235;0.0299;0.0327;0.0597;0.0704;0.0959;0.1123;0.1095;0.1059;0.145;0.1066;0.0412;0.0185
3;1;I98;Sonstige Störungen des Kreislaufsystems bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;I99;Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems;1395;2.6323;2.9345;4;3;14;55;100;48;60;69;53;66;73;79;101;94;98;94;137;137;71;39;0.0029;0.0022;0.01;0.0394;0.0717;0.0344;0.043;0.0495;0.038;0.0473;0.0523;0.0566;0.0724;0.0674;0.0703;0.0674;0.0982;0.0982;0.0509;0.028
3;1;J00;Akute Rhinopharyngitis [Erkältungsschnupfen];1709;2.3406;1.6396;603;525;68;42;61;50;26;42;36;23;38;38;31;27;26;11;25;21;11;5;0.3528;0.3072;0.0398;0.0246;0.0357;0.0293;0.0152;0.0246;0.0211;0.0135;0.0222;0.0222;0.0181;0.0158;0.0152;0.0064;0.0146;0.0123;0.0064;0.0029
3;1;J01;Akute Sinusitis;6176;3.9874;3.4308;4;71;252;498;582;428;502;487;489;411;393;480;409;294;245;179;236;133;53;30;0.0006;0.0115;0.0408;0.0806;0.0942;0.0693;0.0813;0.0789;0.0792;0.0665;0.0636;0.0777;0.0662;0.0476;0.0397;0.029;0.0382;0.0215;0.0086;0.0049
3;1;J02;Akute Pharyngitis;4522;2.7567;2.0055;586;1630;355;214;240;176;190;179;163;104;97;107;91;87;64;63;79;52;33;12;0.1296;0.3605;0.0785;0.0473;0.0531;0.0389;0.042;0.0396;0.036;0.023;0.0215;0.0237;0.0201;0.0192;0.0142;0.0139;0.0175;0.0115;0.0073;0.0027
3;1;J03;Akute Tonsillitis;22678;3.1437;1.7394;675;6132;2014;1056;2600;2519;2150;1863;1248;692;470;361;288;194;152;76;109;47;27;5;0.0298;0.2704;0.0888;0.0466;0.1146;0.1111;0.0948;0.0822;0.055;0.0305;0.0207;0.0159;0.0127;0.0086;0.0067;0.0034;0.0048;0.0021;0.0012;0.0002
3;1;J04;Akute Laryngitis und Tracheitis;4857;3.1874;3.3439;489;1282;375;174;120;98;111;91;108;92;189;197;250;260;242;208;273;175;89;34;0.1007;0.2639;0.0772;0.0358;0.0247;0.0202;0.0229;0.0187;0.0222;0.0189;0.0389;0.0406;0.0515;0.0535;0.0498;0.0428;0.0562;0.036;0.0183;0.007
3;1;J05;Akute obstruktive Laryngitis [Krupp] und Epiglottitis;3174;2.1481;2.4965;569;1761;306;58;9;21;26;50;33;35;43;54;36;51;30;26;35;19;5;7;0.1793;0.5548;0.0964;0.0183;0.0028;0.0066;0.0082;0.0158;0.0104;0.011;0.0135;0.017;0.0113;0.0161;0.0095;0.0082;0.011;0.006;0.0016;0.0022
3;1;J06;Akute Infektionen an mehreren oder nicht näher bezeichneten Lokalisationen der oberen Atemwege;39007;2.721;2.4466;9912;13555;1862;1068;1175;749;728;717;656;563;672;758;803;751;705;781;1253;1118;727;454;0.2541;0.3475;0.0477;0.0274;0.0301;0.0192;0.0187;0.0184;0.0168;0.0144;0.0172;0.0194;0.0206;0.0193;0.0181;0.02;0.0321;0.0287;0.0186;0.0116
3;1;J09;Grippe durch zoonotische oder pandemische nachgewiesene Influenzaviren;3035;6.8442;6.2064;93;164;78;70;70;45;44;48;43;46;74;121;118;149;208;270;460;440;335;159;0.0306;0.054;0.0257;0.0231;0.0231;0.0148;0.0145;0.0158;0.0142;0.0152;0.0244;0.0399;0.0389;0.0491;0.0685;0.089;0.1516;0.145;0.1104;0.0524
3;1;J10;Grippe durch saisonale nachgewiesene Influenzaviren;17564;6.6336;6.3801;620;1335;619;525;492;231;193;218;232;234;356;546;750;847;1070;1345;2389;2496;1954;1112;0.0353;0.076;0.0352;0.0299;0.028;0.0132;0.011;0.0124;0.0132;0.0133;0.0203;0.0311;0.0427;0.0482;0.0609;0.0766;0.136;0.1421;0.1113;0.0633
3;1;J11;Grippe, Viren nicht nachgewiesen;3239;5.1179;5.7545;142;275;110;103;171;131;103;118;119;115;128;151;157;156;169;207;321;285;178;100;0.0438;0.0849;0.034;0.0318;0.0528;0.0404;0.0318;0.0364;0.0367;0.0355;0.0395;0.0466;0.0485;0.0482;0.0522;0.0639;0.0991;0.088;0.055;0.0309
3;1;J12;Viruspneumonie, anderenorts nicht klassifiziert;10953;6.8679;7.1054;4785;3918;428;136;87;17;26;30;37;36;56;71;126;110;150;176;231;246;192;95;0.4369;0.3577;0.0391;0.0124;0.0079;0.0016;0.0024;0.0027;0.0034;0.0033;0.0051;0.0065;0.0115;0.01;0.0137;0.0161;0.0211;0.0225;0.0175;0.0087
3;1;J13;Pneumonie durch Streptococcus pneumoniae;2295;11.6484;10.0598;47;166;52;15;17;16;18;34;33;47;92;120;159;205;223;226;315;245;164;101;0.0205;0.0723;0.0227;0.0065;0.0074;0.007;0.0078;0.0148;0.0144;0.0205;0.0401;0.0523;0.0693;0.0893;0.0972;0.0985;0.1373;0.1068;0.0715;0.044
3;1;J14;Pneumonie durch Haemophilus influenzae;1998;10.9635;9.6297;65;146;47;19;14;17;27;32;44;55;53;92;137;170;211;230;262;205;109;63;0.0325;0.0731;0.0235;0.0095;0.007;0.0085;0.0135;0.016;0.022;0.0275;0.0265;0.046;0.0686;0.0851;0.1056;0.1151;0.1311;0.1026;0.0546;0.0315
3;1;J15;Pneumonie durch Bakterien, anderenorts nicht klassifiziert;55498;10.4235;9.3371;513;2225;1426;1015;835;417;505;638;764;788;1120;1782;2441;3286;4258;5209;8935;8329;6747;4265;0.0092;0.0401;0.0257;0.0183;0.015;0.0075;0.0091;0.0115;0.0138;0.0142;0.0202;0.0321;0.044;0.0592;0.0767;0.0939;0.161;0.1501;0.1216;0.0768
3;1;J16;Pneumonie durch sonstige Infektionserreger, anderenorts nicht klassifiziert;2290;11.231;8.2061;14;50;26;37;38;12;25;34;55;57;79;111;149;157;204;225;400;312;204;101;0.0061;0.0218;0.0114;0.0162;0.0166;0.0052;0.0109;0.0148;0.024;0.0249;0.0345;0.0485;0.0651;0.0686;0.0891;0.0983;0.1747;0.1362;0.0891;0.0441
3;1;J17;Pneumonie bei anderenorts klassifizierten Krankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;J18;Pneumonie, Erreger nicht näher bezeichnet;236424;8.9109;6.891;4277;14033;3635;1621;1611;1432;1974;2487;2932;3079;4416;6685;9443;12433;16043;20324;36257;37766;32762;23214;0.0181;0.0594;0.0154;0.0069;0.0068;0.0061;0.0083;0.0105;0.0124;0.013;0.0187;0.0283;0.0399;0.0526;0.0679;0.086;0.1534;0.1597;0.1386;0.0982
3;1;J20;Akute Bronchitis;113677;5.1656;4.1177;17108;21066;3297;952;1068;1085;1161;1226;1316;1446;2028;2703;3514;3970;4866;5816;11248;12187;10421;7199;0.1505;0.1853;0.029;0.0084;0.0094;0.0095;0.0102;0.0108;0.0116;0.0127;0.0178;0.0238;0.0309;0.0349;0.0428;0.0512;0.0989;0.1072;0.0917;0.0633
3;1;J21;Akute Bronchiolitis;12005;4.6891;3.7485;10133;1004;29;6;12;12;17;29;22;35;38;71;59;86;88;62;117;99;61;25;0.8441;0.0836;0.0024;0.0005;0.001;0.001;0.0014;0.0024;0.0018;0.0029;0.0032;0.0059;0.0049;0.0072;0.0073;0.0052;0.0097;0.0082;0.0051;0.0021
3;1;J22;Akute Infektion der unteren Atemwege, nicht näher bezeichnet;32142;6.5089;5.1496;188;370;92;46;303;433;462;537;559;682;903;1264;1445;1725;2117;2795;5143;5357;4575;3146;0.0058;0.0115;0.0029;0.0014;0.0094;0.0135;0.0144;0.0167;0.0174;0.0212;0.0281;0.0393;0.045;0.0537;0.0659;0.087;0.16;0.1667;0.1423;0.0979
3;1;J30;Vasomotorische und allergische Rhinopathie;216;1.8009;1.5558;4;4;19;24;26;16;15;9;15;9;17;21;16;3;11;0;3;1;1;2;0.0185;0.0185;0.088;0.1111;0.1204;0.0741;0.0694;0.0417;0.0694;0.0417;0.0787;0.0972;0.0741;0.0139;0.0509;0;0.0139;0.0046;0.0046;0.0093
3;1;J31;Chronische Rhinitis, Rhinopharyngitis und Pharyngitis;489;2.6708;2.3487;33;14;7;6;14;13;19;22;21;23;35;55;46;37;47;28;34;17;12;6;0.0675;0.0286;0.0143;0.0123;0.0286;0.0266;0.0389;0.045;0.0429;0.047;0.0716;0.1125;0.0941;0.0757;0.0961;0.0573;0.0695;0.0348;0.0245;0.0123
3;1;J32;Chronische Sinusitis;38106;3.6629;1.8294;1;23;121;355;1235;2164;2952;3491;3472;3180;4039;4472;3985;2923;2241;1445;1326;520;135;26;0;0.0006;0.0032;0.0093;0.0324;0.0568;0.0775;0.0916;0.0911;0.0835;0.106;0.1174;0.1046;0.0767;0.0588;0.0379;0.0348;0.0136;0.0035;0.0007
