Type;Bundesland_A;Stufe;Anzahl KH;mwFallzahlA;mwVWD;cmi;antSTF;BLCODE;BettenstufeSort
2;04_Bremen;bis 49 Betten;0;0.00;0.00;0.00;0.00;04;b0049 
2;04_Bremen;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;04;b0099 
2;04_Bremen;100 bis 149 Betten;0;0.00;0.00;0.00;0.00;04;b0149 
2;04_Bremen;150 bis 199 Betten;-999;-999.00;-999.00;-999.00;-9.99;04;b0199 
2;04_Bremen;200 bis 249 Betten;0;0.00;0.00;0.00;0.00;04;b0249 
2;04_Bremen;250 bis 299 Betten;0;0.00;0.00;0.00;0.00;04;b0299 
2;04_Bremen;300 bis 399 Betten;0;0.00;0.00;0.00;0.00;04;b0399 
2;04_Bremen;400 bis 499 Betten;0;0.00;0.00;0.00;0.00;04;b0499 
2;04_Bremen;500 bis 599 Betten;0;0.00;0.00;0.00;0.00;04;b0599 
2;04_Bremen;600 bis 799 Betten;0;0.00;0.00;0.00;0.00;04;b0799 
2;04_Bremen;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;04;b0999 
2;04_Bremen;1000 Betten und mehr;0;0.00;0.00;0.00;0.00;04;b1000+
2;04_Bremen;Ohne Angabe;0;0.00;0.00;0.00;0.00;04;oA    
2;05_Nordrhein-Westfalen;bis 49 Betten;3;1494.3333;4.40;0.6083;0.0033;05;b0049 
2;05_Nordrhein-Westfalen;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;05;b0099 
2;05_Nordrhein-Westfalen;100 bis 149 Betten;8;513.75;3.50;0.5608;0.0156;05;b0149 
2;05_Nordrhein-Westfalen;150 bis 199 Betten;12;246.3333;2.45;0.4558;0.0105;05;b0199 
2;05_Nordrhein-Westfalen;200 bis 249 Betten;16;254.1875;2.4938;0.4473;0.0069;05;b0249 
2;05_Nordrhein-Westfalen;250 bis 299 Betten;12;435.6667;4.025;0.6481;0.0075;05;b0299 
2;05_Nordrhein-Westfalen;300 bis 399 Betten;31;435.3226;2.3323;0.4468;0.0056;05;b0399 
2;05_Nordrhein-Westfalen;400 bis 499 Betten;16;556.00;3.2188;0.5615;0.0141;05;b0499 
2;05_Nordrhein-Westfalen;500 bis 599 Betten;5;251.40;2.30;0.4652;0.0056;05;b0599 
2;05_Nordrhein-Westfalen;600 bis 799 Betten;13;715.3846;2.0538;0.4121;0.0057;05;b0799 
2;05_Nordrhein-Westfalen;800 bis 999 Betten;4;400.25;1.825;0.4078;0.0081;05;b0999 
2;05_Nordrhein-Westfalen;1000 Betten und mehr;6;890.50;2.6833;0.471;0.0167;05;b1000+
2;05_Nordrhein-Westfalen;Ohne Angabe;-999;-999.00;-999.00;-999.00;-9.99;05;oA    
2;06_Hessen;bis 49 Betten;-999;-999.00;-999.00;-999.00;-9.99;06;b0049 
2;06_Hessen;50 bis 99 Betten;4;2770.00;4.275;0.7078;0.0149;06;b0099 
2;06_Hessen;100 bis 149 Betten;6;3713.00;3.70;0.4708;0.0256;06;b0149 
2;06_Hessen;150 bis 199 Betten;7;141.2857;2.3571;0.4861;0.0172;06;b0199 
2;06_Hessen;200 bis 249 Betten;7;888.00;3.3571;0.568;0.0159;06;b0249 
2;06_Hessen;250 bis 299 Betten;8;1409.125;3.50;0.6163;0.0111;06;b0299 
2;06_Hessen;300 bis 399 Betten;9;1339.3333;3.2111;0.512;0.0173;06;b0399 
2;06_Hessen;400 bis 499 Betten;4;297.50;2.45;0.3905;0.0101;06;b0499 
2;06_Hessen;500 bis 599 Betten;4;1250.25;4.675;0.5593;0.0064;06;b0599 
2;06_Hessen;600 bis 799 Betten;3;3981.3333;6.10;0.785;0.018;06;b0799 
2;06_Hessen;800 bis 999 Betten;-999;-999.00;-999.00;-999.00;-9.99;06;b0999 
2;06_Hessen;1000 Betten und mehr;-999;-999.00;-999.00;-999.00;-9.99;06;b1000+
2;06_Hessen;Ohne Angabe;2;706.50;3.10;0.898;0.0014;06;oA    
2;07_Rheinland-Pfalz;bis 49 Betten;-999;-999.00;-999.00;-999.00;-9.99;07;b0049 
2;07_Rheinland-Pfalz;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;07;b0099 
2;07_Rheinland-Pfalz;100 bis 149 Betten;7;322.4286;3.7286;0.5174;0.0133;07;b0149 
2;07_Rheinland-Pfalz;150 bis 199 Betten;9;462.6667;2.6889;0.50;0.0125;07;b0199 
2;07_Rheinland-Pfalz;200 bis 249 Betten;4;418.00;2.90;0.4588;0.0287;07;b0249 
2;07_Rheinland-Pfalz;250 bis 299 Betten;3;1484.6667;4.0667;0.5977;0.0222;07;b0299 
2;07_Rheinland-Pfalz;300 bis 399 Betten;6;254.00;3.4333;0.5083;0.002;07;b0399 
2;07_Rheinland-Pfalz;400 bis 499 Betten;7;460.8571;3.5143;0.4983;0.0068;07;b0499 
2;07_Rheinland-Pfalz;500 bis 599 Betten;4;1078.00;3.90;0.6068;0.0139;07;b0599 
2;07_Rheinland-Pfalz;600 bis 799 Betten;2;116.00;2.50;0.458;0.0043;07;b0799 
2;07_Rheinland-Pfalz;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;07;b0999 
2;07_Rheinland-Pfalz;1000 Betten und mehr;2;988.50;4.05;0.4805;0.0056;07;b1000+
2;07_Rheinland-Pfalz;Ohne Angabe;0;0.00;0.00;0.00;0.00;07;oA    
2;08_Baden-Württemberg;bis 49 Betten;5;526.00;3.08;0.5376;0.0019;08;b0049 
2;08_Baden-Württemberg;50 bis 99 Betten;8;1876.00;3.7625;0.5488;0.0159;08;b0099 
2;08_Baden-Württemberg;100 bis 149 Betten;3;60.3333;2.4333;0.47;0.00;08;b0149 
2;08_Baden-Württemberg;150 bis 199 Betten;10;357.40;2.86;0.4909;0.0064;08;b0199 
2;08_Baden-Württemberg;200 bis 249 Betten;7;284.8571;2.00;0.4291;0.0095;08;b0249 
2;08_Baden-Württemberg;250 bis 299 Betten;7;491.1429;3.0857;0.4899;0.0175;08;b0299 
2;08_Baden-Württemberg;300 bis 399 Betten;9;713.5556;2.7556;0.5381;0.0069;08;b0399 
2;08_Baden-Württemberg;400 bis 499 Betten;10;556.70;4.02;0.5568;0.0156;08;b0499 
2;08_Baden-Württemberg;500 bis 599 Betten;5;499.80;2.68;0.447;0.0088;08;b0599 
2;08_Baden-Württemberg;600 bis 799 Betten;9;438.00;2.3556;0.47;0.017;08;b0799 
2;08_Baden-Württemberg;800 bis 999 Betten;-999;-999.00;-999.00;-999.00;-9.99;08;b0999 
2;08_Baden-Württemberg;1000 Betten und mehr;-999;-999.00;-999.00;-999.00;-9.99;08;b1000+
2;08_Baden-Württemberg;Ohne Angabe;-999;-999.00;-999.00;-999.00;-9.99;08;oA    
2;09_Bayern;bis 49 Betten;8;1669.25;3.30;0.5316;0.0117;09;b0049 
2;09_Bayern;50 bis 99 Betten;16;1113.0625;3.1625;0.5746;0.0054;09;b0099 
2;09_Bayern;100 bis 149 Betten;24;1129.2917;2.975;0.5569;0.013;09;b0149 
2;09_Bayern;150 bis 199 Betten;21;1010.0476;3.6762;0.5925;0.0144;09;b0199 
2;09_Bayern;200 bis 249 Betten;13;1553.3077;3.5846;0.5285;0.0078;09;b0249 
2;09_Bayern;250 bis 299 Betten;14;1042.9286;3.4214;0.5403;0.0193;09;b0299 
2;09_Bayern;300 bis 399 Betten;17;1562.0588;3.90;0.6416;0.0239;09;b0399 
2;09_Bayern;400 bis 499 Betten;10;879.90;4.25;0.6174;0.0181;09;b0499 
2;09_Bayern;500 bis 599 Betten;9;656.7778;3.5111;0.6913;0.0135;09;b0599 
2;09_Bayern;600 bis 799 Betten;9;962.2222;3.1778;0.4983;0.0159;09;b0799 
2;09_Bayern;800 bis 999 Betten;3;1379.00;2.1333;0.4757;0.0031;09;b0999 
2;09_Bayern;1000 Betten und mehr;-999;-999.00;-999.00;-999.00;-9.99;09;b1000+
2;09_Bayern;Ohne Angabe;-999;-999.00;-999.00;-999.00;-9.99;09;oA    
2;10_Saarland;bis 49 Betten;0;0.00;0.00;0.00;0.00;10;b0049 
2;10_Saarland;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;10;b0099 
2;10_Saarland;100 bis 149 Betten;-999;-999.00;-999.00;-999.00;-9.99;10;b0149 
2;10_Saarland;150 bis 199 Betten;4;228.00;3.475;0.5205;0.0044;10;b0199 
2;10_Saarland;200 bis 249 Betten;-999;-999.00;-999.00;-999.00;-9.99;10;b0249 
2;10_Saarland;250 bis 299 Betten;-999;-999.00;-999.00;-999.00;-9.99;10;b0299 
2;10_Saarland;300 bis 399 Betten;-999;-999.00;-999.00;-999.00;-9.99;10;b0399 
2;10_Saarland;400 bis 499 Betten;2;394.50;1.95;0.4335;0.0165;10;b0499 
2;10_Saarland;500 bis 599 Betten;0;0.00;0.00;0.00;0.00;10;b0599 
2;10_Saarland;600 bis 799 Betten;0;0.00;0.00;0.00;0.00;10;b0799 
2;10_Saarland;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;10;b0999 
2;10_Saarland;1000 Betten und mehr;0;0.00;0.00;0.00;0.00;10;b1000+
2;10_Saarland;Ohne Angabe;0;0.00;0.00;0.00;0.00;10;oA    
2;11_Berlin;bis 49 Betten;-999;-999.00;-999.00;-999.00;-9.99;11;b0049 
2;11_Berlin;50 bis 99 Betten;2;1025.50;3.00;0.716;0.0102;11;b0099 
2;11_Berlin;100 bis 149 Betten;0;0.00;0.00;0.00;0.00;11;b0149 
2;11_Berlin;150 bis 199 Betten;0;0.00;0.00;0.00;0.00;11;b0199 
2;11_Berlin;200 bis 249 Betten;-999;-999.00;-999.00;-999.00;-9.99;11;b0249 
2;11_Berlin;250 bis 299 Betten;2;340.50;3.90;0.829;0.0103;11;b0299 
2;11_Berlin;300 bis 399 Betten;0;0.00;0.00;0.00;0.00;11;b0399 
2;11_Berlin;400 bis 499 Betten;-999;-999.00;-999.00;-999.00;-9.99;11;b0499 
2;11_Berlin;500 bis 599 Betten;0;0.00;0.00;0.00;0.00;11;b0599 
2;11_Berlin;600 bis 799 Betten;0;0.00;0.00;0.00;0.00;11;b0799 
2;11_Berlin;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;11;b0999 
2;11_Berlin;1000 Betten und mehr;-999;-999.00;-999.00;-999.00;-9.99;11;b1000+
2;11_Berlin;Ohne Angabe;0;0.00;0.00;0.00;0.00;11;oA    
2;12_Brandenburg;bis 49 Betten;0;0.00;0.00;0.00;0.00;12;b0049 
2;12_Brandenburg;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;12;b0099 
2;12_Brandenburg;100 bis 149 Betten;-999;-999.00;-999.00;-999.00;-9.99;12;b0149 
2;12_Brandenburg;150 bis 199 Betten;0;0.00;0.00;0.00;0.00;12;b0199 
2;12_Brandenburg;200 bis 249 Betten;0;0.00;0.00;0.00;0.00;12;b0249 
2;12_Brandenburg;250 bis 299 Betten;0;0.00;0.00;0.00;0.00;12;b0299 
2;12_Brandenburg;300 bis 399 Betten;0;0.00;0.00;0.00;0.00;12;b0399 
2;12_Brandenburg;400 bis 499 Betten;3;100.3333;3.9667;0.5473;0.0033;12;b0499 
2;12_Brandenburg;500 bis 599 Betten;0;0.00;0.00;0.00;0.00;12;b0599 
2;12_Brandenburg;600 bis 799 Betten;0;0.00;0.00;0.00;0.00;12;b0799 
2;12_Brandenburg;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;12;b0999 
2;12_Brandenburg;1000 Betten und mehr;0;0.00;0.00;0.00;0.00;12;b1000+
2;12_Brandenburg;Ohne Angabe;0;0.00;0.00;0.00;0.00;12;oA    
2;13_Mecklenburg-Vorpommern;bis 49 Betten;0;0.00;0.00;0.00;0.00;13;b0049 
2;13_Mecklenburg-Vorpommern;50 bis 99 Betten;-999;-999.00;-999.00;-999.00;-9.99;13;b0099 
2;13_Mecklenburg-Vorpommern;100 bis 149 Betten;0;0.00;0.00;0.00;0.00;13;b0149 
2;13_Mecklenburg-Vorpommern;150 bis 199 Betten;3;287.00;3.5667;0.5903;0.0046;13;b0199 
2;13_Mecklenburg-Vorpommern;200 bis 249 Betten;-999;-999.00;-999.00;-999.00;-9.99;13;b0249 
2;13_Mecklenburg-Vorpommern;250 bis 299 Betten;0;0.00;0.00;0.00;0.00;13;b0299 
2;13_Mecklenburg-Vorpommern;300 bis 399 Betten;-999;-999.00;-999.00;-999.00;-9.99;13;b0399 
2;13_Mecklenburg-Vorpommern;400 bis 499 Betten;-999;-999.00;-999.00;-999.00;-9.99;13;b0499 
2;13_Mecklenburg-Vorpommern;500 bis 599 Betten;0;0.00;0.00;0.00;0.00;13;b0599 
2;13_Mecklenburg-Vorpommern;600 bis 799 Betten;0;0.00;0.00;0.00;0.00;13;b0799 
2;13_Mecklenburg-Vorpommern;800 bis 999 Betten;-999;-999.00;-999.00;-999.00;-9.99;13;b0999 
2;13_Mecklenburg-Vorpommern;1000 Betten und mehr;0;0.00;0.00;0.00;0.00;13;b1000+
2;13_Mecklenburg-Vorpommern;Ohne Angabe;0;0.00;0.00;0.00;0.00;13;oA    
2;14_Sachsen;bis 49 Betten;0;0.00;0.00;0.00;0.00;14;b0049 
2;14_Sachsen;50 bis 99 Betten;2;488.50;5.40;0.9915;0.001;14;b0099 
2;14_Sachsen;100 bis 149 Betten;0;0.00;0.00;0.00;0.00;14;b0149 
2;14_Sachsen;150 bis 199 Betten;3;196.00;5.3667;0.764;0.00;14;b0199 
2;14_Sachsen;200 bis 249 Betten;3;546.3333;5.0667;0.8447;0.0049;14;b0249 
2;14_Sachsen;250 bis 299 Betten;5;423.60;5.12;0.736;0.008;14;b0299 
2;14_Sachsen;300 bis 399 Betten;5;91.40;3.20;0.6266;0.0044;14;b0399 
2;14_Sachsen;400 bis 499 Betten;3;147.6667;1.7667;0.4243;0.0023;14;b0499 
2;14_Sachsen;500 bis 599 Betten;-999;-999.00;-999.00;-999.00;-9.99;14;b0599 
2;14_Sachsen;600 bis 799 Betten;0;0.00;0.00;0.00;0.00;14;b0799 
2;14_Sachsen;800 bis 999 Betten;2;200.00;5.40;0.7885;0.00;14;b0999 
2;14_Sachsen;1000 Betten und mehr;-999;-999.00;-999.00;-999.00;-9.99;14;b1000+
2;14_Sachsen;Ohne Angabe;0;0.00;0.00;0.00;0.00;14;oA    
2;15_Sachsen-Anhalt;bis 49 Betten;-999;-999.00;-999.00;-999.00;-9.99;15;b0049 
2;15_Sachsen-Anhalt;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;15;b0099 
2;15_Sachsen-Anhalt;100 bis 149 Betten;2;305.00;2.55;0.5295;0.00;15;b0149 
2;15_Sachsen-Anhalt;150 bis 199 Betten;-999;-999.00;-999.00;-999.00;-9.99;15;b0199 
2;15_Sachsen-Anhalt;200 bis 249 Betten;-999;-999.00;-999.00;-999.00;-9.99;15;b0249 
2;15_Sachsen-Anhalt;250 bis 299 Betten;2;274.00;1.55;0.3935;0.00;15;b0299 
2;15_Sachsen-Anhalt;300 bis 399 Betten;0;0.00;0.00;0.00;0.00;15;b0399 
2;15_Sachsen-Anhalt;400 bis 499 Betten;3;221.3333;3.00;0.475;0.0075;15;b0499 
2;15_Sachsen-Anhalt;500 bis 599 Betten;-999;-999.00;-999.00;-999.00;-9.99;15;b0599 
2;15_Sachsen-Anhalt;600 bis 799 Betten;3;362.3333;3.4333;0.6333;0.0018;15;b0799 
2;15_Sachsen-Anhalt;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;15;b0999 
2;15_Sachsen-Anhalt;1000 Betten und mehr;0;0.00;0.00;0.00;0.00;15;b1000+
2;15_Sachsen-Anhalt;Ohne Angabe;0;0.00;0.00;0.00;0.00;15;oA    
2;16_Thüringen;bis 49 Betten;0;0.00;0.00;0.00;0.00;16;b0049 
2;16_Thüringen;50 bis 99 Betten;0;0.00;0.00;0.00;0.00;16;b0099 
2;16_Thüringen;100 bis 149 Betten;0;0.00;0.00;0.00;0.00;16;b0149 
2;16_Thüringen;150 bis 199 Betten;-999;-999.00;-999.00;-999.00;-9.99;16;b0199 
2;16_Thüringen;200 bis 249 Betten;0;0.00;0.00;0.00;0.00;16;b0249 
2;16_Thüringen;250 bis 299 Betten;0;0.00;0.00;0.00;0.00;16;b0299 
2;16_Thüringen;300 bis 399 Betten;2;623.50;5.00;0.7675;0.0008;16;b0399 
2;16_Thüringen;400 bis 499 Betten;4;69.25;3.475;0.5953;0.00;16;b0499 
2;16_Thüringen;500 bis 599 Betten;0;0.00;0.00;0.00;0.00;16;b0599 
2;16_Thüringen;600 bis 799 Betten;-999;-999.00;-999.00;-999.00;-9.99;16;b0799 
2;16_Thüringen;800 bis 999 Betten;0;0.00;0.00;0.00;0.00;16;b0999 
2;16_Thüringen;1000 Betten und mehr;0;0.00;0.00;0.00;0.00;16;b1000+
2;16_Thüringen;Ohne Angabe;0;0.00;0.00;0.00;0.00;16;oA    
