Type;drg;name;AnzahlA;mwVwd;vwdStd;AnzKLA;AntKLA;AnzLLA;AntLLA
1;F69B;Herzklappenerkrankungen ohne äußerst schwere oder schwere CC;14057;4.674;4.0549;3290;0.234;720;0.0512
1;F70A;Schwere Arrhythmie und Herzstillstand mit äußerst schweren CC;1396;8.2808;8.1808;561;0.4019;67;0.048
1;F70B;Schwere Arrhythmie und Herzstillstand ohne äußerst schwere CC;18026;3.591;4.251;8004;0.444;888;0.0493
1;F71A;Nicht schwere kardiale Arrhythmie und Erregungsleitungsstörungen mit äußerst schweren CC, mehr als ein Belegungstag oder mit kathetergestützter elektrophysiologischer Untersuchung des Herzens oder bestimmter hochaufwendiger Behandlung;9283;10.0701;7.2305;1214;0.1308;741;0.0798
1;F71B;Nicht schwere kardiale Arrhythmie und Erregungsleitungsstörungen ohne äußerst schwere CC oder ein Belegungstag, ohne kathetergestützte elektrophysiologische Untersuchung des Herzens, ohne bestimmte hochaufwendige Behandlung;277332;3.3506;2.893;89648;0.3233;14164;0.0511
1;F72A;Angina pectoris mit äußerst schweren CC;820;8.7085;6.3303;110;0.1341;59;0.072
1;F72B;Angina pectoris ohne äußerst schwere CC;53943;2.9297;2.4523;20536;0.3807;2461;0.0456
1;F73A;Synkope und Kollaps, Alter < 14 Jahre, ein Belegungstag;2921;1.00;0.00;0;0.00;0;0.00
1;F73B;Synkope und Kollaps, Alter > 13 Jahre oder mehr als ein Belegungstag;173665;3.7331;2.9706;42264;0.2434;9673;0.0557
1;F74Z;Thoraxschmerz und sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems;120275;1.9818;1.6692;70869;0.5892;4506;0.0375
1;F75A;Andere Krankheiten des Kreislaufsystems mit äußerst schweren CC bei mehr als ein Belegungstag;4363;14.006;10.1862;588;0.1348;381;0.0873
1;F75B;Andere Krankheiten des Kreislaufsystems ohne äußerst schweren CC bei mehr als ein Belegungstag, Alter < 10 Jahre;741;5.0094;6.49;238;0.3212;50;0.0675
1;F75C;Andere Krankheiten des Kreislaufsystems ohne äußerst schweren CC bei mehr als ein Belegungstag, Alter > 9 Jahre und Alter < 18 Jahre;953;4.382;4.2423;256;0.2686;34;0.0357
1;F75D;Andere Krankheiten des Kreislaufsystems ohne äußerst schweren CC bei mehr als ein Belegungstag, Alter > 17 Jahre;43608;4.9931;4.6664;9653;0.2214;2813;0.0645
1;F77Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen des Kreislaufsystems;2089;25.3849;13.2775;0;0.00;337;0.1613
1;F95A;Interventioneller Septumverschluss, Alter < 19 Jahre oder Vorhofohrverschluss;5126;5.1235;5.4676;536;0.1046;631;0.1231
1;F95B;Interventioneller Septumverschluss, Alter > 18 Jahre;2992;2.5932;2.5241;1065;0.3559;187;0.0625
1;F96Z;Stammzelltransfusion bei Krankheiten und Störungen des Kreislaufsystems;12;6.50;3.5802;0;0.00;0;0.00
1;F98A;Komplexe minimalinvasive Operationen an Herzklappen ohne minimalinvasiven Eingriff an mehreren Herzklappen, mit hochkomplexem Eingriff oder komplexer Diagnose oder Alter < 16 Jahre;1991;16.3024;9.2731;81;0.0407;112;0.0563
1;F98B;Komplexe minimalinvasive Operationen an Herzklappen ohne minimalinvasiven Eingriff an mehreren Herzklappen, ohne hochkomplexen Eingriff, ohne komplexe Diagnose, Alter > 15 Jahre, mit sehr komplexem Eingriff;17642;13.089;7.9115;311;0.0176;1132;0.0642
1;F98C;Komplexe minimalinvasive Operationen an Herzklappen ohne minimalinvasiven Eingriff an mehreren Herzklappen, ohne hochkomplexen Eingriff, ohne komplexe Diagnose, Alter > 15 Jahre, ohne sehr komplexen Eingriff;5613;12.202;9.4437;219;0.039;540;0.0962
1;G01Z;Eviszeration des kleinen Beckens;184;31.2337;19.9153;0;0.00;40;0.2174
1;G02A;Eingriffe an den Verdauungsorganen bei angeborener Fehlbildung, Alter < 2 Jahre od. best. Eingriffe an Dünn-/Dickdarm mit kompliz. Diagnose od. intensivmed. Komplexbeh. > - / 368 / - Aufwandsp. od. Komplexbeh. MRE od. komplexer Eingriff u. Alter < 10 J.;9093;21.1916;14.8803;645;0.0709;1111;0.1222
1;G02B;Kompl. Eingriffe an Dünn- / Dickdarm oh. Eingriffe an den Verdauungsorg. bei angeb. Fehlbildung, Alt. > 1 J., oh. best. Eingriffe an Dünn- / Dickdarm, oh. kompliz. Diag., oh. IntK > 392 / - / - P., oh. Komplexbeh. MRE, oh. kompl. Eingriff od. Alt. > 9 J.;8504;15.8671;8.376;201;0.0236;611;0.0718
1;G03A;Große Eingriffe an Magen, Ösophagus und Duodenum mit hochkomplexem Eingriff oder komplizierender Konstellation oder intensivmedizinischer Komplexbehandlung > - / 368 / - Aufwandspunkte;2522;22.4687;12.3193;20;0.0079;325;0.1289
1;G03B;Große Eingriffe an Magen, Ösophagus und Duodenum ohne hochkomplexen Eingriff, ohne komplizierende Konstellation, ohne intensivmedizinische Komplexbehandlung > - / 368 / - Aufwandspunkte, mit komplexem Eingriff;409;20.9389;12.6155;1;0.0024;68;0.1663
1;G03C;Große Eingriffe an Magen, Ösophagus und Duodenum ohne hochkomplexen Eingriff, ohne komplizierende Konstellation, ohne intensivmedizinische Komplexbehandlung > - / 368 / - Aufwandspunkte, ohne komplexen Eingriff;4647;19.1207;10.2798;49;0.0105;494;0.1063
1;G04Z;Adhäsiolyse am Peritoneum, Alter < 4 Jahre oder mit schweren CC oder kleine Eingriffe an Dünn- und Dickdarm oder bestimmte Eingriffe an abdominalen Gefäßen mit äußerst schweren CC oder Implantation eines Antireflux-Stimulationssystems;20539;18.6406;12.2154;1258;0.0612;2085;0.1015
1;G07A;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis mit äuß. schw. oder schw. CC oder kleine Eingr. an Dünn- und Dickdarm od. an abdom. Gefäßen ohne äußerst schwere CC, Alter < 3 Jahre oder mit bestimmten Eingriffen an abdominalen Gefäßen;742;7.3639;5.4824;73;0.0984;82;0.1105
1;G07B;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn- und Dickdarm ohne äußerst schwere CC, Alter > 2 Jahre und Alter < 10 Jahre od. mit laparoskop. Adhäsiolyse od. Rektopexie;2364;8.5795;6.0032;160;0.0677;151;0.0639
1;G07C;Appendektomie bei Peritonitis mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn- und Dickdarm ohne äußerst schwere CC, Alter > 9 Jahre, ohne laparoskopische Rektopexie;13140;8.3142;4.7464;725;0.0552;1103;0.0839
1;G08A;Komplexe Rekonstruktion der Bauchwand, Alter > 0 Jahre, mit äußerst schweren CC;797;16.9297;14.7331;45;0.0565;100;0.1255
1;G08B;Komplexe Rekonstruktion der Bauchwand, Alter > 0 Jahre, ohne äußerst schwere CC;24427;4.8997;3.6606;2325;0.0952;1130;0.0463
1;G09Z;Beidseitige Eingriffe bei Leisten- und Schenkelhernien, Alter > 55 Jahre oder komplexe Herniotomien oder Operation einer Hydrocele testis;17149;2.2074;2.1805;7705;0.4493;814;0.0475
1;G10Z;Bestimmte Eingriffe an hepatobiliärem System, Pankreas, Niere und Milz;3712;15.3052;8.5209;102;0.0275;269;0.0725
1;G11A;Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter < 10 Jahre;736;6.7731;3.262;4;0.0054;56;0.0761
1;G11B;Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter > 9 Jahre;4407;3.4214;2.7047;903;0.2049;140;0.0318
1;G12A;Andere OR-Prozeduren an den Verdauungsorganen mit komplexer OR-Prozedur;1071;12.1298;12.2627;226;0.211;126;0.1176
1;G12B;Andere OR-Prozeduren an den Verdauungsorganen mit mäßig komplexer OR-Prozedur, mehr als ein Belegungstag;10824;12.6925;10.6856;1399;0.1292;1142;0.1055
1;G12C;Andere OR-Prozeduren an den Verdauungsorganen ohne komplexe OR-Prozedur, ein Belegungstag oder ohne mäßig komplexe OR-Prozedur;10436;5.4841;6.1819;3111;0.2981;897;0.086
1;G14Z;Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen der Verdauungsorgane;4273;33.8732;12.3275;0;0.00;361;0.0845
1;G15Z;Strahlentherapie mit großem abdominellen Eingriff;346;24.1965;14.6387;35;0.1012;43;0.1243
1;G16A;Komplexe Rektumresektion oder andere Rektumresektion mit bestimmtem Eingriff oder komplexer Diagnose, mit komplizierender Konstellation oder plastischer Rekonstruktion mit myokutanem Lappen oder IntK > - / 368 / - Aufwandspunkte;380;29.8789;25.0214;59;0.1553;87;0.2289
1;G16B;Komplexe Rektumresektion oder andere Rektumresektion mit bestimmtem Eingriff oder komplexer Diagnose, ohne komplizierende Konstellation, ohne plastische Rekonstruktion mit myokutanem Lappen, ohne IntK > - / 368 / - Aufwandspunkte;6494;19.4848;12.386;171;0.0263;725;0.1116
1;G17A;Andere Rektumresektion ohne bestimmten Eingriff oder Implantation eines künstlichen Analsphinkters, bei bösartiger Neubildung;12063;16.089;9.2485;51;0.0042;1191;0.0987
1;G17B;Andere Rektumresektion ohne bestimmten Eingriff oder Implantation eines künstlichen Analsphinkters, außer bei bösartiger Neubildung;6294;12.7925;7.3385;47;0.0075;538;0.0855
1;G18A;Best. Eingr. an Dünn- / Dickdarm od. Enterostomaanl. od. andere Eingr. am Darm m. äuß. schw. CC, m. hochkompl. Eingr. od. kompliz. Diag. od. m. sehr kompl. Eingr. od. aufwend. Eingr. m. äuß. schw. CC, m. IntK > - / 368 / - Punkte od. m. Komplexbeh. MRE;5483;19.4972;12.8371;253;0.0461;676;0.1233
1;G18B;Bestimmte Eingriffe an Dünn-/ Dickdarm oder Anlegen eines Enterostomas oder anderer Eingriff am Darm mit äuß. schw. CC, mit sehr komplexem Eingriff oder aufwend. Eingriff mit äuß. schw. CC, ohne IntK > - / 368 / - Punkte, ohne Komplexbeh. MRE;34986;13.4237;7.2269;356;0.0102;2879;0.0823
1;G18C;Bestimmte Eingriffe an Dünn- und Dickdarm, ohne hochkomplexen oder sehr komplexen Eingriff, ohne aufwendigen Eingriff oder ohne äußerst schwere CC, ohne komplizierende Diagnose, mit komplexem Eingriff;22457;12.0186;7.2414;632;0.0281;1897;0.0845
1;G18D;Bestimmte Eingriffe an Dünn- und Dickdarm, ohne komplexen Eingriff, ohne komplizierende Diagnose;3593;6.2953;4.9044;118;0.0328;319;0.0888
1;G19A;Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, mit komplizierender Konstellation oder bei bösartiger Neubildung oder Alter < 16 Jahre oder IntK > - / 368 / - Aufwandspunkte;2250;14.2627;10.0055;114;0.0507;230;0.1022
1;G19B;Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne komplizierende Konstellation, außer bei bösartiger Neubildung, Alter > 15 Jahre, ohne IntK > - / 368 / - Aufwandspunkte, mit komplexem Eingriff;7205;11.0604;8.3774;506;0.0702;632;0.0877
1;G19C;Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne komplizierende Konstellation, außer bei bösartiger Neubildung, Alter > 15 Jahre, ohne IntK > - / 368 / - Punkte, ohne komplexen Eingriff;11481;6.6733;4.61;237;0.0206;1006;0.0876
1;G21A;Komplexe Adhäsiolyse am Peritoneum, Alter > 3 Jahre und < 16 Jahre, ohne äußerst schwere oder schwere CC oder andere Eingriffe an Darm und Enterostoma, ohne äußerst schwere CC;433;6.4134;4.5687;27;0.0624;39;0.0901
1;G21B;Komplexe Adhäsiolyse am Peritoneum, Alter > 3 Jahre, ohne äußerst schwere oder schwere CC oder bestimmte andere Eingriffe an Darm und Enterostoma, mit äußerst schweren CC oder aufwendigem Eingriff am Darm;18628;8.5694;4.9482;967;0.0519;1319;0.0708
1;G21C;Bestimmte andere Eingriffe an Darm und Enterostoma, ohne äußerst schwere CC, ohne aufwendigen Eingriff am Darm;5297;4.768;3.5767;520;0.0982;291;0.0549
1;G22A;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter < 10 Jahre oder bei bösartiger Neubildung;1895;7.8121;5.4493;5;0.0026;164;0.0865
1;G22B;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter > 9 Jahre, mit laparoskopischer Adhäsiolyse oder Alter < 16 Jahre, außer bei bösartiger Neubildung;5162;7.2104;4.9993;76;0.0147;499;0.0967
1;G22C;Appendektomie oder laparoskopische Adhäsiolyse bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter > 15 Jahre, außer bei bösartiger Neubildung;15111;5.7214;3.0164;45;0.003;813;0.0538
1;G23A;Appendektomie oder laparoskopische Adhäsiolyse außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter < 10 Jahre oder bei bösartiger Neubildung;4208;4.0181;2.0021;76;0.0181;173;0.0411
1;G23B;Appendektomie oder laparoskopische Adhäsiolyse außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter > 9 Jahre, mit laparoskopischer Adhäsiolyse oder Alter < 14 Jahre, außer bei bösartiger Neubildung;26289;3.3867;2.341;5138;0.1954;1278;0.0486
1;G23C;Appendektomie oder laparoskopische Adhäsiolyse außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter > 13 Jahre, außer bei bösartiger Neubildung;63571;3.4671;1.4797;738;0.0116;2198;0.0346
1;G24A;Eingriffe bei Hernien, mit plastischer Rekonstruktion der Bauchwand;1896;5.528;5.0449;151;0.0796;118;0.0622
1;G24B;Eingriffe bei Hernien, ohne plastische Rekonstruktion der Bauchwand;175084;2.123;2.3134;95122;0.5433;5956;0.034
1;G26A;Andere Eingriffe am Anus, Alter < 14 Jahre oder bei bestimmter bösartiger Neubildung oder mit kleinem Eingriff am Rektum;2876;3.7552;4.93;882;0.3067;253;0.088
1;G26B;Andere Eingriffe am Anus, Alter > 13 Jahre, außer bei bestimmter bösartiger Neubildung, ohne kleinen Eingriff am Rektum;96279;2.3632;2.5603;46350;0.4814;4696;0.0488
1;G27A;Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, Bestrahlungen an mindestens 8 Tagen, mit äußerst schweren CC;414;36.0121;18.1954;5;0.0121;65;0.157
1;G27B;Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, Bestrahlungen an weniger als 8 Tagen, ohne äußerst schwere CC;2232;23.0072;14.2592;25;0.0112;423;0.1895
1;G29A;Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, Bestrahlungen an mindestens 5 Tagen oder mindestens 9 Bestrahlungen;4870;7.3345;5.7649;0;0.00;507;0.1041
1;G29B;Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, Bestrahlungen an weniger als 5 Tagen, weniger als 9 Bestrahlungen;5271;5.7363;6.3461;0;0.00;488;0.0926
1;G33Z;Mehrzeitige komplexe OR-Prozeduren oder hochaufwendiges Implantat bei Krankheiten und Störungen der Verdauungsorgane;690;33.8362;18.8229;23;0.0333;154;0.2232
1;G35Z;Komplexe Vakuumbehandlung bei Krankheiten und Störungen der Verdauungsorgane;1972;52.8489;31.6156;15;0.0076;612;0.3103
1;G36A;Intensivmedizinische Komplexbehandlung > 1470 / 1380 / - Aufwandspunkte bei Krankheiten und Störungen der Verdauungsorgane;942;50.4076;26.2651;0;0.00;251;0.2665
1;G36B;Intensivmedizinische Komplexbehandlung > 1176 / 1104 / 1104 Aufwandspunkte und < 1471 / 1381 / - Aufwandspunkte bei Krankheiten und Störungen der Verdauungsorgane;1139;43.3828;26.0094;0;0.00;295;0.259
1;G36C;Intensivmedizinische Komplexbehandlung > 392 / 552 / - Aufwandspunkte und < 1177 / 1105 / - Aufwandspunkte bei Krankheiten und Störungen der Verdauungsorgane;2516;32.6645;18.3991;51;0.0203;449;0.1785
1;G37Z;Multiviszeraleingriff bei Krankheiten und Störungen der Verdauungsorgane;816;20.8566;11.195;7;0.0086;93;0.114
1;G38Z;Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der Verdauungsorgane oder mehrzeitiger komplexer Eingriff am Gastrointestinaltrakt und anderem Organsystem;1830;25.9667;23.8746;408;0.223;339;0.1852
1;G40Z;Komplizierende Konstellation mit bestimmtem endoskopischen Eingriff bei Krankheiten und Störungen der Verdauungsorgane;965;19.2114;16.75;181;0.1876;127;0.1316
1;G46A;Komplexe therapeutische Gastroskopie bei schweren Krankheiten der Verdauungsorgane, mit äußerst schweren CC oder mit schweren CC, Alter < 15 Jahre oder andere Gastroskopie bei schw. Krankh. der Verd.organe, mit äußerst schweren CC, Alter < 15 Jahre;2612;15.9667;10.5758;231;0.0884;247;0.0946
1;G46B;Komplexe therapeutische Gastroskopie mit schw. CC od. and. Gastroskopie bei äuß. schw. CC, bei schw. Krankh. der Verdauungsorgane, Alter > 14 Jahre, od. bestimmte Gastroskopie, Alter < 15 Jahre od. mit kompliz. Faktoren od. ERCP mit and. endoskop. Eingr.;15059;12.4703;8.3805;1224;0.0813;1225;0.0813
1;G46C;Verschiedenartige komplexe und andere Gastroskopie, ohne komplexe therapeutische Gastroskopie bei schw. Krankheiten der Verdauungsorgane und äuß. schw. oder schw. CC, ohne bestimmte Gastroskopie mit kompliz. Faktoren, ohne ERCP mit and. endoskop. Eingr.;26375;6.5662;5.0729;2735;0.1037;1715;0.065
1;G47Z;Andere Gastroskopie oder bestimmte koloskopische Eingriffe;48603;5.353;4.6711;9838;0.2024;2860;0.0588
1;G48A;Koloskopie mit äußerst schweren oder schweren CC, komplizierendem Eingriff oder Alter < 15 Jahre oder mehrzeitige endoskopische Blutstillung, mit schwerer Darminfektion oder bei Zustand nach Organtransplantation;3466;14.1324;11.1584;653;0.1884;349;0.1007
1;G48B;Koloskopie mit äußerst schweren oder schweren CC, komplizierendem Eingriff oder Alter < 15 Jahre oder mehrzeitige endoskopische Blutstillung, ohne schwere Darminfektion, außer bei Zustand nach Organtransplantation;16140;8.8381;6.5142;2195;0.136;1012;0.0627
1;G50Z;Komplexe therapeutische Gastroskopie und bestimmte andere Gastroskopie bei nicht schweren Krankheiten der Verdauungsorgane, mit äußerst schweren oder schweren CC, mehr als ein Belegungstag, Alter > 14 Jahre;5912;11.1213;8.2885;877;0.1483;393;0.0665
1;G51Z;Frührehabilitation bei Krankheiten und Störungen der Verdauungsorgane;152;30.7237;18.162;0;0.00;0;0.00
1;G52Z;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Verdauungsorgane;12006;21.9057;7.067;0;0.00;798;0.0665
1;G60A;Bösartige Neubildung der Verdauungsorgane, mehr als ein Belegungstag mit äußerst schweren CC oder bestimmte hochaufwendige Behandlung;5556;12.1066;8.6592;632;0.1138;495;0.0891
1;G60B;Bösartige Neubildung der Verdauungsorgane, ein Belegungstag oder ohne äußerst schwere CC, ohne bestimmte hochaufwendige Behandlung;100572;3.632;3.9976;27416;0.2726;8931;0.0888
1;G64A;Entzündliche Darmerkrankung oder andere schwere Erkrankungen der Verdauungsorgane, mit äußerst schweren CC;3523;11.2413;10.4536;758;0.2152;264;0.0749
1;G64B;Entzündliche Darmerkrankung oder andere schwere Erkrankungen der Verdauungsorgane, ohne äußerst schwere CC;23112;4.8206;4.382;6137;0.2655;1705;0.0738
1;G65Z;Obstruktion des Verdauungstraktes;74669;3.9828;3.412;15902;0.213;4428;0.0593
1;G66Z;Abdominalschmerz oder mesenteriale Lymphadenitis, Alter > 55 Jahre und mit CC;5050;4.6186;3.9797;1124;0.2226;283;0.056
1;G67A;Ösophagitis, Gastroenteritis, gastrointestinale Blutung, Ulkuserkrankung und verschiedene Erkrankungen der Verdauungsorgane mit bestimmten komplizierenden Faktoren;85042;6.4222;5.2636;10835;0.1274;5838;0.0686
1;G67B;Ösophagitis, Gastroenteritis, gastrointestinale Blutung, Ulkuserkrankung und verschiedene Erkrankungen der Verdauungsorgane mit anderen komplizierenden Faktoren oder mit äußerst schweren CC;247467;4.3157;3.1027;29038;0.1173;18376;0.0743
1;G67C;Ösophagitis, Gastroenteritis, gastrointestinale Blutung, Ulkuserkrankung und verschiedene Erkrankungen der Verdauungsorgane ohne bestimmte oder andere komplizierende Faktoren, ohne äußerst schwere CC;479773;3.069;2.5197;150065;0.3128;25676;0.0535
1;G70A;Andere schwere Erkrankungen der Verdauungsorgane ohne äußerst schwere CC, Alter < 16 Jahre;922;3.6529;4.1281;350;0.3796;58;0.0629
1;G70B;Andere schwere Erkrankungen der Verdauungsorgane ohne äußerst schwere CC, Alter > 15 Jahre;16068;5.8308;4.6219;2513;0.1564;898;0.0559
1;G71Z;Andere mäßig schwere Erkrankungen der Verdauungsorgane;93960;2.8314;2.8882;39645;0.4219;5650;0.0601
1;G72A;Andere leichte bis moderate Erkrankungen der Verdauungsorgane oder Abdominalschmerz oder mesenteriale Lymphadenitis, Alter < 3 Jahre;1310;1.5397;1.0738;839;0.6405;54;0.0412
1;G72B;Andere leichte bis moderate Erkrankungen der Verdauungsorgane, Alter > 2 Jahre oder Abdominalschmerz oder mesenteriale Lymphadenitis, Alter > 2 Jahre und Alter < 56 Jahre oder ohne CC;131537;1.9838;1.6302;69735;0.5302;4764;0.0362
1;G73Z;Gastrointestinale Blutung oder Ulkuserkrankung mit äußerst schweren CC, mehr als ein Belegungstag;23775;6.5492;4.38;0;0.00;1580;0.0665
1;G74Z;Hämorrhoiden;9884;2.8823;2.3551;3204;0.3242;608;0.0615
1;G77Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen der Verdauungsorgane;883;20.6569;9.9702;0;0.00;77;0.0872
1;H01A;Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen mit großem Eingriff oder Strahlentherapie, mit komplexem Eingriff oder intensivmedizinischer Komplexbehandlung > 392 / 368 / - Aufwandspunkte;2348;23.5613;12.9391;32;0.0136;341;0.1452
1;H01B;Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen mit großem Eingriff oder Strahlentherapie, ohne komplexen Eingriff, ohne intensivmedizinische Komplexbehandlung > 392 / 368 / - Aufwandspunkte;7072;19.6919;11.1947;82;0.0116;706;0.0998
1;H02A;Komplexe Eingriffe an Gallenblase und Gallenwegen bei bösartiger Neubildung oder Alter < 14 Jahre oder mit bestimmter biliodigestiver Anastomose;1262;21.0697;11.4988;23;0.0182;137;0.1086
1;H02B;Komplexe Eingriffe an Gallenblase und Gallenwegen außer bei bösartiger Neubildung, Alter > 15 Jahre, ohne bestimmte biliodigestive Anastomose;577;19.4367;11.7185;25;0.0433;51;0.0884
1;H05Z;Laparotomie und mäßig komplexe Eingriffe an Gallenblase und Gallenwegen;3147;12.7903;9.1955;299;0.095;310;0.0985
1;H06A;Andere OR-Prozeduren an hepatobiliärem System und Pankreas mit bestimmtem Eingriff und komplexer Diagnose, Dialyse, komplexer OR-Prozedur oder komplizierender Konstellation;3836;16.745;12.2432;302;0.0787;548;0.1429
1;H06B;Selektive intravaskuläre Radionuklidtherapie;1505;3.4797;2.5437;22;0.0146;84;0.0558
1;H06C;Andere OR-Prozeduren an hepatobiliärem System und Pankreas, ohne bestimmten Eingriff und komplexe Diagnose, Dialyse, komplexe OR-Prozedur oder komplizierende Konstellation, mit selektiver Embolisation, ohne selektive intravaskuläre Radionuklidtherapie;3039;3.7591;4.4219;823;0.2708;263;0.0865
1;H06D;Andere OR-Prozeduren an hepatobiliärem System und Pankreas, ohne bestimmten Eingriff und komplexe Diagnose, Dialyse, komplexe OR-Prozedur oder komplizierende Konstellation, ohne selektive Embolisation, ohne selektive intravaskuläre Radionuklidtherapie;11113;7.392;7.629;1562;0.1406;1304;0.1173
1;H07A;Cholezystektomie mit sehr komplexer Diagnose oder komplizierender Konstellation;1851;13.8963;7.811;22;0.0119;164;0.0886
1;H07B;Cholezystektomie ohne sehr komplexe Diagnose, ohne komplizierende Konstellation;7123;10.4376;6.5758;78;0.011;680;0.0955
1;H08A;Laparoskopische Cholezystektomie mit komplexer Diagnose oder komplizierender Konstellation;6403;10.3958;6.005;95;0.0148;422;0.0659
1;H08B;Laparoskopische Cholezystektomie ohne komplexe Diagnose, ohne komplizierende Konstellation;149164;4.4664;3.1798;1477;0.0099;11452;0.0768
1;H09A;Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie, mit äußerst schweren CC, mit bestimmtem Eingriff an Leber, Pankreas und Gallengängen;3616;22.5711;15.1175;201;0.0556;509;0.1408
1;H09B;Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie, mit äußerst schweren CC oder ohne äußerst schwere CC, mit bestimmtem Eingriff am Pankreas oder bei bösartiger Neubildung;3026;11.958;6.7056;91;0.0301;311;0.1028
1;H09C;Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie, ohne äußerst schwere CC, ohne bestimmten Eingriff am Pankreas, außer bei bösartiger Neubildung;1578;8.6686;5.4121;70;0.0444;122;0.0773
1;H12A;Verschiedene Eingriffe am hepatobiliären System oder Eingriffe an abdominalen oder pelvinen Gefäßen mit äußerst schweren CC oder komplexem Eingriff;2933;24.0532;15.8099;178;0.0607;367;0.1251
1;H12B;Verschiedene Eingriffe am hepatobiliären System oder Eingriffe an abdominalen oder pelvinen Gefäßen, ohne äußerst schweren CC, ohne komplexen Eingriff;5168;8.5673;7.6692;1332;0.2577;295;0.0571
1;H15Z;Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, Bestrahlungen an mindestens 8 Tagen;269;23.8141;13.2677;1;0.0037;38;0.1413
1;H16A;Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, mehr als ein Belegungstag, Bestrahlungen an mindestens 5 Tagen oder mindestens 10 Bestrahlungen;241;9.9959;6.5163;0;0.00;35;0.1452
1;H16B;Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, mehr als ein Belegungstag, Bestrahlungen an weniger als 5 Tagen, weniger als 10 Bestrahlungen;1576;4.8515;5.3087;36;0.0228;209;0.1326
1;H33Z;Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen an hepatobiliärem System und Pankreas;828;34.436;19.9855;26;0.0314;136;0.1643
1;H36A;Krankheiten und Störungen an hepatobiliärem System und Pankreas, mit intensivmed. Komplexbehandlung > 980 / 828 / - Aufwandspunkte;761;42.6728;29.1971;3;0.0039;180;0.2365
1;H36B;Krankheiten und Störungen an hepatobiliärem System und Pankreas, mit intensivmedizinischer Komplexbehandlung > 588 / 552 / 552 und < 981 / 829 / - Aufwandspunkte;1110;31.0631;20.2874;21;0.0189;189;0.1703
1;H37Z;Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen an hepatobiliärem System und Pankreas;0;0.00;0;0;0.00;0;0.00
1;H38Z;Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen an hepatobiliärem System und Pankreas;710;31.5606;24.9445;112;0.1577;156;0.2197
1;H40A;Endoskopische Eingriffe bei Ösophagusvarizenblutung mit äußerst schweren CC;1178;13.1044;9.8472;137;0.1163;107;0.0908
1;H40B;Endoskopische Eingriffe bei Ösophagusvarizenblutung ohne äußerst schwere CC;3106;7.225;4.8996;454;0.1462;239;0.0769
