Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
3;1;T69;Sonstige Schäden durch niedrige Temperatur;29;5.7241;2.4625;0;1;0;0;1;0;7;0;1;1;2;1;0;2;1;4;4;1;2;1;0;0.0345;0;0.00;0.0345;0;0.2414;0;0.0345;0.0345;0.069;0.0345;0;0.069;0.0345;0.1379;0.1379;0.0345;0.069;0.0345
3;1;T70;Schäden durch Luft- und Wasserdruck;187;3.9465;5.8159;0;1;1;3;6;18;20;17;13;16;30;27;16;7;6;2;3;0;1;0;0;0.0053;0.0053;0.016;0.0321;0.0963;0.107;0.0909;0.0695;0.0856;0.1604;0.1444;0.0856;0.0374;0.0321;0.0107;0.016;0;0.0053;0.00
3;1;T71;Erstickung;300;4.2733;7.5738;4;21;15;11;26;13;29;25;25;19;23;16;15;14;8;12;17;6;0;1;0.0133;0.07;0.05;0.0367;0.0867;0.0433;0.0967;0.0833;0.0833;0.0633;0.0767;0.0533;0.05;0.0467;0.0267;0.04;0.0567;0.02;0;0.0033
3;1;T73;Schäden durch sonstigen Mangel;62;1.7258;1.6808;1;1;1;7;5;7;4;1;4;7;4;6;4;2;1;4;0;2;0;1;0.0161;0.0161;0.0161;0.1129;0.0806;0.1129;0.0645;0.0161;0.0645;0.1129;0.0645;0.0968;0.0645;0.0323;0.0161;0.0645;0;0.0323;0;0.0161
3;1;T74;Missbrauch von Personen;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;1;T75;Schäden durch sonstige äußere Ursachen;9956;1.2865;1.7035;115;1796;624;422;927;1488;1167;864;562;493;468;401;259;155;66;56;43;29;19;2;0.0116;0.1804;0.0627;0.0424;0.0931;0.1495;0.1172;0.0868;0.0564;0.0495;0.047;0.0403;0.026;0.0156;0.0066;0.0056;0.0043;0.0029;0.0019;0.0002
3;1;T78;Unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert;33410;1.9969;2.7571;910;2590;1477;1451;1827;1863;1737;1551;1431;1541;2062;2317;2208;2085;1965;2026;1983;1270;736;380;0.0272;0.0775;0.0442;0.0434;0.0547;0.0558;0.052;0.0464;0.0428;0.0461;0.0617;0.0694;0.0661;0.0624;0.0588;0.0606;0.0594;0.038;0.022;0.0114
3;1;T79;Bestimmte Frühkomplikationen eines Traumas, anderenorts nicht klassifiziert;5616;10.4906;12.1924;11;133;185;134;226;234;237;205;191;209;333;356;368;333;334;423;607;481;386;230;0.002;0.0237;0.0329;0.0239;0.0402;0.0417;0.0422;0.0365;0.034;0.0372;0.0593;0.0634;0.0655;0.0593;0.0595;0.0753;0.1081;0.0856;0.0687;0.041
3;1;T80;Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken;1381;5.8907;6.997;5;16;19;19;34;32;47;56;60;56;78;91;95;106;117;161;177;116;70;26;0.0036;0.0116;0.0138;0.0138;0.0246;0.0232;0.034;0.0406;0.0434;0.0406;0.0565;0.0659;0.0688;0.0768;0.0847;0.1166;0.1282;0.084;0.0507;0.0188
3;1;T81;Komplikationen bei Eingriffen, anderenorts nicht klassifiziert;69833;8.4453;10.5408;120;665;707;629;1915;2524;2649;2603;2582;3026;4410;5458;5709;6169;6124;7413;8585;5044;2538;963;0.0017;0.0095;0.0101;0.009;0.0274;0.0361;0.0379;0.0373;0.037;0.0433;0.0632;0.0782;0.0818;0.0883;0.0877;0.1062;0.1229;0.0722;0.0363;0.0138
3;1;T82;Komplikationen durch Prothesen, Implantate oder Transplantate im Herzen und in den Gefäßen;57300;8.2234;11.7012;69;231;207;174;207;331;442;607;748;1141;2139;3419;5038;6251;6589;8379;10422;6601;3341;964;0.0012;0.004;0.0036;0.003;0.0036;0.0058;0.0077;0.0106;0.0131;0.0199;0.0373;0.0597;0.0879;0.1091;0.115;0.1462;0.1819;0.1152;0.0583;0.0168
3;1;T83;Komplikationen durch Prothesen, Implantate oder Transplantate im Urogenitaltrakt;13052;5.0499;5.2343;17;22;27;10;64;156;265;293;339;353;512;738;808;969;1089;1592;2149;1680;1377;592;0.0013;0.0017;0.0021;0.0008;0.0049;0.012;0.0203;0.0224;0.026;0.027;0.0392;0.0565;0.0619;0.0742;0.0834;0.122;0.1646;0.1287;0.1055;0.0454
3;1;T84;Komplikationen durch orthopädische Endoprothesen, Implantate oder Transplantate;87487;13.9025;14.6523;2;67;172;321;560;798;922;905;1032;1502;3031;5043;6585;8432;8999;13577;16805;10875;5718;2141;0;0.0008;0.002;0.0037;0.0064;0.0091;0.0105;0.0103;0.0118;0.0172;0.0346;0.0576;0.0753;0.0964;0.1029;0.1552;0.1921;0.1243;0.0654;0.0245
3;1;T85;Komplikationen durch sonstige interne Prothesen, Implantate oder Transplantate;24522;6.1089;8.1122;217;561;428;426;434;528;568;702;778;1029;1598;2112;2123;2186;2153;2596;2768;1808;1088;419;0.0088;0.0229;0.0175;0.0174;0.0177;0.0215;0.0232;0.0286;0.0317;0.042;0.0652;0.0861;0.0866;0.0891;0.0878;0.1059;0.1129;0.0737;0.0444;0.0171
3;1;T86;Versagen und Abstoßung von transplantierten Organen und Geweben;15048;7.6558;15.2024;7;125;160;229;441;454;534;618;695;820;1431;1830;1880;2011;1677;1046;687;246;127;30;0.0005;0.0083;0.0106;0.0152;0.0293;0.0302;0.0355;0.0411;0.0462;0.0545;0.0951;0.1216;0.1249;0.1336;0.1114;0.0695;0.0457;0.0163;0.0084;0.002
3;1;T87;Komplikationen, die für Replantation und Amputation bezeichnend sind;5106;19.5887;19.7889;0;4;12;13;38;31;45;68;82;127;241;344;508;613;618;702;776;471;253;160;0;0.0008;0.0024;0.0025;0.0074;0.0061;0.0088;0.0133;0.0161;0.0249;0.0472;0.0674;0.0995;0.1201;0.121;0.1375;0.152;0.0922;0.0495;0.0313
3;1;T88;Sonstige Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert;8387;2.9256;3.8191;224;193;138;181;321;304;363;375;400;450;597;680;732;666;560;659;708;449;268;119;0.0267;0.023;0.0165;0.0216;0.0383;0.0362;0.0433;0.0447;0.0477;0.0537;0.0712;0.0811;0.0873;0.0794;0.0668;0.0786;0.0844;0.0535;0.032;0.0142
3;1;T89;Sonstige näher bezeichnete Komplikationen eines Traumas;1137;9.825;12.2073;4;44;42;37;41;42;48;49;43;44;63;78;82;89;75;102;108;61;54;31;0.0035;0.0387;0.0369;0.0325;0.0361;0.0369;0.0422;0.0431;0.0378;0.0387;0.0554;0.0686;0.0721;0.0783;0.066;0.0897;0.095;0.0536;0.0475;0.0273
3;1;T90;Folgen von Verletzungen des Kopfes;4;76.25;92.0774;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.50;0.25;0.25;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
3;1;T91;Folgen von Verletzungen des Halses und des Rumpfes;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;T92;Folgen von Verletzungen der oberen Extremität;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;T93;Folgen von Verletzungen der unteren Extremität;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;1;T94;Folgen von Verletzungen mehrerer oder nicht näher bezeichneter Körperregionen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;T95;Folgen von Verbrennungen, Verätzungen oder Erfrierungen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;T96;Folgen einer Vergiftung durch Arzneimittel, Drogen und biologisch aktive Substanzen;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;1;T97;Folgen toxischer Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;T98;Folgen sonstiger und nicht näher bezeichneter Wirkungen äußerer Ursachen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U04;Schweres akutes respiratorisches Syndrom [SARS];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U06;Nicht belegte Schlüsselnummer U06;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U07;Nicht belegte Schlüsselnummer U07;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U50;Motorische Funktionseinschränkung;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;1;U51;Kognitive Funktionseinschränkung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U52;Frührehabilitations-Barthel-Index [FRB];6;25.00;11.0091;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1667;0.3333;0.1667;0.3333;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
3;1;U55;Erfolgte Registrierung zur Organtransplantation;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U60;Klinische Kategorien der HIV-Krankheit;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U61;Anzahl der T-Helferzellen bei HIV-Krankheit;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U69;Sonstige sekundäre Schlüsselnummern für besondere Zwecke;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U80;Erreger mit bestimmten Antibiotikaresistenzen, die besondere therapeutische oder hygienische Maßnahmen erfordern;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U81;Bakterien mit Multiresistenz gegen Antibiotika;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U82;Mykobakterien mit Resistenz gegen Antituberkulotika (Erstrangmedikamente);0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U83;Candida mit Resistenz gegen Fluconazol oder Voriconazol;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U84;Herpesviren mit Resistenz gegen Virustatika;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U85;Humanes Immundefizienz-Virus mit Resistenz gegen Virustatika oder Proteinaseinhibitoren;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;U99;Nicht belegte Schlüsselnummer U99;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;V99;Transportmittelunfall;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W49;Exposition gegenüber mechanischen Kräften unbelebter Objekte;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W64;Exposition gegenüber mechanischen Kräften belebter Objekte;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W87;Exposition gegenüber elektrischem Strom;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W91;Exposition gegenüber Strahlung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W92;Exposition gegenüber übermäßiger, künstlich erzeugter Hitze;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W93;Exposition gegenüber übermäßiger, künstlich erzeugter Kälte;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;W94;Exposition gegenüber hohem oder niedrigem Luftdruck oder Luftdruckwechsel;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;X19;Verbrennung oder Verbrühung durch Hitze oder heiße Substanzen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;X29;Kontakt mit giftigen Tieren und Pflanzen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;X49;Akzidentelle Vergiftung durch und Exposition gegenüber schädliche(n) Substanzen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;X59;Akzidentelle Exposition gegenüber sonstigen und nicht näher bezeichneten Faktoren;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;X84;Absichtliche Selbstbeschädigung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y09;Tätlicher Angriff;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y34;Nicht näher bezeichnetes Ereignis, Umstände unbestimmt;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y35;Verletzungen bei gesetzlichen Maßnahmen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y36;Verletzungen durch Kriegshandlungen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y57;Unerwünschte Nebenwirkungen bei therapeutischer Anwendung von Arzneimitteln und Drogen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y59;Unerwünschte Nebenwirkungen bei therapeutischer Anwendung von Impfstoffen oder biologisch aktiven Substanzen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y69;Zwischenfälle bei chirurgischem Eingriff und medizinischer Behandlung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y82;Medizintechnische Geräte und Produkte im Zusammenhang mit Zwischenfällen bei diagnostischer und therapeutischer Anwendung;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Y84;Chirurgische und sonstige medizinische Maßnahmen als Ursache einer abnormen Reaktion eines Patienten oder einer späteren Komplikation, ohne Angabe eines Zwischenfalls zum Zeitpunkt der Durchführung der Maßnahme;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Z00;Allgemeinuntersuchung und Abklärung bei Personen ohne Beschwerden oder angegebene Diagnose;675;2.2978;2.5951;0;1;0;0;0;6;23;37;46;62;101;117;112;92;36;29;11;2;0;0;0;0.0015;0;0.00;0;0.0089;0.0341;0.0548;0.0681;0.0919;0.1496;0.1733;0.1659;0.1363;0.0533;0.043;0.0163;0.003;0;0.00
3;1;Z01;Sonstige spezielle Untersuchungen und Abklärungen bei Personen ohne Beschwerden oder angegebene Diagnose;11157;2.4231;1.5301;345;493;263;179;367;408;605;622;668;781;1177;1219;1110;929;717;675;431;124;39;5;0.0309;0.0442;0.0236;0.016;0.0329;0.0366;0.0542;0.0557;0.0599;0.07;0.1055;0.1093;0.0995;0.0833;0.0643;0.0605;0.0386;0.0111;0.0035;0.0004
3;1;Z02;Untersuchung und Konsultation aus administrativen Gründen;47;3.0426;2.4402;21;1;0;4;18;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0.4468;0.0213;0;0.0851;0.383;0;0.00;0;0.0213;0;0.00;0;0.0213;0;0.00;0;0.0213;0;0.00;0.00
3;1;Z03;Ärztliche Beobachtung und Beurteilung von Verdachtsfällen;28155;2.2811;2.611;8055;3065;1194;1012;1272;749;778;738;740;782;1061;1194;1195;1097;1010;1211;1325;892;518;267;0.2861;0.1089;0.0424;0.0359;0.0452;0.0266;0.0276;0.0262;0.0263;0.0278;0.0377;0.0424;0.0424;0.039;0.0359;0.043;0.0471;0.0317;0.0184;0.0095
3;1;Z04;Untersuchung und Beobachtung aus sonstigen Gründen;5134;1.708;1.5261;1263;646;301;266;551;371;392;360;228;109;95;117;91;63;46;77;70;44;28;16;0.246;0.1258;0.0586;0.0518;0.1073;0.0723;0.0764;0.0701;0.0444;0.0212;0.0185;0.0228;0.0177;0.0123;0.009;0.015;0.0136;0.0086;0.0055;0.0031
3;1;Z08;Nachuntersuchung nach Behandlung wegen bösartiger Neubildung;12138;1.8608;1.4293;9;111;100;45;50;71;142;182;219;311;597;1060;1485;1719;1542;1670;1702;757;313;53;0.0007;0.0091;0.0082;0.0037;0.0041;0.0058;0.0117;0.015;0.018;0.0256;0.0492;0.0873;0.1223;0.1416;0.127;0.1376;0.1402;0.0624;0.0258;0.0044
3;1;Z09;Nachuntersuchung nach Behandlung wegen anderer Krankheitszustände außer bösartigen Neubildungen;5921;1.6536;1.6561;446;235;176;162;180;89;118;124;133;232;378;527;623;633;511;503;490;228;111;22;0.0753;0.0397;0.0297;0.0274;0.0304;0.015;0.0199;0.0209;0.0225;0.0392;0.0638;0.089;0.1052;0.1069;0.0863;0.085;0.0828;0.0385;0.0187;0.0037
3;1;Z10;Allgemeine Reihenuntersuchung bestimmter Bevölkerungsgruppen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Z11;Spezielle Verfahren zur Untersuchung auf infektiöse und parasitäre Krankheiten;81;4.0741;4.6925;16;2;3;5;7;5;10;2;2;4;2;8;2;3;1;2;3;2;2;0;0.1975;0.0247;0.037;0.0617;0.0864;0.0617;0.1235;0.0247;0.0247;0.0494;0.0247;0.0988;0.0247;0.037;0.0123;0.0247;0.037;0.0247;0.0247;0.00
3;1;Z12;Spezielle Verfahren zur Untersuchung auf Neubildungen;327;1.9144;2.1029;0;2;2;1;0;1;1;2;3;9;11;28;41;41;39;53;58;26;7;2;0;0.0061;0.0061;0.0031;0;0.0031;0.0031;0.0061;0.0092;0.0275;0.0336;0.0856;0.1254;0.1254;0.1193;0.1621;0.1774;0.0795;0.0214;0.0061
3;1;Z13;Spezielle Verfahren zur Untersuchung auf sonstige Krankheiten oder Störungen;1426;2.5617;1.6478;885;87;77;36;24;10;19;10;18;23;28;30;20;27;25;39;34;26;7;1;0.6206;0.061;0.054;0.0252;0.0168;0.007;0.0133;0.007;0.0126;0.0161;0.0196;0.021;0.014;0.0189;0.0175;0.0273;0.0238;0.0182;0.0049;0.0007
3;1;Z20;Kontakt mit und Exposition gegenüber übertragbaren Krankheiten;625;5.5696;7.5665;502;35;28;20;5;7;7;8;4;0;3;2;2;1;1;0;0;0;0;0;0.8032;0.056;0.0448;0.032;0.008;0.0112;0.0112;0.0128;0.0064;0;0.0048;0.0032;0.0032;0.0016;0.0016;0;0.00;0;0.00;0.00
3;1;Z21;Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;1;Z22;Keimträger von Infektionskrankheiten;162;6.679;22.5946;44;7;13;4;20;7;7;6;1;2;1;7;7;2;7;7;6;4;6;4;0.2716;0.0432;0.0802;0.0247;0.1235;0.0432;0.0432;0.037;0.0062;0.0123;0.0062;0.0432;0.0432;0.0123;0.0432;0.0432;0.037;0.0247;0.037;0.0247
3;1;Z23;Notwendigkeit der Impfung [Immunisierung] gegen einzelne bakterielle Krankheiten;369;1.7669;0.8597;356;8;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0.9648;0.0217;0;0.0027;0;0.00;0;0.00;0;0.0027;0;0.00;0;0.0027;0.0027;0.0027;0;0.00;0;0.00
3;1;Z24;Notwendigkeit der Impfung [Immunisierung] gegen bestimmte einzelne Viruskrankheiten;619;3.1567;1.6299;602;5;5;0;0;0;0;2;0;2;1;0;1;0;0;0;0;1;0;0;0.9725;0.0081;0.0081;0;0.00;0;0.00;0.0032;0;0.0032;0.0016;0;0.0016;0;0.00;0;0.00;0.0016;0;0.00
